model,draw,band,layer,mean_norm,std_norm,participation_ratio,isotropy
pythia-410m,draw_1,low,7,22.931344985961914,1.0315172672271729,90.18927822839969,0.4569156765937805
pythia-410m,draw_1,low,8,24.247726440429688,1.0219258069992065,88.88558457367249,0.41635870933532715
pythia-410m,draw_1,low,9,24.7893009185791,1.1859582662582397,86.29173437053883,0.4325379729270935
pythia-410m,draw_1,low,10,24.932170867919922,1.2451956272125244,89.26452927986719,0.4635022282600403
pythia-410m,draw_1,low,11,28.002439498901367,1.526363730430603,80.5311224479021,0.443336546421051
pythia-410m,draw_1,low,12,27.69373321533203,1.6684657335281372,79.93553101994148,0.39647746086120605
pythia-410m,draw_1,low,13,32.89643478393555,2.9452710151672363,55.56981609181002,0.2991459369659424
pythia-410m,draw_1,low,14,28.145246505737305,1.8831706047058105,65.6260317215755,0.36687082052230835
pythia-410m,draw_1,low,15,26.13358497619629,1.5109665393829346,68.88419215958868,0.43854188919067383
pythia-410m,draw_1,low,16,32.549232482910156,1.7233083248138428,69.87913108237493,0.3353692293167114
pythia-410m,draw_1,low,17,35.35939407348633,2.569689989089966,17.991803971744428,0.40018224716186523
pythia-410m,draw_1,low,18,44.2006950378418,3.646649122238159,12.282769890682635,0.3761368989944458
pythia-410m,draw_1,low,19,58.777626037597656,4.585817813873291,16.263228071523958,0.2134535312652588
pythia-410m,draw_1,low,20,63.64628982543945,6.8198137283325195,5.488035531702705,0.24920260906219482
pythia-410m,draw_1,low,21,52.38505935668945,5.035660266876221,11.925782636458042,0.3280333876609802
pythia-410m,draw_1,low,22,52.922203063964844,3.0878376960754395,33.49697497039575,0.35978764295578003
pythia-410m,draw_1,low,23,62.981719970703125,8.115418434143066,46.584563450028064,0.2979472875595093
pythia-410m,draw_1,medium,0,15.438311576843262,0.9492135643959045,115.77269326385475,0.6961907744407654
pythia-410m,draw_1,medium,1,19.222013473510742,1.3368847370147705,118.7494878520759,0.4948951005935669
pythia-410m,draw_1,medium,2,22.279216766357422,1.4724173545837402,113.54923351123435,0.3950924277305603
pythia-410m,draw_1,medium,3,23.35016441345215,1.5244503021240234,110.01016731531932,0.37938791513442993
pythia-410m,draw_1,medium,4,23.37563133239746,1.3267918825149536,104.4111033943908,0.38485467433929443
pythia-410m,draw_1,medium,5,21.474180221557617,1.180051565170288,97.3707768621848,0.48226916790008545
pythia-410m,draw_1,medium,6,22.36702537536621,1.0060980319976807,95.86990641110135,0.4685401916503906
pythia-410m,draw_1,medium,7,22.68524932861328,0.9879334568977356,89.76163518501454,0.459694504737854
pythia-410m,draw_1,medium,8,23.954301834106445,1.0884562730789185,87.74282290236177,0.42078524827957153
pythia-410m,draw_1,medium,9,24.361251831054688,1.1719224452972412,84.36589597300356,0.44232988357543945
pythia-410m,draw_1,medium,10,24.558324813842773,1.2242988348007202,86.9360973490944,0.4762417674064636
pythia-410m,draw_1,medium,11,27.504358291625977,1.5044101476669312,78.00378275863697,0.4689263105392456
pythia-410m,draw_1,medium,12,26.972360610961914,1.6159250736236572,77.88493230585877,0.42099887132644653
pythia-410m,draw_1,medium,13,32.16590118408203,3.1392600536346436,48.069165719365664,0.31887370347976685
pythia-410m,draw_1,medium,14,27.557289123535156,1.9456242322921753,60.87771465214972,0.3838900923728943
pythia-410m,draw_1,medium,15,25.95681381225586,1.5234521627426147,65.59260325334272,0.4455338716506958
pythia-410m,draw_1,medium,16,32.750186920166016,1.653993010520935,65.97400845250401,0.33733224868774414
pythia-410m,draw_1,medium,17,35.36623764038086,1.9961851835250854,17.37555933189357,0.4150122404098511
pythia-410m,draw_1,medium,18,44.0397834777832,3.685702085494995,10.13937404145486,0.4060688614845276
pythia-410m,draw_1,medium,19,58.44041061401367,4.834003925323486,12.099262326357808,0.2344568371772766
pythia-410m,draw_1,medium,20,64.19879150390625,6.960198879241943,4.9027782958270265,0.2746029496192932
pythia-410m,draw_1,medium,21,54.316062927246094,5.703818321228027,8.80256393998748,0.3471526503562927
pythia-410m,draw_1,medium,22,54.14952087402344,3.8039767742156982,21.27820079841376,0.36020082235336304
pythia-410m,draw_1,medium,23,66.9720458984375,9.287100791931152,39.98992856516933,0.25369006395339966
pythia-410m,draw_1,high,0,14.398037910461426,0.7762937545776367,108.500084412009,0.6384164988994598
pythia-410m,draw_1,high,1,17.955486297607422,1.1991599798202515,111.14317972641679,0.48012876510620117
pythia-410m,draw_1,high,2,21.040294647216797,1.2866626977920532,105.86776959063701,0.3879203796386719
pythia-410m,draw_1,high,3,21.6495418548584,1.2961407899856567,103.34568640170357,0.39609062671661377
pythia-410m,draw_1,high,4,21.688936233520508,1.1823163032531738,98.47113175050642,0.4100431203842163
pythia-410m,draw_1,high,5,20.28278923034668,1.0599985122680664,94.58961653153922,0.5155458152294159
pythia-410m,draw_1,high,6,21.51650619506836,0.8425664901733398,94.05265570103604,0.4916505217552185
pythia-410m,draw_1,high,7,22.091310501098633,0.8869099020957947,88.35770793588513,0.47337406873703003
pythia-410m,draw_1,high,8,23.539520263671875,1.002156376838684,85.48282128426945,0.4326189160346985
pythia-410m,draw_1,high,9,23.759462356567383,1.1906987428665161,81.61287891354033,0.4563942551612854
pythia-410m,draw_1,high,10,24.105045318603516,1.2908551692962646,85.17115320148302,0.49100106954574585
pythia-410m,draw_1,high,11,27.074180603027344,1.45372474193573,75.92095206169431,0.4862362742424011
pythia-410m,draw_1,high,12,26.405719757080078,1.646242380142212,76.4503028621029,0.44296497106552124
pythia-410m,draw_1,high,13,31.44309425354004,2.9532315731048584,48.273622179485606,0.3350839614868164
pythia-410m,draw_1,high,14,27.137239456176758,1.8015782833099365,61.298328160566804,0.39803987741470337
pythia-410m,draw_1,high,15,25.895124435424805,1.475724697113037,65.80547487851004,0.4496482014656067
pythia-410m,draw_1,high,16,32.71580123901367,1.7385929822921753,66.72166938595643,0.33746254444122314
pythia-410m,draw_1,high,17,35.47584533691406,2.540282726287842,13.60201730936155,0.40983206033706665
pythia-410m,draw_1,high,18,43.01798629760742,3.490680456161499,9.602548783160454,0.41748756170272827
pythia-410m,draw_1,high,19,57.37138748168945,4.926772594451904,10.258425860144987,0.24952644109725952
pythia-410m,draw_1,high,20,62.25297164916992,6.8413567543029785,4.245775417578313,0.2961887717247009
pythia-410m,draw_1,high,21,54.59783172607422,5.5790534019470215,7.542659798172472,0.36374855041503906
pythia-410m,draw_1,high,22,54.51596450805664,3.5461270809173584,19.53127938628465,0.35812103748321533
pythia-410m,draw_1,high,23,70.34405517578125,9.360950469970703,43.13747907966129,0.22081685066223145
pythia-410m,draw_1,very_high,0,13.540802001953125,0.5845950245857239,103.15299033615084,0.5962873697280884
pythia-410m,draw_1,very_high,1,16.784568786621094,1.0577954053878784,104.83649983325647,0.48088502883911133
pythia-410m,draw_1,very_high,2,19.797998428344727,1.2398011684417725,98.95758118447613,0.3978143334388733
pythia-410m,draw_1,very_high,3,20.435142517089844,1.254041314125061,96.34911917951983,0.41793137788772583
pythia-410m,draw_1,very_high,4,20.699941635131836,1.1257745027542114,92.60759478747104,0.4357679486274719
pythia-410m,draw_1,very_high,5,19.3701114654541,1.0416016578674316,94.3820440193167,0.5478036403656006
pythia-410m,draw_1,very_high,6,20.733619689941406,0.8338987231254578,94.90586538477952,0.5180743038654327
pythia-410m,draw_1,very_high,7,21.54099464416504,0.8698539137840271,89.46304026437448,0.49376481771469116
pythia-410m,draw_1,very_high,8,23.04499053955078,0.9396981596946716,87.56087770628781,0.44787412881851196
pythia-410m,draw_1,very_high,9,23.160850524902344,1.0673527717590332,81.93712767278234,0.4741566777229309
pythia-410m,draw_1,very_high,10,23.557369232177734,1.1354225873947144,86.07043091848786,0.5117776989936829
pythia-410m,draw_1,very_high,11,26.457138061523438,1.3143213987350464,80.6588073384404,0.5108801126480103
pythia-410m,draw_1,very_high,12,25.605661392211914,1.3542474508285522,81.72658491706454,0.47052502632141113
pythia-410m,draw_1,very_high,13,30.601354598999023,2.60158634185791,58.36189834128624,0.35076403617858887
pythia-410m,draw_1,very_high,14,26.56398582458496,1.5467746257781982,68.5204361276873,0.4136766791343689
pythia-410m,draw_1,very_high,15,25.65625,1.3074017763137817,71.72441241180735,0.4572368860244751
pythia-410m,draw_1,very_high,16,33.01246643066406,1.7742257118225098,73.31497044798826,0.3311119079589844
pythia-410m,draw_1,very_high,17,35.770023345947266,3.1435859203338623,15.729332431615903,0.3826552629470825
pythia-410m,draw_1,very_high,18,42.72597122192383,3.873185396194458,8.506654198918747,0.3920019268989563
pythia-410m,draw_1,very_high,19,57.01763153076172,4.569440841674805,11.025168438935724,0.23993945121765137
pythia-410m,draw_1,very_high,20,60.63113021850586,5.684872150421143,4.673008366945696,0.2931153178215027
pythia-410m,draw_1,very_high,21,54.8343391418457,6.153913974761963,7.243924009423825,0.3594489097595215
pythia-410m,draw_1,very_high,22,54.83224105834961,3.554177761077881,15.584098494665817,0.3408896327018738
pythia-410m,draw_1,very_high,23,72.4904556274414,8.28443431854248,47.7650593352923,0.18634772300720215
pythia-410m,draw_1,control,0,13.885123252868652,0.9129630923271179,113.72043860910976,0.6089960336685181
pythia-410m,draw_1,control,1,17.163846969604492,1.2191438674926758,118.56262067423505,0.4785541296005249
pythia-410m,draw_1,control,2,20.28554916381836,1.3868581056594849,111.46056157661391,0.38971513509750366
pythia-410m,draw_1,control,3,20.983354568481445,1.4346883296966553,106.78118739452667,0.4029805660247803
pythia-410m,draw_1,control,4,21.186025619506836,1.2751110792160034,101.05524811806296,0.4176294207572937
pythia-410m,draw_1,control,5,19.751314163208008,1.066408634185791,99.00590144885223,0.5285087525844574
pythia-410m,draw_1,control,6,21.068559646606445,0.8962982296943665,98.58848457843088,0.5019725263118744
pythia-410m,draw_1,control,7,21.76072120666504,0.8584097027778625,92.07467787704157,0.48360276222229004
pythia-410m,draw_1,control,8,23.258155822753906,0.9455767273902893,88.9589292166133,0.4396968483924866
pythia-410m,draw_1,control,9,23.468997955322266,1.1171671152114868,85.66998883735907,0.4640946388244629
pythia-410m,draw_1,control,10,23.841886520385742,1.276472806930542,88.67955781364425,0.5049222707748413
pythia-410m,draw_1,control,11,26.73536491394043,1.350656270980835,79.57807695937068,0.49800485372543335
pythia-410m,draw_1,control,12,25.980867385864258,1.4590511322021484,80.63024320151673,0.4520300626754761
pythia-410m,draw_1,control,13,30.944774627685547,2.818540573120117,51.090698041965894,0.3435741066932678
pythia-410m,draw_1,control,14,26.909700393676758,1.6033748388290405,63.939036551064035,0.4028661251068115
pythia-410m,draw_1,control,15,25.77892303466797,1.4348889589309692,68.51030653848889,0.44847816228866577
pythia-410m,draw_1,control,16,32.74784851074219,2.016937255859375,67.7999424286649,0.3323330879211426
pythia-410m,draw_1,control,17,35.67051315307617,2.498194932937622,17.437635774195094,0.3958105444908142
pythia-410m,draw_1,control,18,42.992279052734375,3.739947557449341,9.975268192791889,0.3977779150009155
pythia-410m,draw_1,control,19,57.20634460449219,4.819079399108887,10.512795941717629,0.24271798133850098
pythia-410m,draw_1,control,20,61.1179313659668,6.14964485168457,4.231159906547119,0.311670184135437
pythia-410m,draw_1,control,21,54.82472229003906,6.454955101013184,6.896936157245326,0.3846762776374817
pythia-410m,draw_1,control,22,54.88734817504883,3.9166159629821777,16.014476637737847,0.3583400845527649
pythia-410m,draw_1,control,23,72.11421966552734,9.157113075256348,44.24888707024697,0.19745099544525146
pythia-410m,draw_2,low,0,16.53915023803711,1.079419493675232,115.72285868095746,0.7014559805393219
pythia-410m,draw_2,low,1,20.377771377563477,1.3208342790603638,115.62100918124762,0.4941890835762024
pythia-410m,draw_2,low,2,23.409238815307617,1.443434238433838,111.40789856377596,0.3965489864349365
pythia-410m,draw_2,low,3,24.543506622314453,1.4233424663543701,110.60264979898923,0.37390702962875366
pythia-410m,draw_2,low,4,24.39108657836914,1.4046657085418701,105.00036438544372,0.38036876916885376
pythia-410m,draw_2,low,5,22.12454605102539,1.291982889175415,97.64435057132965,0.46991199254989624
pythia-410m,draw_2,low,6,22.80231285095215,1.0346451997756958,94.04857182705805,0.4616498351097107
pythia-410m,draw_2,low,7,22.864105224609375,1.0145899057388306,87.43307642385855,0.4614986777305603
pythia-410m,draw_2,low,8,24.177276611328125,1.0087661743164062,84.6684675891084,0.4202801585197449
pythia-410m,draw_2,low,9,24.696115493774414,1.2533658742904663,82.06493102695474,0.4381370544433594
pythia-410m,draw_2,low,10,24.9072265625,1.296857476234436,84.67644703331408,0.4699448347091675
pythia-410m,draw_2,low,11,28.054115295410156,1.453597903251648,77.96205456667057,0.4522992968559265
pythia-410m,draw_2,low,12,27.691553115844727,1.5480022430419922,77.73314204456939,0.4047233462333679
pythia-410m,draw_2,low,13,32.9244270324707,2.8802640438079834,55.98478274522067,0.3035140037536621
pythia-410m,draw_2,low,14,28.14373779296875,1.881597638130188,65.19935094268895,0.37197262048721313
pythia-410m,draw_2,low,15,26.125856399536133,1.5226281881332397,67.76115889232663,0.44618839025497437
pythia-410m,draw_2,low,16,32.58143615722656,1.8287079334259033,67.27479982338502,0.34197020530700684
pythia-410m,draw_2,low,17,35.70560073852539,2.470999240875244,15.449039413769544,0.41761231422424316
pythia-410m,draw_2,low,18,44.77705764770508,3.858772039413452,10.511446495579445,0.3867916464805603
pythia-410m,draw_2,low,19,58.65785217285156,4.619329929351807,15.446064992683441,0.21886616945266724
pythia-410m,draw_2,low,20,63.48841094970703,6.564408302307129,5.847935132003936,0.24064362049102783
pythia-410m,draw_2,low,21,52.288387298583984,4.924535751342773,12.8452935284925,0.3247756361961365
pythia-410m,draw_2,low,22,53.32863235473633,3.131425619125366,29.880597925715147,0.36359095573425293
pythia-410m,draw_2,low,23,62.567256927490234,8.817831039428711,37.91174061195642,0.3131430745124817
pythia-410m,draw_2,medium,0,15.337228775024414,1.0226216316223145,108.32316947496913,0.7010790407657623
pythia-410m,draw_2,medium,1,19.202096939086914,1.3961139917373657,112.34756341439615,0.4924854040145874
pythia-410m,draw_2,medium,2,22.37021255493164,1.4777908325195312,108.28093638014218,0.39178240299224854
pythia-410m,draw_2,medium,3,23.412837982177734,1.5106377601623535,105.68963293560206,0.3781689405441284
pythia-410m,draw_2,medium,4,23.400829315185547,1.2577780485153198,101.75096121810174,0.3840672969818115
pythia-410m,draw_2,medium,5,21.44213104248047,1.1429951190948486,96.82563327993287,0.4818571209907532
pythia-410m,draw_2,medium,6,22.267343521118164,1.0036797523498535,95.6747589093652,0.46973538398742676
pythia-410m,draw_2,medium,7,22.567842483520508,0.9536295533180237,89.59552116576101,0.4640699028968811
pythia-410m,draw_2,medium,8,23.880483627319336,1.0851004123687744,87.13484210470301,0.4254986643791199
pythia-410m,draw_2,medium,9,24.41611671447754,1.174953579902649,84.3823193977678,0.44063740968704224
pythia-410m,draw_2,medium,10,24.651046752929688,1.2252856492996216,87.43527503633894,0.47512876987457275
pythia-410m,draw_2,medium,11,27.60906219482422,1.3808002471923828,78.13748297768424,0.466022789478302
pythia-410m,draw_2,medium,12,27.039094924926758,1.3923479318618774,78.13943250576297,0.42019253969192505
pythia-410m,draw_2,medium,13,32.19288635253906,2.788417339324951,51.67727792200956,0.3183543086051941
pythia-410m,draw_2,medium,14,27.63282585144043,1.6370580196380615,64.2555856127148,0.38452577590942383
pythia-410m,draw_2,medium,15,26.072792053222656,1.3556751012802124,68.96533128610335,0.4444248080253601
pythia-410m,draw_2,medium,16,32.7934455871582,1.5742801427841187,68.41882025469921,0.3340502977371216
pythia-410m,draw_2,medium,17,35.4762077331543,2.354119062423706,15.566587656945906,0.40572381019592285
pythia-410m,draw_2,medium,18,43.96784591674805,3.614041805267334,10.304869215067326,0.3989505171775818
pythia-410m,draw_2,medium,19,58.25141906738281,4.757744789123535,12.335512143400777,0.23024839162826538
pythia-410m,draw_2,medium,20,63.946468353271484,7.109457969665527,4.9178364986384295,0.2572701573371887
pythia-410m,draw_2,medium,21,54.376216888427734,5.1785407066345215,9.575957346553004,0.33118730783462524
pythia-410m,draw_2,medium,22,54.249393463134766,3.5834450721740723,22.647575108300657,0.350372314453125
pythia-410m,draw_2,medium,23,67.5309829711914,9.264735221862793,39.80207501254088,0.24860429763793945
pythia-410m,draw_2,high,0,14.311452865600586,0.8224269151687622,109.39034780582352,0.6294613778591156
pythia-410m,draw_2,high,1,17.99701690673828,1.3524707555770874,111.16529412539519,0.46654587984085083
pythia-410m,draw_2,high,2,21.138391494750977,1.4676851034164429,105.9608500435774,0.37495535612106323
pythia-410m,draw_2,high,3,21.784080505371094,1.4365527629852295,102.25939052853157,0.3827768564224243
pythia-410m,draw_2,high,4,21.80427360534668,1.2403738498687744,96.184255550243,0.3962043523788452
pythia-410m,draw_2,high,5,20.303909301757812,0.9441453814506531,93.14280333455663,0.5022388398647308
pythia-410m,draw_2,high,6,21.4802303314209,0.8388695120811462,93.10573353484818,0.4803483486175537
pythia-410m,draw_2,high,7,21.95450210571289,0.8367522954940796,87.4409842093219,0.4652578830718994
pythia-410m,draw_2,high,8,23.51968765258789,0.8920483589172363,86.79562745597529,0.42139577865600586
pythia-410m,draw_2,high,9,23.799476623535156,1.0776138305664062,82.15934642884332,0.4450395703315735
pythia-410m,draw_2,high,10,24.104084014892578,1.2386524677276611,84.81125198783519,0.48503434658050537
pythia-410m,draw_2,high,11,26.98544692993164,1.3445276021957397,78.6273839534599,0.4839608669281006
pythia-410m,draw_2,high,12,26.285194396972656,1.4376752376556396,80.13233517637943,0.43664461374282837
pythia-410m,draw_2,high,13,31.495878219604492,2.697216510772705,55.55584965663491,0.3224679231643677
pythia-410m,draw_2,high,14,26.968276977539062,1.6506407260894775,66.45175481432011,0.3917759656906128
pythia-410m,draw_2,high,15,25.663286209106445,1.4183391332626343,70.78645877808933,0.4468041658401489
pythia-410m,draw_2,high,16,32.75114059448242,1.7471051216125488,70.59561193968706,0.3310698866844177
pythia-410m,draw_2,high,17,35.0551872253418,2.200286626815796,22.905115994836436,0.384219229221344
pythia-410m,draw_2,high,18,42.91107177734375,3.2834839820861816,12.134027591833563,0.3830016851425171
pythia-410m,draw_2,high,19,57.82251739501953,4.652563571929932,14.80043024822111,0.21726000308990479
pythia-410m,draw_2,high,20,62.17549514770508,5.98326301574707,5.623808070285939,0.26916736364364624
pythia-410m,draw_2,high,21,54.91128921508789,5.124963283538818,9.200156967169802,0.3364461064338684
pythia-410m,draw_2,high,22,55.05187225341797,3.8555753231048584,20.43642846048109,0.33773183822631836
pythia-410m,draw_2,high,23,70.72492980957031,9.89663028717041,39.77914040091889,0.21543610095977783
pythia-410m,draw_2,very_high,0,13.512639999389648,0.6286019682884216,109.99473750733499,0.5964350402355194
pythia-410m,draw_2,very_high,1,16.609500885009766,1.0574449300765991,113.11840336807217,0.48735320568084717
pythia-410m,draw_2,very_high,2,19.64963150024414,1.2072001695632935,107.6260209560871,0.4011017084121704
pythia-410m,draw_2,very_high,3,20.226909637451172,1.1326807737350464,106.20529157157335,0.41883933544158936
pythia-410m,draw_2,very_high,4,20.584882736206055,0.9376950860023499,101.75447250975716,0.42851126194000244
pythia-410m,draw_2,very_high,5,19.447933197021484,0.8990949988365173,99.64285733629497,0.5330488681793213
pythia-410m,draw_2,very_high,6,20.791093826293945,0.7338570952415466,98.38532427888943,0.5052116215229034
pythia-410m,draw_2,very_high,7,21.52992820739746,0.7993770837783813,92.061304180044,0.48539239168167114
pythia-410m,draw_2,very_high,8,23.04842758178711,0.9477939605712891,89.46969645371806,0.44142359495162964
pythia-410m,draw_2,very_high,9,23.344562530517578,1.109415888786316,83.08132705268177,0.4623757004737854
pythia-410m,draw_2,very_high,10,23.64657974243164,1.2119967937469482,86.40063833437735,0.5019592940807343
pythia-410m,draw_2,very_high,11,26.38604164123535,1.2779864072799683,76.76882293107391,0.4979262948036194
pythia-410m,draw_2,very_high,12,25.5639705657959,1.3968571424484253,78.16780014601115,0.4557954668998718
pythia-410m,draw_2,very_high,13,30.669687271118164,2.6666407585144043,49.826927096463315,0.3425144553184509
pythia-410m,draw_2,very_high,14,26.55173683166504,1.4912925958633423,63.485853609515694,0.4021797180175781
pythia-410m,draw_2,very_high,15,25.57610321044922,1.355706810951233,68.40413276901626,0.44402146339416504
pythia-410m,draw_2,very_high,16,32.901756286621094,1.9418509006500244,66.30090720747893,0.3254937529563904
pythia-410m,draw_2,very_high,17,35.5822868347168,2.2660129070281982,21.668476758228636,0.3616587519645691
pythia-410m,draw_2,very_high,18,42.549461364746094,3.36421537399292,9.901806118359623,0.37095606327056885
pythia-410m,draw_2,very_high,19,56.528343200683594,4.8622212409973145,10.772350277969531,0.23233622312545776
pythia-410m,draw_2,very_high,20,60.07309341430664,5.220155239105225,4.564764011712496,0.30030202865600586
pythia-410m,draw_2,very_high,21,54.96549606323242,5.6527581214904785,6.226165364327853,0.38408803939819336
pythia-410m,draw_2,very_high,22,54.84859085083008,3.994180202484131,14.174118702903485,0.3426973223686218
pythia-410m,draw_2,very_high,23,72.3995132446289,9.140376091003418,38.74126376964987,0.18314707279205322
pythia-410m,draw_2,control,0,13.855958938598633,0.9767621755599976,115.34891606636069,0.6189834773540497
pythia-410m,draw_2,control,1,17.021324157714844,1.3801783323287964,118.37431802687883,0.4885532259941101
pythia-410m,draw_2,control,2,20.050525665283203,1.5818536281585693,108.13105432516464,0.4017917513847351
pythia-410m,draw_2,control,3,20.713109970092773,1.6528303623199463,106.69817280663229,0.41552746295928955
pythia-410m,draw_2,control,4,20.935880661010742,1.502824068069458,98.89184472244814,0.4300006628036499
pythia-410m,draw_2,control,5,19.61202049255371,1.3020362854003906,99.42868413102717,0.5387678444385529
pythia-410m,draw_2,control,6,21.02899742126465,1.0434309244155884,98.44911124688856,0.5097274780273438
pythia-410m,draw_2,control,7,21.705135345458984,1.0179753303527832,91.64968094650612,0.4910154342651367
pythia-410m,draw_2,control,8,23.200984954833984,1.0339105129241943,88.70582949145346,0.4487401247024536
pythia-410m,draw_2,control,9,23.319326400756836,1.3154542446136475,84.43200164265333,0.47176945209503174
pythia-410m,draw_2,control,10,23.616718292236328,1.397947072982788,88.06992344938975,0.5113437175750732
pythia-410m,draw_2,control,11,26.563671112060547,1.4568012952804565,75.61355832760482,0.5075532793998718
pythia-410m,draw_2,control,12,25.844757080078125,1.5322415828704834,76.19698920954484,0.4616050720214844
pythia-410m,draw_2,control,13,30.735620498657227,2.8841140270233154,46.12038591478173,0.3587738275527954
pythia-410m,draw_2,control,14,26.789535522460938,1.6616692543029785,59.3036087357689,0.4146624207496643
pythia-410m,draw_2,control,15,25.7122745513916,1.4813157320022583,64.94231674107489,0.45733827352523804
pythia-410m,draw_2,control,16,32.754547119140625,1.9482080936431885,66.48214865772196,0.3403947353363037
pythia-410m,draw_2,control,17,35.92709732055664,3.347919225692749,13.651644379281967,0.39165234565734863
pythia-410m,draw_2,control,18,42.892879486083984,3.8965492248535156,8.010937253237355,0.40621912479400635
pythia-410m,draw_2,control,19,56.727840423583984,4.724647521972656,9.949203233751895,0.2605102062225342
pythia-410m,draw_2,control,20,60.59488296508789,6.041144371032715,4.204714490498015,0.3218289613723755
pythia-410m,draw_2,control,21,54.1265754699707,5.4313225746154785,6.653892531553763,0.3983861804008484
pythia-410m,draw_2,control,22,54.830318450927734,3.8224260807037354,14.895087254989205,0.3706333041191101
pythia-410m,draw_2,control,23,72.15254974365234,8.570069313049316,47.522612581755,0.2044411301612854
pythia-410m,draw_3,low,0,16.45339012145996,1.0953681468963623,111.63045747238704,0.7059511244297028
pythia-410m,draw_3,low,1,20.24690818786621,1.293976902961731,114.09646689915535,0.498546302318573
pythia-410m,draw_3,low,2,23.330219268798828,1.490440845489502,108.36562461425609,0.3975865840911865
pythia-410m,draw_3,low,3,24.512996673583984,1.4816848039627075,109.0145498035044,0.3736928701400757
pythia-410m,draw_3,low,4,24.36964988708496,1.439010500907898,102.51605444779864,0.38057637214660645
pythia-410m,draw_3,low,5,22.14368438720703,1.2958734035491943,96.92978155960498,0.4685537815093994
pythia-410m,draw_3,low,6,22.80414581298828,1.0705337524414062,94.74830379653838,0.4602624773979187
pythia-410m,draw_3,low,7,22.84821319580078,1.030749797821045,88.89533536921954,0.46159231662750244
pythia-410m,draw_3,low,8,24.211790084838867,1.0460149049758911,86.7220441657816,0.4188106656074524
pythia-410m,draw_3,low,9,24.674406051635742,1.2631573677062988,84.37541873899373,0.4372780919075012
pythia-410m,draw_3,low,10,24.821670532226562,1.2809028625488281,88.34021773590825,0.46771925687789917
pythia-410m,draw_3,low,11,27.91727066040039,1.4435365200042725,79.89058278983953,0.45166414976119995
pythia-410m,draw_3,low,12,27.471458435058594,1.577028751373291,80.17384197986489,0.40075868368148804
pythia-410m,draw_3,low,13,32.54767608642578,2.95862078666687,52.354765032315775,0.30668139457702637
pythia-410m,draw_3,low,14,27.93162727355957,1.8507438898086548,64.58400581473322,0.37077832221984863
pythia-410m,draw_3,low,15,26.10040855407715,1.378483772277832,70.09398954941759,0.43583357334136963
pythia-410m,draw_3,low,16,32.63116455078125,1.7151180505752563,68.81045405062994,0.3338852524757385
pythia-410m,draw_3,low,17,35.59139633178711,2.5603880882263184,13.973612847640625,0.40669822692871094
pythia-410m,draw_3,low,18,44.68113708496094,4.158873558044434,9.26835908610421,0.3860308527946472
pythia-410m,draw_3,low,19,58.5759391784668,4.7599029541015625,13.222601327291663,0.22008466720581055
pythia-410m,draw_3,low,20,63.64909362792969,6.955387592315674,5.342188753447786,0.24697643518447876
pythia-410m,draw_3,low,21,53.050045013427734,5.047345161437988,10.129471292573966,0.33226698637008667
pythia-410m,draw_3,low,22,53.348636627197266,3.4902560710906982,26.298127499487343,0.3597099781036377
pythia-410m,draw_3,low,23,63.936683654785156,8.613933563232422,41.42870826261833,0.2923663854598999
pythia-410m,draw_3,medium,0,15.443801879882812,0.9431753158569336,108.8526259498973,0.6865684390068054
pythia-410m,draw_3,medium,1,19.23939323425293,1.3255999088287354,111.71516434993143,0.48629987239837646
pythia-410m,draw_3,medium,2,22.382841110229492,1.4416325092315674,106.52927869115106,0.38832640647888184
pythia-410m,draw_3,medium,3,23.429235458374023,1.574416995048523,103.54736819325797,0.3754286766052246
pythia-410m,draw_3,medium,4,23.232973098754883,1.4537713527679443,99.64829878452392,0.3859660029411316
pythia-410m,draw_3,medium,5,21.351518630981445,1.2008804082870483,95.69580050323493,0.479286253452301
pythia-410m,draw_3,medium,6,22.189647674560547,1.0138064622879028,93.98318991856794,0.4681514501571655
pythia-410m,draw_3,medium,7,22.544578552246094,0.9200360774993896,86.74341072612658,0.46120065450668335
pythia-410m,draw_3,medium,8,23.838960647583008,0.9987532496452332,84.46411745195658,0.42289960384368896
pythia-410m,draw_3,medium,9,24.294578552246094,1.1807514429092407,80.79107689122131,0.4410494565963745
pythia-410m,draw_3,medium,10,24.550928115844727,1.115781307220459,83.73626918386906,0.4755837321281433
pythia-410m,draw_3,medium,11,27.488292694091797,1.3616156578063965,75.719927627391,0.4644584059715271
pythia-410m,draw_3,medium,12,27.0618896484375,1.4829498529434204,75.53804500729319,0.4170529842376709
pythia-410m,draw_3,medium,13,32.1335334777832,2.8714945316314697,47.372146414354695,0.3180995583534241
pythia-410m,draw_3,medium,14,27.587329864501953,1.7323672771453857,60.61927152471052,0.3845137357711792
pythia-410m,draw_3,medium,15,25.978689193725586,1.4936009645462036,64.09678832600211,0.44640207290649414
pythia-410m,draw_3,medium,16,32.59739303588867,1.7412015199661255,65.60325305601386,0.33768051862716675
pythia-410m,draw_3,medium,17,35.35496520996094,2.4847118854522705,14.936496029890854,0.4199066758155823
pythia-410m,draw_3,medium,18,43.87130355834961,4.045521259307861,10.268597326665235,0.40267413854599
pythia-410m,draw_3,medium,19,58.149513244628906,5.039158344268799,12.848115425900728,0.23493510484695435
pythia-410m,draw_3,medium,20,63.66599655151367,7.246632099151611,4.946340088157773,0.2720969319343567
