model,threshold,n_edges,edge_frac,base_2way,circuit_2way,kl,ablated_2way,acdc_seconds,retention,selected
pythia-410m,0.01,51,0.0006329035380548765,0.9511111378669739,0.2711111307144165,0.2948015630245209,0.004444444552063942,8900.516325235367,0.2850467415642179,False
pythia-410m,0.003981071705534973,85,0.0010548392300914608,0.9511111378669739,0.7200000286102295,0.21923917531967163,0.004444444552063942,8899.258798599243,0.7570093545796869,False
pythia-410m,0.001584893192461114,127,0.0015760539084895943,0.9511111378669739,0.9111111164093018,0.17615604400634766,0.004444444552063942,8894.916357278824,0.9579439038560952,True
