model,threshold,n_edges,edge_frac,base_2way,circuit_2way,kl,ablated_2way,acdc_seconds,retention,selected
pythia-1.4b,0.003981071705534973,129,0.0016008736550799816,0.9822222590446472,0.06666667014360428,0.4544500708580017,0.004444444552063942,25057.876624822617,0.0678733041627943,False
