model,threshold,n_edges,edge_frac,base_2way,circuit_2way,kl,ablated_2way,acdc_seconds,retention,selected
pythia-1.4b,0.000630957344480193,379,0.004703341978878396,0.9822222590446472,0.9466667175292969,0.19017799198627472,0.004444444552063942,25057.21569776535,0.9638009206287655,True
