layer,head,role,bos_fraction,self_fraction,prev_fraction,source_fraction,target_fraction,repeat_fraction,induction_score,distractor_fraction,entropy,model,head_idx,mean_universality,mean_n_bands,copy_score,is_universal,universality_class
5,1,diffuse,0.3587862551212311,0.1147334426641464,0.1856417804956436,0.0359990447759628,0.0059766969643533,0.4627074003219604,0.0032429655548185,0.1365307867527008,3.077097177505493,pythia-410m,1,0.46666666666666673,2.3333333333333335,-2.9129305403330363e-05,False,non-universal
5,2,previous_token,0.0001589935855008,0.0461981669068336,0.9263579845428468,0.0047373976558446,1.0847262501556545e-06,0.9919722080230712,4.120310315158804e-09,0.0031306124292314,0.487565815448761,pythia-410m,2,1.0,5.0,0.0001317430287599,True,universal
5,3,diffuse,0.1986314505338668,0.1462877243757248,0.1466973423957824,0.1215503141283989,0.0178571753203868,0.4336146712303161,0.0151638891547918,0.2283467650413513,3.8462393283844,pythia-410m,3,0.6666666666666666,3.3333333333333335,-0.0009272177121601,False,non-universal
5,4,bos_sink,0.3396964967250824,0.0561915263533592,0.1920802295207977,0.0109735652804374,0.0021246969699859,0.5262662768363953,0.0013354124967008,0.1209386959671974,2.9417147636413574,pythia-410m,4,0.6666666666666666,3.3333333333333335,3.2813251891639084e-05,False,non-universal
5,5,previous_token,0.0430970378220081,0.4401169419288635,0.3061077296733856,0.0019354700343683,0.0002804528339765,0.9164836406707764,0.0002322719665244,0.0382030718028545,2.184771776199341,pythia-410m,5,0.9333333333333332,4.666666666666667,0.0006256343913264,True,universal
5,6,diffuse,0.0009888822678476,0.1670334041118621,0.1591843366622924,0.0213129557669162,0.0054775290191173,0.6782301664352417,0.0043659405782818,0.2939903736114502,3.53554630279541,pythia-410m,6,0.0,0.0,4.997001724404981e-06,False,non-universal
5,7,bos_sink,0.3027960360050201,0.0639915168285369,0.0607587061822414,0.056379709392786,0.014713161624968,0.3018116354942322,0.01414514798671,0.3242993354797363,3.768444776535034,pythia-410m,7,0.0,0.0,0.0002094704832416,False,non-universal
5,8,bos_sink,0.4189037382602691,0.3126163780689239,0.119976669549942,0.0223084054887294,0.00192142999731,0.4932959973812103,0.0023804549127817,0.0635710433125495,2.3740594387054443,pythia-410m,8,0.7333333333333334,3.6666666666666665,0.0005945385782979,False,non-universal
5,9,previous_token,0.1513000875711441,0.1217003315687179,0.4905774593353271,0.0072426903061568,0.0003864314057864,0.8179336786270142,0.0001326014025835,0.0231372471898794,2.149124383926392,pythia-410m,9,1.0,5.0,0.0005676306900568,True,universal
5,10,diffuse,0.1875672191381454,0.0470882654190063,0.0391622185707092,0.1705179214477539,0.0400621406733989,0.1832338571548462,0.0511193051934242,0.4186188578605652,4.245710372924805,pythia-410m,10,0.0,0.0,-0.0005547383916564,False,non-universal
5,11,diffuse,0.0323767885565757,0.073759026825428,0.1968833059072494,0.0445693768560886,0.0073144598864018,0.6453283429145813,0.0046380450949072,0.2704112231731415,3.644958972930908,pythia-410m,11,0.5333333333333333,2.6666666666666665,-0.0003106575459241,False,non-universal
5,12,bos_sink,0.496790736913681,0.1530065685510635,0.1563506871461868,0.0123120890930294,0.0014060174580663,0.4312746524810791,0.0012012526858597,0.0582168139517307,2.3817014694213867,pythia-410m,12,0.5333333333333333,2.6666666666666665,-0.0006875563412904,False,non-universal
5,13,bos_sink,0.5306048393249512,0.0482126846909523,0.060414869338274,0.0590884238481521,0.0094516379758715,0.2156978845596313,0.0087203178554773,0.1851567476987838,2.923378229141236,pythia-410m,13,0.0,0.0,0.0001938789646374,False,non-universal
5,14,bos_sink,0.3807851374149322,0.0810427442193031,0.1100966483354568,0.049480814486742,0.0087224915623664,0.3647755682468414,0.0077827428467571,0.1962359249591827,3.339416980743408,pythia-410m,14,0.26666666666666666,1.3333333333333333,0.000404852326028,False,non-universal
5,15,bos_sink,0.4258416891098022,0.1287320852279663,0.1446893960237503,0.0231426525861024,0.0051976162940263,0.4255076348781585,0.0037959103938192,0.120309978723526,2.8916401863098145,pythia-410m,15,0.3333333333333333,1.6666666666666667,-9.239632345270364e-05,False,non-universal
6,0,induction,0.0304192937910556,0.0007088385755196,7.861722224333789e-07,0.9668381810188292,0.0003276597708463,0.0007190165924839,0.9653995037078856,0.0016959435306489,0.2509556412696838,pythia-410m,0,1.0,5.0,-0.0003493562689982,True,universal
6,1,diffuse,0.1811643987894058,0.0490355677902698,0.0450870841741561,0.1248871088027954,0.0371866784989833,0.2199778109788894,0.045376930385828,0.4367838501930237,4.22782039642334,pythia-410m,1,0.20000000000000004,1.0,-0.000392724527046,False,non-universal
6,2,diffuse,0.2933679521083832,0.059266697615385,0.0390731394290924,0.11936716735363,0.0383908674120903,0.2108523100614547,0.0472399890422821,0.3380218744277954,3.9301836490631104,pythia-410m,2,0.06666666666666667,0.3333333333333333,0.0008804283570498,False,non-universal
6,3,diffuse,0.0875826552510261,0.0145292831584811,0.0123452050611376,0.0162927079945802,0.7424551248550415,0.0605632066726684,0.0063475766219198,0.0931062847375869,1.7659893035888672,pythia-410m,3,1.0,5.0,-0.0001124542905017,True,universal
6,4,bos_sink,0.6448672413825989,0.0765553340315818,0.1031579747796058,0.0300730559974908,0.004526300355792,0.2733962535858154,0.002184675540775,0.0471371933817863,2.0487937927246094,pythia-410m,4,0.6666666666666666,3.3333333333333335,0.0003067575744353,False,non-universal
6,5,bos_sink,0.482686847448349,0.0942852422595024,0.1205738559365272,0.0154559994116425,0.0030241524800658,0.4080861508846283,0.0025564711540937,0.0907469242811203,2.654395341873169,pythia-410m,5,0.7333333333333334,3.6666666666666665,0.0004012282006442,False,non-universal
6,6,diffuse,0.1860363632440567,0.0327079221606254,0.0321767777204513,0.1545826196670532,0.0391791947185993,0.2006230056285858,0.0552072525024414,0.4195788502693176,4.202664375305176,pythia-410m,6,0.46666666666666673,2.3333333333333335,-0.0009072230313904,False,non-universal
6,7,bos_sink,0.324968010187149,0.0352402441203594,0.0426059924066066,0.1567822396755218,0.0270298831164836,0.1880689710378646,0.0271683521568775,0.3031506538391113,3.8606925010681152,pythia-410m,7,0.0,0.0,-0.0003180102212354,False,non-universal
6,8,bos_sink,0.8588784337043762,0.039759773761034,0.0203785095363855,0.0273921303451061,0.0025362668093293,0.0759314000606536,0.0039697224274277,0.0352618619799613,1.1164040565490725,pythia-410m,8,0.0,0.0,-0.0002788674901239,False,non-universal
6,9,bos_sink,0.6172758936882019,0.0748588144779205,0.0926734283566474,0.0175227578729391,0.0034887073561549,0.2834434509277344,0.0028061449993401,0.07826878875494,2.245195150375366,pythia-410m,9,0.8000000000000002,4.0,-0.0014252954861149,True,universal
6,10,bos_sink,0.3718921840190887,0.1915058344602584,0.0460903234779834,0.0919614136219024,0.0147711541503667,0.3140793740749359,0.0432868935167789,0.2072957754135131,3.341958999633789,pythia-410m,10,0.6,3.0,0.0007419749745167,False,non-universal
6,11,diffuse,0.24177086353302,0.0989969670772552,0.0748860090970993,0.0852388590574264,0.0211042296141386,0.3257248103618622,0.0238308459520339,0.326161652803421,3.965397119522095,pythia-410m,11,0.6,3.0,-0.0002033156051766,False,non-universal
6,12,diffuse,0.2286225855350494,0.1558993756771087,0.1071981489658355,0.0820923596620559,0.0150679694488644,0.4617614448070526,0.0174616537988185,0.2124557644128799,3.750323534011841,pythia-410m,12,0.6666666666666666,3.3333333333333335,0.0004525046388152,False,non-universal
6,13,previous_token,0.1467068195343017,0.1869992613792419,0.3405885398387909,0.0020935027860105,0.0005121467402204,0.7936314940452576,0.0002343596570426,0.0570554658770561,2.650676727294922,pythia-410m,13,1.0,5.0,0.0003792549250647,True,universal
6,14,bos_sink,0.5893192887306213,0.0287053771317005,0.0327185429632663,0.0289820376783609,0.0088372472673654,0.1646581143140792,0.0073512401431798,0.2082027643918991,2.668382167816162,pythia-410m,14,0.13333333333333333,0.6666666666666666,0.0002453720080666,False,non-universal
6,15,bos_sink,0.4917159974575043,0.0539277680218219,0.0150458123534917,0.1846550107002258,0.0322697386145591,0.1156217157840728,0.1273237466812133,0.175737202167511,3.007963180541992,pythia-410m,15,0.9333333333333332,4.666666666666667,-0.0012079436564818,True,universal
7,0,induction,0.029103085398674,0.499621570110321,0.0127699049189686,0.3848014771938324,0.0064566070213913,0.5412490367889404,0.3735726177692413,0.0383898466825485,1.8987576961517332,pythia-410m,0,1.0,5.0,-0.0005218429141677,True,universal
7,1,diffuse,0.1861480623483657,0.0012433204101398,0.0009089561062864,0.0055959308519959,0.7940205335617065,0.0049424967728555,0.0011314050061628,0.0092924274504184,0.9109434485435486,pythia-410m,1,1.0,5.0,0.0007647288148291,True,universal
7,2,previous_token,0.3371767401695251,0.0619729533791542,0.3799794614315033,0.0009941197931766,9.396559471497312e-05,0.6226423382759094,2.567278352216817e-05,0.0390928797423839,2.222200393676758,pythia-410m,2,1.0,5.0,-0.0005953627405688,True,universal
7,3,diffuse,0.3760144710540771,0.0206937231123447,0.0074629168957471,0.2546784877777099,0.0243868324905633,0.089226946234703,0.1814619600772857,0.2556934058666229,3.366627693176269,pythia-410m,3,0.6666666666666666,3.3333333333333335,-4.963116589351557e-05,False,non-universal
7,4,diffuse,0.2781786918640136,0.0097583374008536,0.0371904596686363,0.1129570305347442,0.022733150050044,0.1888650804758072,0.0067041567526757,0.3972659707069397,3.932380199432373,pythia-410m,4,0.7999999999999999,4.0,0.0003381155838724,False,non-universal
7,5,bos_sink,0.7028133869171143,0.0467866286635398,0.0616262815892696,0.022790040820837,0.0044573256745934,0.2069548964500427,0.0056760241277515,0.0629841387271881,1.946200966835022,pythia-410m,5,0.20000000000000004,1.0,1.3426486475509591e-05,False,non-universal
7,6,diffuse,0.1576606482267379,0.0503656379878521,0.01725460216403,0.1625471264123916,0.0550027713179588,0.1387149095535278,0.1087469980120658,0.4860746264457702,4.127140045166016,pythia-410m,6,0.8000000000000002,4.0,-0.0014397019986063,True,universal
7,7,bos_sink,0.7189189791679382,0.0313650108873844,0.022637715563178,0.0036753353197127,0.1670515686273574,0.0887430608272552,0.0006211248110048,0.0216106977313756,1.497636079788208,pythia-410m,7,1.0,5.0,-0.0008586159092374,True,universal
7,8,induction,0.1198906227946281,0.0056572994217276,4.720098445432086e-07,0.8743847012519836,1.4801454199186992e-05,0.0056602372787892,0.8741816878318787,4.999567681807093e-05,0.5826221108436584,pythia-410m,8,1.0,5.0,-0.0008313065627589,True,universal
7,9,bos_sink,0.4398307502269745,0.045319814234972,0.0703652650117874,0.0570362210273742,0.012582765892148,0.2933389246463775,0.0109759662300348,0.197211280465126,3.239266872406006,pythia-410m,9,0.9333333333333332,4.666666666666667,-0.0012790613109245,True,universal
7,10,bos_sink,0.3578658998012543,0.1126017495989799,0.2213922441005706,0.0029918916989117,0.0004197455127723,0.5736092329025269,0.0001653964282013,0.0651134252548217,2.66187596321106,pythia-410m,10,1.0,5.0,-0.0001974314945982,True,universal
7,11,bos_sink,0.4496113061904907,0.0287693385034799,0.0207724459469318,0.1365731656551361,0.0233801379799842,0.1153298988938331,0.0350616499781608,0.2751052975654602,3.3850910663604736,pythia-410m,11,0.06666666666666667,0.3333333333333333,-0.0004571141325868,False,non-universal
7,12,diffuse,0.2633077204227447,0.0982868522405624,0.0733565539121627,0.1009247750043869,0.0444869734346866,0.2967864871025085,0.0476910024881362,0.2944942116737366,3.910043478012085,pythia-410m,12,0.4666666666666666,2.3333333333333335,-0.0005144364549778,False,non-universal
7,13,bos_sink,0.7073032855987549,0.042193878442049,0.0526298061013221,0.0332873798906803,0.0051964572630822,0.1689917594194412,0.0063140532001852,0.085220456123352,2.01627516746521,pythia-410m,13,0.4666666666666666,2.3333333333333335,7.893503789091483e-05,False,non-universal
7,14,bos_sink,0.5383955836296082,0.0389727167785167,0.0577723607420921,0.0366450175642967,0.0075696827843785,0.2735958099365234,0.0097549287602305,0.1437943130731582,2.7839927673339844,pythia-410m,14,0.8000000000000002,4.0,-9.837515244726092e-05,True,universal
7,15,bos_sink,0.8359752297401428,0.0156851094216108,0.0088066114112734,0.0354427807033062,0.0090621914714574,0.0472016260027885,0.0118048526346683,0.0723178312182426,1.3559385538101196,pythia-410m,15,0.0,0.0,0.0005037115188315,False,non-universal
8,0,previous_token,0.1608293056488037,0.1308555006980896,0.2272117584943771,0.0197774246335029,0.0070653734728693,0.6512208580970764,0.003163069486618,0.1611071228981018,3.3322057723999023,pythia-410m,0,1.0,5.0,0.0002737249888014,True,universal
8,1,bos_sink,0.6319941878318787,0.0231206994503736,0.0473069064319133,0.0239851083606481,0.0027241767384111,0.2802658975124359,0.0023199862334877,0.0610306710004806,2.1742067337036133,pythia-410m,1,0.9333333333333332,4.666666666666667,0.001161518623121,True,universal
8,2,previous_token,0.290308803319931,0.1274672001600265,0.3122561275959015,0.0073475618846714,0.0004649217880796,0.6143110394477844,0.0001307215425185,0.0875675603747367,2.639338493347168,pythia-410m,2,1.0,5.0,0.0006361551932059,True,universal
8,3,diffuse,0.2924503087997436,0.0420238301157951,0.0117583191022276,0.192786157131195,0.1061812490224838,0.095258817076683,0.1581179648637771,0.3133234679698944,3.5651302337646484,pythia-410m,3,1.0,5.0,0.0003583575307857,True,universal
8,4,diffuse,0.1956181973218917,0.0424527153372764,0.0427529066801071,0.0691440179944038,0.0663019716739654,0.218680053949356,0.0193013194948434,0.4502556622028351,4.120128154754639,pythia-410m,4,0.9333333333333332,4.666666666666667,-0.0004165653663221,True,universal
8,5,bos_sink,0.4481039941310882,0.1313542574644088,0.0849548578262329,0.1299732029438018,0.0183131396770477,0.3295222818851471,0.0436440370976924,0.0740875825285911,3.008751392364502,pythia-410m,5,1.0,5.0,0.0006821030983701,True,universal
8,6,diffuse,0.1392172425985336,0.0008716516313143,0.0002267197269247,0.0064525450579822,0.8500967621803284,0.0018115950515493,0.0007401272305287,0.0024218952748924,0.6982020735740662,pythia-410m,6,1.0,5.0,-0.0005220417515374,True,universal
8,7,diffuse,0.1091080009937286,0.0079258568584918,0.0055209835991263,0.0337128080427646,0.7108767628669739,0.0370680838823318,0.0125376963987946,0.109233945608139,1.9005823135375977,pythia-410m,7,1.0,5.0,-0.0001202695129904,True,universal
8,8,bos_sink,0.4530307054519653,0.0118568139150738,0.0210685431957244,0.0877471789717674,0.0171958692371845,0.1432313024997711,0.0158190596848726,0.2987948060035705,3.311795949935913,pythia-410m,8,0.6,3.0,-0.0013673896901309,False,non-universal
8,9,diffuse,0.0479420572519302,0.0146109452471137,0.0056113242171704,0.0173228830099105,0.8729265928268433,0.0329375639557838,0.0032891153823584,0.0288710817694664,0.9804050326347352,pythia-410m,9,1.0,5.0,0.0001467170222895,True,universal
8,10,diffuse,0.0335288867354393,0.0543913468718528,0.0488012805581092,0.1345234364271164,0.0563090294599533,0.2907268702983856,0.0511035993695259,0.4849117398262024,4.377479553222656,pythia-410m,10,1.0,5.0,0.0003362065181136,True,universal
8,11,bos_sink,0.3492924571037292,0.0351170748472213,0.0519641935825347,0.0341521315276622,0.0092775812372565,0.2750483751296997,0.0062081296928226,0.3322295546531677,3.5486342906951904,pythia-410m,11,1.0,5.0,-0.0006543729105032,True,universal
8,12,previous_token,0.275553435087204,0.0970750227570533,0.201640173792839,0.0017134076915681,0.0014231612440198,0.6738014221191406,0.0004027554823551,0.0475085861980915,2.700756311416626,pythia-410m,12,1.0,5.0,-0.0001230016350746,True,universal
8,13,diffuse,0.1212310418486595,0.0187382958829402,0.0230814609676599,0.2353650480508804,0.0921288877725601,0.1039297133684158,0.0358555726706981,0.4473455250263214,4.295915126800537,pythia-410m,13,1.0,5.0,0.0010868405224755,True,universal
8,14,diffuse,0.0407315157353878,0.0177910346537828,0.0245232544839382,0.0806753113865852,0.0419137217104435,0.1957409083843231,0.0220137070864439,0.640938401222229,4.205262660980225,pythia-410m,14,1.0,5.0,0.0002954765222966,True,universal
8,15,diffuse,0.1304054409265518,0.0620766878128051,0.0657611712813377,0.0444479249417781,0.0175456646829843,0.4723540842533111,0.0135651538148522,0.335246741771698,3.9650375843048096,pythia-410m,15,1.0,5.0,-0.0001611655898159,True,universal
9,0,bos_sink,0.7111955285072327,0.0044445279054343,0.0022677490487694,0.0152868358418345,0.232559785246849,0.0129407569766044,0.0056993504986166,0.0280167646706104,1.3104363679885864,pythia-410m,0,1.0,5.0,-0.0006673416355624,True,universal
9,1,diffuse,0.2016632854938507,0.0458874255418777,0.0770686864852905,0.0120828701183199,0.0042652306146919,0.6318275332450867,0.003385734045878,0.1501607000827789,3.2171692848205566,pythia-410m,1,1.0,5.0,-0.0010558317881077,True,universal
9,2,bos_sink,0.3878548145294189,0.0102862166240811,0.0199780706316232,0.1023939996957779,0.0339707247912883,0.1110783070325851,0.014968603849411,0.3647025823593139,3.61044716835022,pythia-410m,2,0.8666666666666667,4.333333333333333,0.0002276702725794,True,universal
9,3,diffuse,0.1738836914300918,0.1587680578231811,0.0729731097817421,0.0881983935832977,0.0461402311921119,0.3565398752689361,0.0488486513495445,0.3352378308773041,4.018502235412598,pythia-410m,3,1.0,5.0,0.0009912664536386,True,universal
9,4,diffuse,0.0358328074216842,0.2931065857410431,0.1917863488197326,0.0503411330282688,0.0322530604898929,0.7152599096298218,0.0173532553017139,0.1663134545087814,3.4197640419006348,pythia-410m,4,1.0,5.0,0.0004219393595121,True,universal
9,5,previous_token,0.0861157700419426,0.0899796560406684,0.7376689910888672,0.0004325697664171,4.295543931220891e-06,0.9049965143203736,2.7619620368568576e-07,0.0084514347836375,1.3204896450042725,pythia-410m,5,1.0,5.0,-2.1794921849505045e-05,True,universal
9,6,diffuse,0.0272593982517719,0.0100764632225036,0.0076464912854135,0.1139971166849136,0.1598015129566192,0.0374497100710868,0.0628710314631462,0.6614920496940613,3.666834592819214,pythia-410m,6,1.0,5.0,0.0005429952288977,True,universal
9,7,bos_sink,0.6652769446372986,0.087685577571392,0.0619083605706691,0.0372601859271526,0.0086734034121036,0.2294867932796478,0.0128597179427742,0.0593024864792823,2.115837335586548,pythia-410m,7,0.8666666666666667,4.333333333333333,-0.0005648921360261,True,universal
9,8,induction,0.1466728895902633,0.0279661603271961,0.0019409330561757,0.7244083881378174,0.0119394827634096,0.0398513302206993,0.6936502456665039,0.0771270915865898,1.8399289846420288,pythia-410m,8,0.9333333333333332,4.666666666666667,2.4782493710517883e-06,True,universal
9,9,induction,0.5391018986701965,0.1461705267429351,0.0010937274200841,0.3061875104904175,0.0010522413067519,0.1486876904964447,0.3030783832073211,0.0049705691635608,1.5308897495269775,pythia-410m,9,1.0,5.0,-0.0005359159549698,True,universal
9,10,bos_sink,0.6345384120941162,0.0064957314170897,0.0081305364146828,0.0418204702436924,0.0091354604810476,0.035917617380619,0.0085260048508644,0.2785879075527191,2.390097618103028,pythia-410m,10,0.13333333333333333,0.6666666666666666,-8.115947275655344e-05,False,non-universal
9,11,bos_sink,0.9061574339866638,0.0045757256448268,0.0049985446967184,0.0083462446928024,0.0022431751713156,0.0241485927253961,0.0017304754583165,0.0591047331690788,0.8423424363136292,pythia-410m,11,0.0,0.0,-0.0001069705322152,False,non-universal
9,12,bos_sink,0.5763822197914124,0.0300203040242195,0.057263795286417,0.0348042733967304,0.0141748776659369,0.2778477966785431,0.0140829058364033,0.0967906862497329,2.572112798690796,pythia-410m,12,1.0,5.0,-0.0006714705959893,True,universal
9,13,bos_sink,0.45744389295578,0.0468475632369518,0.0817744880914688,0.0085138073191046,0.0022989416029304,0.3928333222866058,0.0016946187242865,0.138910561800003,2.82112193107605,pythia-410m,13,1.0,5.0,0.0001905309763969,True,universal
9,14,bos_sink,0.7283042669296265,0.0156551767140626,0.0118870418518781,0.0754625424742698,0.0199324246495962,0.0612208768725395,0.0397588424384593,0.1150794848799705,1.997332215309143,pythia-410m,14,0.8666666666666667,4.333333333333333,-0.0004590795724652,True,universal
9,15,bos_sink,0.3552550375461578,0.065767154097557,0.0518892891705036,0.0669781863689422,0.032312523573637,0.2790770530700683,0.0332819260656833,0.266377329826355,3.62209677696228,pythia-410m,15,0.7999999999999999,4.0,0.0005095693632028,False,non-universal
10,0,diffuse,0.122189886868,0.0045261397026479,0.0015571571420878,0.0654294863343238,0.7532986402511597,0.0104244537651538,0.0252946838736534,0.0486575029790401,1.52032470703125,pythia-410m,0,1.0,5.0,-0.0002316770696779,True,universal
10,1,previous_token,0.2010788172483444,0.1589517891407013,0.2471707314252853,0.0061905244365334,0.0016558821080252,0.6906821727752686,0.0008963298751041,0.1003927513957023,3.0042667388916016,pythia-410m,1,0.9333333333333332,4.666666666666667,-0.0011739304754883,True,universal
10,2,bos_sink,0.5367385149002075,0.0413575693964958,0.0285571217536926,0.0664787143468856,0.0280619580298662,0.1239332929253578,0.0230245254933834,0.2447879165410995,2.981184959411621,pythia-410m,2,0.6666666666666666,3.3333333333333335,-0.0009502622997388,False,non-universal
10,3,diffuse,0.2882055342197418,0.106632687151432,0.0293740909546613,0.1241452172398567,0.313407838344574,0.1503130793571472,0.0746276006102562,0.123927965760231,2.8860952854156494,pythia-410m,3,1.0,5.0,-0.0014607949415221,True,universal
10,4,diffuse,0.2562555968761444,0.0030996864661574,0.0011492101475596,0.1313582956790924,0.4210463464260101,0.0087118810042738,0.0668388530611991,0.1826277524232864,2.746718168258667,pythia-410m,4,1.0,5.0,0.0002796708722598,True,universal
10,5,bos_sink,0.4733167886734009,0.0524018630385398,0.0796370655298233,0.0154466433450579,0.0040337247774004,0.3592902719974518,0.0030925506725907,0.1479124873876571,2.8691611289978027,pythia-410m,5,1.0,5.0,0.0009310777531936,True,universal
10,6,diffuse,0.1968802362680435,0.027620056644082,0.0234375279396772,0.0581491105258464,0.0482882931828498,0.1181222274899482,0.0216834992170333,0.5785600543022156,4.038416862487793,pythia-410m,6,1.0,5.0,0.0010366606293246,True,universal
10,7,diffuse,0.250973492860794,0.2097855657339096,0.0171430371701717,0.226602703332901,0.0238445997238159,0.272773802280426,0.1860180646181106,0.2258052825927734,3.4252476692199707,pythia-410m,7,1.0,5.0,0.0004099232610315,True,universal
10,8,bos_sink,0.8903711438179016,0.0097053404897451,0.0039770258590579,0.0179483499377965,0.0457131341099739,0.0184212829917669,0.0053876377642154,0.0275462176650762,0.8683592677116394,pythia-410m,8,0.7333333333333334,3.6666666666666665,-0.0015513392863795,False,non-universal
10,9,diffuse,0.0017812739824876,5.515588418347761e-05,5.0638500397326425e-06,0.0423196516931057,0.9487615823745728,0.0001056553592206,0.0270520467311143,0.0070310127921402,0.4088460803031921,pythia-410m,9,1.0,5.0,0.0002559268323238,True,universal
10,10,diffuse,0.2564488053321838,0.0574394464492797,0.0597215704619884,0.1453314125537872,0.0300945881754159,0.2691854238510132,0.0272474717348814,0.29893958568573,4.029078960418701,pythia-410m,10,1.0,5.0,-0.0002172740496462,True,universal
10,11,bos_sink,0.5621563792228699,0.0248104613274335,0.027083221822977,0.023657139390707,0.0074488413520157,0.1298627406358719,0.0048523871228098,0.2768747210502624,2.729175806045532,pythia-410m,11,1.0,5.0,0.0004294185491744,True,universal
10,12,diffuse,0.1962407678365707,0.0092078987509012,0.0048470897600054,0.0704528242349624,0.105912409722805,0.0351042002439498,0.0377643480896949,0.5922898054122925,3.766849994659424,pythia-410m,12,1.0,5.0,0.0004459416086319,True,universal
10,13,bos_sink,0.4040695130825043,0.0563239566981792,0.0365727730095386,0.0828589051961898,0.1526956409215927,0.1702468544244766,0.034885112196207,0.1901289224624633,3.2318811416625977,pythia-410m,13,1.0,5.0,0.0002891216427087,True,universal
10,14,bos_sink,0.7137008309364319,0.0397903285920619,0.0309187918901443,0.0368767008185386,0.0060117277316749,0.1232086271047592,0.0062342933379113,0.1202009841799736,2.032639503479004,pythia-410m,14,1.0,5.0,-0.0006804096046835,True,universal
10,15,bos_sink,0.5046933889389038,0.1516567915678024,0.0322787165641784,0.1337714195251464,0.0141974203288555,0.2517189681529999,0.0991311073303222,0.0956187546253204,2.7337124347686768,pythia-410m,15,0.9333333333333332,4.666666666666667,0.0001260037388419,True,universal
11,0,bos_sink,0.7033011317253113,0.0283985044807195,0.0372030399739742,0.0338877774775028,0.0090471543371677,0.140065923333168,0.0080561731010675,0.1136980876326561,2.107957124710083,pythia-410m,0,0.6666666666666666,3.3333333333333335,0.0004525721014942,False,non-universal
11,1,diffuse,0.291585236787796,0.0426506660878658,0.0158246587961912,0.1149466782808303,0.4310517311096191,0.0766604840755462,0.0522164143621921,0.0857563316822052,2.6006298065185547,pythia-410m,1,1.0,5.0,0.0004876006569247,True,universal
11,2,diffuse,0.0439532101154327,0.0016356436535716,0.0004356046556495,0.051471684128046,0.864555299282074,0.0043766540475189,0.0240275748074054,0.0356435477733612,1.0322656631469729,pythia-410m,2,1.0,5.0,-0.0008429560111835,True,universal
11,3,bos_sink,0.6304898262023926,0.0562962293624877,0.0340815261006355,0.0433854572474956,0.0228079743683338,0.1368056684732437,0.0124438321217894,0.1665104031562805,2.495619773864746,pythia-410m,3,0.20000000000000004,1.0,0.0007512271986342,False,non-universal
11,4,bos_sink,0.567850649356842,0.0769419223070144,0.0451897159218788,0.049763161689043,0.0828954502940177,0.1924080401659011,0.0145305702462792,0.1070826202630996,2.653789758682251,pythia-410m,4,1.0,5.0,0.0017821270739659,True,universal
11,5,bos_sink,0.8951850533485413,0.0029685958288609,0.0010152966715395,0.0460267215967178,0.0187217108905315,0.0097774788737297,0.0260643269866704,0.0302888378500938,0.8701581358909607,pythia-410m,5,0.13333333333333333,0.6666666666666666,-0.0004495357279665,False,non-universal
11,6,diffuse,0.1209514960646629,0.0057807280682027,0.0017923350678756,0.0797973573207855,0.2577024400234222,0.0099551565945148,0.0357402712106704,0.5315936803817749,2.46905517578125,pythia-410m,6,1.0,5.0,-0.0005009801825508,True,universal
11,7,bos_sink,0.7279971241950989,0.0254790317267179,0.0209217388182878,0.0348587706685066,0.0233271997421979,0.091640219092369,0.0108073381707072,0.1221759021282196,2.0019805431365967,pythia-410m,7,0.4666666666666666,2.3333333333333335,0.0025267249438911,False,non-universal
11,8,bos_sink,0.5264981389045715,0.1114103496074676,0.0973211005330085,0.037413652986288,0.0107114519923925,0.3225685358047485,0.0073623131029307,0.1028080359101295,2.695265293121338,pythia-410m,8,0.9333333333333332,4.666666666666667,0.000458619731944,True,universal
11,9,bos_sink,0.5662959218025208,0.0252748318016529,0.0589727088809013,0.036765020340681,0.0099945906549692,0.2265098243951797,0.0070738429203629,0.1604349315166473,2.722782611846924,pythia-410m,9,0.8666666666666667,4.333333333333333,-0.0007496660109609,True,universal
11,10,bos_sink,0.8769323825836182,0.0061737359501421,0.0070560039021074,0.0217903442680835,0.0065711098723113,0.0383168645203113,0.004621394444257,0.0563892610371112,1.0717231035232544,pythia-410m,10,0.0,0.0,-0.0016476763412356,False,non-universal
11,11,bos_sink,0.9252312183380128,0.0051914947107434,0.0043743415735661,0.0163813848048448,0.0047747609205543,0.0194027908146381,0.0054497951641678,0.0342092663049697,0.7092822790145874,pythia-410m,11,0.06666666666666667,0.3333333333333333,-9.37248405534774e-05,False,non-universal
11,12,bos_sink,0.7507508397102356,0.009171936661005,0.0068067531101405,0.0520530194044113,0.0413482598960399,0.0282340049743652,0.0190871190279722,0.1276141554117202,1.814682960510254,pythia-410m,12,0.26666666666666666,1.3333333333333333,-0.000257357081864,False,non-universal
11,13,bos_sink,0.4696118235588074,0.0328019261360168,0.0694322884082794,0.028283268213272,0.0066180764697492,0.3659023344516754,0.0058098379522562,0.1295844614505767,2.909977436065674,pythia-410m,13,1.0,5.0,0.0007377144647762,True,universal
11,14,diffuse,0.0062109576538205,0.0015020187711343,0.0003064530028495,0.0531033053994178,0.92489755153656,0.0024514771066606,0.0234030690044164,0.0133369462564587,0.6232300400733948,pythia-410m,14,1.0,5.0,-0.0009785408619791,True,universal
