model,draw,band,layer,attn_logit_mean,mlp_logit_mean,attn_frac,mlp_frac,attn_logit_std,mlp_logit_std,method
pythia-70m,draw_3,low,2,3.0550529135598077,23.23181162145403,0.3717408643626892,0.6282591356273193,5.814044230653193,40.82782602410595,W_U
pythia-70m,draw_3,low,3,6.497487132814196,4.358193359375,0.48043158415890364,0.5195684158303971,8.815250038233403,7.636375458224255,W_U
pythia-70m,draw_3,low,4,6.428229971461826,5.382950150171916,0.3689683920735605,0.6310316079194354,3.8698459161256786,17.31094513842952,W_U
pythia-70m,draw_3,low,5,708.7707120768229,1373.1113937717014,0.34665069485437267,0.6533493051455781,42.865097078097,283.47688827006056,W_U
pythia-70m,draw_3,medium,0,14.77933837890625,3.924366560512119,0.7071809172770471,0.29281908271761664,5.025275039299445,7.228920245373159,W_U
pythia-70m,draw_3,medium,1,0.14293745305803088,0.7714692756864759,0.3611892111816777,0.638810788794985,3.225245456191736,6.083172056937616,W_U
pythia-70m,draw_3,medium,2,2.3959587870703802,22.668464959992303,0.4095197750957655,0.5904802248931901,7.529049668161834,42.05600171674578,W_U
pythia-70m,draw_3,medium,3,8.656869333585103,4.212789808909099,0.5196176898387657,0.4803823101509586,8.6044112744982,8.126808315764581,W_U
pythia-70m,draw_3,medium,4,6.846437322828505,4.153521361880832,0.39799978945450526,0.6020002105382191,3.4990202450626717,18.069255015186357,W_U
pythia-70m,draw_3,medium,5,706.7697037760416,1363.4301038953993,0.34769997500728045,0.6523000249926701,42.899734718992214,279.1022145054575,W_U
pythia-70m,draw_3,high,0,15.357155883577136,1.6626469344562955,0.755662688199894,0.24433731179478546,4.561850785408527,6.583670810670291,W_U
pythia-70m,draw_3,high,1,-0.5304479177792867,0.13311724689271714,0.42216420559535683,0.5778357943855325,3.5816849449289547,6.153552568458879,W_U
pythia-70m,draw_3,high,2,5.970745919015672,11.402180661890242,0.5004523769408081,0.4995476230498235,6.548232766318118,29.484575421563775,W_U
pythia-70m,draw_3,high,3,11.485816746817695,1.964236600663927,0.6051311751739833,0.3948688248179039,9.576857607407277,8.055177846007565,W_U
pythia-70m,draw_3,high,4,7.821736121177674,7.632257900238037,0.40341189602313393,0.5965881039710381,3.7861899434602972,16.297888215915854,W_U
pythia-70m,draw_3,high,5,700.4543253580729,1349.3625756835938,0.3469798882934204,0.6530201117065298,43.707533054390126,256.05039808413994,W_U
pythia-70m,draw_3,very_high,0,13.96176817258199,1.7962309741973876,0.7268088970206141,0.27319110297378024,4.2815838940254585,6.7771644018511354,W_U
pythia-70m,draw_3,very_high,1,0.04868882285224067,-0.037891600926717124,0.44722662994298384,0.5527733700348615,3.6439081158214934,5.381339345309387,W_U
pythia-70m,draw_3,very_high,2,8.348409333758884,6.036246381865608,0.5907857055792207,0.409214294409493,6.876311769762364,21.57811864274778,W_U
pythia-70m,draw_3,very_high,3,17.4338870856497,-0.8719838343726264,0.6880455274236343,0.3119544725706301,9.937650712693772,8.665298263213284,W_U
pythia-70m,draw_3,very_high,4,9.749015071656968,11.61992100821601,0.43625148962843296,0.5637485103664227,4.7449155223373785,15.287397890319484,W_U
pythia-70m,draw_3,very_high,5,690.1099156358507,1410.74742702908,0.33244304048924755,0.6675569595107039,46.11696955991929,237.39762654243938,W_U
pythia-70m,draw_3,control,0,14.187381734848023,2.7700699143939547,0.7209867249212453,0.2790132750731823,4.37565886884766,7.470213506675846,W_U
pythia-70m,draw_3,control,1,-0.17688797646098667,-0.3000727325015598,0.39674165855383686,0.6032583414262658,3.6804675839563106,5.9564191982313,W_U
pythia-70m,draw_3,control,2,8.470791178014544,8.08186410692003,0.5835765285401696,0.4164234714514963,6.617215123289954,28.687021415808356,W_U
pythia-70m,draw_3,control,3,15.28279927333196,-0.042782460318671334,0.6667371125202555,0.33326288747339516,10.053511593987084,8.416123681611063,W_U
pythia-70m,draw_3,control,4,8.908453431924185,8.998213939666748,0.4032625796212255,0.596737420373824,4.221128076168778,16.7883176491434,W_U
pythia-70m,draw_3,control,5,694.1871468098958,1381.570201280382,0.3388340042002176,0.6611659957997332,46.50539125396095,248.28454100095556,W_U
pythia-160m,draw_1,low,0,2.3505776092741226,0.9772386370764838,0.42206152691050697,0.5779384730721041,2.976285605947967,6.9106881035324506,W_U
pythia-160m,draw_1,low,1,1.8727857489056057,-3.27518515308698,0.4189455152054992,0.5810544847705804,2.2475316178362683,2.53360275188263,W_U
pythia-160m,draw_1,low,2,-1.7456015854411655,-1.1666458741823833,0.4298296773874588,0.5701703225864133,2.072566747751115,4.311655682210034,W_U
pythia-160m,draw_1,low,3,0.4810490102238125,-4.194359283712175,0.4495860645495721,0.5504139354329363,4.699307140204669,3.8411394456704198,W_U
pythia-160m,draw_1,low,4,7.851614648765988,1.033115532398224,0.6865357789409796,0.3134642210465097,5.125852618188884,4.257664743004398,W_U
pythia-160m,draw_1,low,5,6.685666426552666,1.5315707678265043,0.6016182206512035,0.39838177933772867,7.373359292676914,5.49178131538634,W_U
pythia-160m,draw_1,low,6,-4.40816315597958,8.449889893531799,0.367007368627979,0.6329926313603956,4.3666681671075,5.148355355555413,W_U
pythia-160m,draw_1,low,7,-7.952059850692749,-4.646702717145284,0.5705686935280238,0.42943130646313515,4.001864950162559,6.583511701607862,W_U
pythia-160m,draw_1,low,8,5.013027602301704,20.658740701675416,0.24486169420288847,0.7551383057915659,4.189659914794608,12.483525397711539,W_U
pythia-160m,draw_1,low,9,-4.267340098222097,18.3287969467375,0.3027715743761722,0.6972284256166993,5.419077573404579,16.506029863724176,W_U
pythia-160m,draw_1,low,10,7.491053783098857,64.13407341851128,0.10939459444291688,0.8906054055556339,4.3941134503426635,14.118383563714396,W_U
pythia-160m,draw_1,low,11,428.1601681857639,1781.3454796006945,0.1962036370966915,0.8037963629032624,22.88446439980078,262.2741760568713,W_U
pythia-160m,draw_1,medium,0,2.8729264590475294,0.7735263988706801,0.42845172894281974,0.5715482710414952,3.2107642770803504,7.17421627862505,W_U
pythia-160m,draw_1,medium,1,1.7220902967453002,-2.932717655764686,0.4294279512746554,0.5705720486884269,2.3709511214376735,2.8964093514755356,W_U
pythia-160m,draw_1,medium,2,-2.1845122607549032,-1.2715158312850527,0.4267678726780202,0.5732321272957779,1.9553369018306253,4.404760989271951,W_U
pythia-160m,draw_1,medium,3,0.860785440074073,-4.6394933491282995,0.43998091436005576,0.5600190856221106,4.52175732561829,4.054895892904612,W_U
pythia-160m,draw_1,medium,4,6.327189121246338,0.6068012870682611,0.6273727987562625,0.37262720122922144,5.5235689451752625,4.6030266558728385,W_U
pythia-160m,draw_1,medium,5,4.958362270991008,3.416135132577684,0.569597216879851,0.4304027831053772,8.275848640868329,5.197058014253534,W_U
pythia-160m,draw_1,medium,6,-5.391116307046678,8.71839936097463,0.4118759976708318,0.5881240023197688,4.525480102547328,5.75882069848081,W_U
pythia-160m,draw_1,medium,7,-8.477625731362236,-2.0849942350387574,0.6295538037179148,0.3704461962729661,4.804869817834673,6.396076681659912,W_U
pythia-160m,draw_1,medium,8,5.5633885334597695,22.532768230438233,0.23503391701446708,0.7649660829806635,4.245667278254182,14.321598559660947,W_U
pythia-160m,draw_1,medium,9,-2.8922470357020695,18.500588597721524,0.2828205979757715,0.7171794020179809,6.0406106986509975,16.2102637424188,W_U
pythia-160m,draw_1,medium,10,8.518796501159668,63.114509862264,0.12356715407743761,0.8764328459211073,4.971081584332752,14.094322651194712,W_U
pythia-160m,draw_1,medium,11,436.8009003363715,1844.3125341796874,0.19309513493434816,0.8069048650656074,21.521408149897617,220.51014755004337,W_U
pythia-160m,draw_1,high,0,2.497734946674771,-0.9790844247076247,0.4121363856552701,0.5878636143246748,3.404730808654884,6.300053261998533,W_U
pythia-160m,draw_1,high,1,1.8224465375476413,-1.9776593197716608,0.47097881958745286,0.5290211803843798,2.4018593025501853,3.1957511256193962,W_U
pythia-160m,draw_1,high,2,-1.9680792870786454,-0.7376960449748569,0.4359628965098013,0.5640371034618741,1.9838362485684722,4.5814361754514294,W_U
pythia-160m,draw_1,high,3,1.4172475078370836,-3.862809958722856,0.48000744605148377,0.519992553931452,4.751600527233997,4.063518240726128,W_U
pythia-160m,draw_1,high,4,6.9398099647627935,0.4970014026429918,0.6606977117750908,0.33930228820974423,5.410395150234628,4.39252758754502,W_U
pythia-160m,draw_1,high,5,6.514690000745985,2.791760162247552,0.5799471618904264,0.4200528380973117,8.316941976802958,5.8926281776229485,W_U
pythia-160m,draw_1,high,6,-4.99922256787618,8.743557295269436,0.39672897252310513,0.6032710274666538,4.296723708530462,6.208577078259496,W_U
pythia-160m,draw_1,high,7,-7.041486913363139,-1.1194770725568135,0.5717246047668808,0.4282753952223824,4.586121243432966,6.688365620859009,W_U
pythia-160m,draw_1,high,8,6.831942634052701,24.065874535242717,0.2517902009951581,0.7482097990006245,3.927216626629847,13.832805489908282,W_U
pythia-160m,draw_1,high,9,-1.12394899447759,17.151034307479858,0.24677883024734967,0.7532211697451334,5.190507497242394,18.786889778821198,W_U
pythia-160m,draw_1,high,10,8.385099414984385,65.4102540588379,0.11879346501572642,0.8812065349828522,4.406352933001583,15.791618901648112,W_U
pythia-160m,draw_1,high,11,438.3549833170573,1881.3950531684027,0.19044723368992042,0.8095527663100359,25.07942888307538,223.08493915864682,W_U
pythia-160m,draw_1,very_high,0,1.810059909555647,-0.7807895448472765,0.4146481736039583,0.5853518263741727,3.184839509259319,5.664013468088372,W_U
pythia-160m,draw_1,very_high,1,3.0526306976212396,-1.8883489457766216,0.5254330335206335,0.47456696645529517,2.472648406163382,3.3888620608873965,W_U
pythia-160m,draw_1,very_high,2,-1.9768090160687763,0.0915109928448995,0.4155356774221788,0.5844643225539047,2.2343426762535885,4.711062674267253,W_U
pythia-160m,draw_1,very_high,3,1.8340970216857062,-3.5744872836271924,0.4688645825467718,0.5311354174343967,4.183973820049736,3.850751735767209,W_U
pythia-160m,draw_1,very_high,4,7.631575117111206,-0.7046361952357822,0.6672531797537823,0.33274682023400565,5.696714503246637,4.8262263111459065,W_U
pythia-160m,draw_1,very_high,5,9.84546258078681,2.7075523108906214,0.6316071206022502,0.3683928793889451,8.677443292059932,6.889422224384017,W_U
pythia-160m,draw_1,very_high,6,-4.4301488118701515,8.206212477684021,0.3913329261244874,0.6086670738659404,4.632751983497512,7.059257001533106,W_U
pythia-160m,draw_1,very_high,7,-4.402919046878814,-2.1990941569540237,0.5061046071720977,0.49389539281460415,4.842200365443991,6.847108962597877,W_U
pythia-160m,draw_1,very_high,8,7.906903966267904,22.5513497405582,0.3103670487287214,0.6896329512669703,3.679879338980869,13.993769076937639,W_U
pythia-160m,draw_1,very_high,9,-0.65073111904992,13.385243357552422,0.23592701315639383,0.764072986836291,4.88081099484453,18.116528688263898,W_U
pythia-160m,draw_1,very_high,10,8.330521607398987,72.52702741834852,0.1070873728911258,0.8929126271075761,4.225824521350871,16.487712991579794,W_U
pythia-160m,draw_1,very_high,11,438.24600992838543,1919.0417437065971,0.18740965269078208,0.812590347309175,24.64432759573846,223.3861761840697,W_U
pythia-160m,draw_1,control,0,2.4615868458482955,-1.0138662168714736,0.44380643504804235,0.5561935649311505,3.2585292138607933,5.77871689952959,W_U
pythia-160m,draw_1,control,1,2.826578736702601,-1.8686206016275617,0.5156024594464265,0.48439754052956246,2.493376657034448,3.0966434933455482,W_U
pythia-160m,draw_1,control,2,-1.8469284518559774,-0.7335535772641499,0.43708227485730616,0.5629177251178811,2.268233996288874,4.738736593200897,W_U
pythia-160m,draw_1,control,3,1.681652040216658,-3.5098026802804734,0.484581845234518,0.5154181547460762,4.55807442941052,3.8547039329761783,W_U
pythia-160m,draw_1,control,4,7.853834370242224,-1.072762405872345,0.6449072066753055,0.3550927933129139,5.302090359234695,5.052613976425942,W_U
pythia-160m,draw_1,control,5,9.206605007648468,2.872490327358246,0.6043091263913294,0.3956908735996174,8.624762740395855,5.941418574380832,W_U
pythia-160m,draw_1,control,6,-4.068251271512773,8.33990408844418,0.39846631006190547,0.6015336899266431,4.7577572873296,6.585658889753334,W_U
pythia-160m,draw_1,control,7,-5.156530592971378,-2.4400666851467556,0.537446055680527,0.46255394430661806,4.963727184851565,7.341748732472269,W_U
pythia-160m,draw_1,control,8,7.7922024263275995,23.350337188508774,0.29896333326921876,0.7010366667264252,4.118508987387727,15.166056755532564,W_U
pythia-160m,draw_1,control,9,-0.8935637576050228,16.284114005830553,0.24182401220309657,0.7581759877892175,5.016581774734195,19.41853405651275,W_U
pythia-160m,draw_1,control,10,8.926731966866388,68.27185796101888,0.12469744669550308,0.8753025533031095,4.498043560983881,19.017380029987958,W_U
pythia-160m,draw_1,control,11,440.6742689344618,1893.4257259114584,0.19027599199000753,0.809724008009949,25.0779152545854,225.06875053911395,W_U
pythia-160m,draw_2,low,0,2.545848580731286,0.3507393421067132,0.43260368233446495,0.5673963176483311,3.0347665425175827,6.663141086701987,W_U
pythia-160m,draw_2,low,1,1.6276563844415877,-2.706086568037669,0.4372410632009433,0.5627589367739803,2.239079692386074,2.642429412808462,W_U
pythia-160m,draw_2,low,2,-1.7096130757861667,-1.0037060060766008,0.4203171295901658,0.5796828703843756,2.0369803579278014,4.358203443546997,W_U
pythia-160m,draw_2,low,3,0.42460098266601565,-4.341893954012129,0.4083216084674156,0.5916783915133424,4.451114776873871,4.642306097355623,W_U
pythia-160m,draw_2,low,4,7.2678394993146265,0.912991706000434,0.649894204078545,0.35010579590644963,5.73596433177033,4.1618070106739875,W_U
pythia-160m,draw_2,low,5,5.909946323500739,1.6394658088684082,0.5915297674128532,0.4084702325741158,7.799507553134247,5.573812916201737,W_U
pythia-160m,draw_2,low,6,-4.468912845187717,8.331317864259084,0.3750099205732935,0.6249900794159475,4.360222064265403,5.473010996626508,W_U
pythia-160m,draw_2,low,7,-8.227099719577366,-4.224015193515354,0.6015604212875653,0.3984395787038451,4.901057870366642,6.457842630471958,W_U
pythia-160m,draw_2,low,8,5.084373382065031,20.968518624835543,0.25558474946608406,0.7444152505269895,4.184786631837037,13.606024558820891,W_U
pythia-160m,draw_2,low,9,-3.4501625770992703,18.272152565850153,0.2677103927425863,0.7322896072504543,5.686443408053852,15.896446853360803,W_U
pythia-160m,draw_2,low,10,7.508852116796706,64.417886589898,0.10897654586308798,0.891023454135467,4.453463061581263,13.918887653333424,W_U
pythia-160m,draw_2,low,11,428.0046119520399,1765.4918543836804,0.19697534015975635,0.8030246598401974,23.502288686889468,230.52458456590693,W_U
pythia-160m,draw_2,medium,0,3.09574596590466,1.1550912430551317,0.4628317507258435,0.5371682492546339,3.252480293874689,6.3277739212737565,W_U
pythia-160m,draw_2,medium,1,1.8488635680410597,-3.065210186375512,0.4194525197652003,0.5805474802098526,2.1993314795032046,3.0515589491749253,W_U
pythia-160m,draw_2,medium,2,-2.2483883653746712,-1.059562207725313,0.4179787118643252,0.5820212881125768,1.9458171040598053,4.356168411018824,W_U
pythia-160m,draw_2,medium,3,0.860087574587928,-5.095247857305739,0.435840576118014,0.5641594238669136,4.9234118791950126,3.969987401723897,W_U
pythia-160m,draw_2,medium,4,6.839918101761076,1.0899170075522528,0.6423103475998159,0.35768965238731526,5.413558202235802,4.552349899046503,W_U
pythia-160m,draw_2,medium,5,6.132929901546902,2.733987899356418,0.5735189802808555,0.4264810197067876,7.6428680656665,5.52372524583121,W_U
pythia-160m,draw_2,medium,6,-4.586706256601546,8.905957973798117,0.37431215919096544,0.625687840798756,4.261603589469166,5.914270413035496,W_U
pythia-160m,draw_2,medium,7,-8.216650360690222,-2.109287920527988,0.5851031450144953,0.4148968549765847,4.996590064808437,7.136268142587459,W_U
pythia-160m,draw_2,medium,8,5.497096732060115,21.462713175879585,0.24761967615275143,0.7523803238416493,4.214918936905284,13.713249645259097,W_U
pythia-160m,draw_2,medium,9,-2.3043416023254393,19.298754725986058,0.25184708373024217,0.748152916263941,5.790257968851471,16.972575790976343,W_U
pythia-160m,draw_2,medium,10,8.496026903788248,65.30532515631782,0.11924413330169624,0.8807558666968891,4.903267535555869,14.726365414756925,W_U
pythia-160m,draw_2,medium,11,442.15319864908855,1859.1533018663195,0.19375523875301193,0.8062447612469441,21.848579304373935,227.3266151186804,W_U
pythia-160m,draw_2,high,0,2.9113660264015198,-0.44888757043414645,0.4604335601136991,0.5395664398684438,3.2108208174884894,5.7482428684632225,W_U
pythia-160m,draw_2,high,1,2.019802299870385,-2.4153680335150827,0.45596850700282593,0.5440314929690218,2.3722835659500316,3.2485618758632193,W_U
pythia-160m,draw_2,high,2,-1.9563220869170295,-0.9598686095078787,0.44088564608342906,0.5591143538911361,2.127889984923093,4.76120185027296,W_U
pythia-160m,draw_2,high,3,1.0850118973520066,-4.081682996220059,0.44711674563752923,0.5528832543393296,4.437181453193053,4.023502621814588,W_U
pythia-160m,draw_2,high,4,6.4446029300159875,0.8123120682769351,0.6033000819460247,0.3966999180406788,5.564761307682052,4.9982830197792865,W_U
pythia-160m,draw_2,high,5,5.571237437460158,3.041302496062385,0.5490093524346386,0.4509906475537317,8.001069801536296,5.784015585604461,W_U
pythia-160m,draw_2,high,6,-4.7862311691708035,9.3935940445794,0.38326598067429485,0.6167340193157169,4.822478343902626,6.152094123197907,W_U
pythia-160m,draw_2,high,7,-7.429940161175198,-1.4404120959175957,0.5919246193307024,0.40807538065826154,4.634965445929069,6.907586282343049,W_U
pythia-160m,draw_2,high,8,6.947904235654407,21.378751582569546,0.2977462938238151,0.7022537061710838,3.856925772013549,14.43521015894513,W_U
pythia-160m,draw_2,high,9,-0.20076361782020993,18.051290820439657,0.24786473091897362,0.7521352690739213,5.355257459387007,17.6847114566977,W_U
pythia-160m,draw_2,high,10,8.680001164012484,65.77994121127658,0.12231539164909899,0.8776846083494817,4.28473362490061,15.955922254658415,W_U
pythia-160m,draw_2,high,11,440.6531487358941,1886.5677311197917,0.19068221966023866,0.8093177803397179,22.605718543883253,210.88865013059635,W_U
pythia-160m,draw_2,very_high,0,1.7407286032040914,-1.3895676582389407,0.4118862812128372,0.5881137187659293,3.066707705569413,5.528078901895182,W_U
pythia-160m,draw_2,very_high,1,3.3792004846202004,-1.9791749964820013,0.5527756416308631,0.44722435834843194,2.5041419040491224,3.3063820691046915,W_U
pythia-160m,draw_2,very_high,2,-1.8193803564707438,0.1612070926030477,0.43691255519283984,0.5630874447805267,2.0321122529908533,4.358005401243973,W_U
pythia-160m,draw_2,very_high,3,2.0462521441777546,-3.716225956281026,0.5124230132082166,0.4875769867751962,4.972321700851641,3.5643900163814712,W_U
pythia-160m,draw_2,very_high,4,8.262387721803453,-0.8146560753716363,0.6531263990981259,0.34687360089197655,5.262479312649854,4.898864872549044,W_U
pythia-160m,draw_2,very_high,5,9.587080086602105,2.995408111943139,0.6358013848722213,0.36419861511630797,8.048340917280415,5.675160700373385,W_U
