model,kind,run_a,run_b,cos_positional_global,cos_actual_aggregated,cos_marginal_mass,cos_pos_17,cos_pos_18,cos_pos_19,cos_pos_20,cos_pos_21,n_shared_acdc_edges,shared_profile_cos_unweighted,shared_profile_cos_weighted,shared_profile_tv_unweighted,shared_profile_tv_weighted
pythia-70m,between,low/draw_3,high/draw_3,0.9541693925857544,0.9527132511138916,0.9537685513496399,0.6570273637771606,0.746283769607544,0.9114177227020264,0.9590173959732056,0.9569278359413147,356,0.9271357655525208,0.981474757194519,0.148821622133255,0.0757027268409729
pythia-70m,other,low/draw_3,very_high/draw_1,0.8922203779220581,0.8928312659263611,0.896256148815155,0.5849748253822327,0.775097668170929,0.8854221105575562,0.945995032787323,0.8922457695007324,348,0.9227471947669983,0.9747977256774902,0.15181034803390503,0.08561432361602783
pythia-70m,other,low/draw_3,very_high/draw_2,0.9138007760047913,0.8986906409263611,0.9037103056907654,0.607983410358429,0.7489879131317139,0.8736928701400757,0.9254876375198364,0.9166158437728882,338,0.9306256175041199,0.978950023651123,0.1458866149187088,0.07628680765628815
pythia-70m,between,low/draw_3,very_high/draw_3,0.9099141359329224,0.8962783217430115,0.9039754271507263,0.5475690364837646,0.7345359921455383,0.8782768249511719,0.9248718619346619,0.9122219681739807,339,0.925410807132721,0.9748019576072693,0.1478428840637207,0.08196502178907394
pythia-70m,other,low/draw_3,control/draw_1,0.9291477799415588,0.9205832481384277,0.9224618673324585,0.6792896389961243,0.7621589303016663,0.8691723942756653,0.9039050936698914,0.932809591293335,343,0.9231899976730347,0.9772322773933411,0.1526963859796524,0.07842877507209778
pythia-70m,other,low/draw_3,control/draw_2,0.9205067753791809,0.9203557372093201,0.921763002872467,0.6782307624816895,0.7958831191062927,0.8856053948402405,0.9069844484329224,0.9226568937301636,339,0.9251543283462524,0.9782556295394897,0.14823727309703827,0.0786694660782814
pythia-70m,between,low/draw_3,control/draw_3,0.923508882522583,0.9202611446380615,0.9218333959579468,0.5879388451576233,0.762111485004425,0.9009469151496887,0.9213579297065735,0.9257118701934814,345,0.9244115948677063,0.9779003858566284,0.1485554724931717,0.07858453691005707
pythia-70m,within,medium/draw_1,medium/draw_2,0.9579370617866516,0.9684802889823914,0.9691078662872314,0.9434733986854553,0.8803783655166626,0.9085292816162109,0.9694486856460571,0.9593295454978943,350,0.9359899163246155,0.9812599420547485,0.13792486488819122,0.07133235782384872
pythia-70m,within,medium/draw_1,medium/draw_3,0.9803712964057922,0.9811381697654724,0.9833748936653137,0.8853314518928528,0.8684719204902649,0.8205721378326416,0.9709675908088684,0.9835162162780762,348,0.936392068862915,0.9816282987594604,0.13465069234371185,0.06984299421310425
pythia-70m,between,medium/draw_1,high/draw_1,0.9737570285797119,0.9774067401885986,0.9781703352928162,0.8733394145965576,0.9047320485115051,0.957206666469574,0.9697617888450623,0.9747286438941956,355,0.9318634271621704,0.9812173843383789,0.13467425107955933,0.06328649818897247
pythia-70m,other,medium/draw_1,high/draw_2,0.9768398404121399,0.9743614792823792,0.9759619235992432,0.6680378913879395,0.9082151651382446,0.9437568187713623,0.9637630581855774,0.9792962074279785,345,0.9291243553161621,0.9827601909637451,0.14232681691646576,0.05923338234424591
pythia-70m,other,medium/draw_1,high/draw_3,0.9747312664985657,0.9765991568565369,0.97724848985672,0.6898296475410461,0.8461478352546692,0.9448962211608887,0.9651007652282715,0.9772161841392517,353,0.93254154920578,0.9810405969619751,0.1413354128599167,0.06769612431526184
pythia-70m,between,medium/draw_1,very_high/draw_1,0.9341605305671692,0.936738133430481,0.9388227462768555,0.6354901194572449,0.9117469787597656,0.9419252872467041,0.9602413773536682,0.9343068599700928,344,0.9274079203605652,0.9772648811340332,0.1470033824443817,0.07518017292022705
pythia-70m,other,medium/draw_1,very_high/draw_2,0.9481157660484314,0.9402715563774109,0.9439888596534729,0.7020386457443237,0.8502938747406006,0.9443448781967163,0.9237527251243591,0.9510555863380432,339,0.9312295913696289,0.9782557487487793,0.1417473554611206,0.06689856201410294
pythia-70m,other,medium/draw_1,very_high/draw_3,0.9460021257400513,0.9377733469009399,0.9437568187713623,0.5866895318031311,0.8530861735343933,0.9283970594406128,0.9656728506088257,0.9473490715026855,349,0.9297497868537903,0.9801006317138672,0.14200158417224884,0.0689677894115448
pythia-70m,between,medium/draw_1,control/draw_1,0.955220103263855,0.9536670446395874,0.9546746611595154,0.7730353474617004,0.849463701248169,0.9185457229614258,0.931574821472168,0.9578707218170166,345,0.9211233854293823,0.9731203317642212,0.1540491133928299,0.07340317964553833
pythia-70m,other,medium/draw_1,control/draw_2,0.9526525139808655,0.9549066424369812,0.9561019539833069,0.6979697346687317,0.8960281014442444,0.9176437258720398,0.9558990597724915,0.9539569616317749,346,0.9260469079017639,0.977908730506897,0.14689554274082184,0.07149829715490341
pythia-70m,other,medium/draw_1,control/draw_3,0.9439680576324463,0.9468274116516113,0.9485834836959839,0.6368185877799988,0.8853822350502014,0.9215749502182007,0.9175664186477661,0.9463021159172058,342,0.9172481894493103,0.9767394065856934,0.15189824998378754,0.07249865680932999
pythia-70m,within,medium/draw_2,medium/draw_3,0.9740748405456543,0.9791235327720642,0.9820498824119568,0.9294435977935791,0.9262356162071228,0.9135619401931763,0.9798561930656433,0.9756722450256348,351,0.9320245981216431,0.9811475276947021,0.13677574694156647,0.06472105532884598
pythia-70m,other,medium/draw_2,high/draw_1,0.9348559975624084,0.9381625056266785,0.9400617480278015,0.8848162293434143,0.8274580836296082,0.9499157667160034,0.9453901648521423,0.9355766773223877,354,0.9275831580162048,0.9795097708702087,0.14038173854351044,0.0700535774230957
pythia-70m,between,medium/draw_2,high/draw_2,0.9551659822463989,0.9510748982429504,0.952800989151001,0.6387825608253479,0.8269153833389282,0.9599699974060059,0.9471251964569092,0.9589664936065674,348,0.9304866790771484,0.9811815619468689,0.1393425166606903,0.07135893404483795
pythia-70m,other,medium/draw_2,high/draw_3,0.933896005153656,0.9398918151855469,0.9421112537384033,0.600982129573822,0.6597179174423218,0.951155424118042,0.9467307329177856,0.9374144673347473,355,0.9312604665756226,0.9777430295944214,0.14174014329910278,0.08328667283058167
pythia-70m,other,medium/draw_2,very_high/draw_1,0.8720510601997375,0.8706396818161011,0.8753173351287842,0.5734744071960449,0.7142561078071594,0.9299480319023132,0.9408066868782043,0.872259795665741,348,0.9208812713623047,0.9738714694976807,0.1521623581647873,0.0843333899974823
pythia-70m,between,medium/draw_2,very_high/draw_2,0.8938705921173096,0.8790502548217773,0.8845378756523132,0.6184854507446289,0.668049156665802,0.911931037902832,0.897386372089386,0.8981868624687195,341,0.9251850247383118,0.9774758815765381,0.14656034111976624,0.08324429392814636
pythia-70m,other,medium/draw_2,very_high/draw_3,0.8866504430770874,0.8750038146972656,0.8832221627235413,0.5192140340805054,0.6771851778030396,0.9135540723800659,0.9354775547981262,0.8887296915054321,344,0.9260978102684021,0.9776893258094788,0.14708973467350006,0.08235332369804382
pythia-70m,other,medium/draw_2,control/draw_1,0.9051196575164795,0.898581326007843,0.9019305109977722,0.7137629389762878,0.7254999279975891,0.9126488566398621,0.9087290167808533,0.9081951975822449,350,0.9149305820465088,0.9721677303314209,0.15548618137836456,0.08367171883583069
pythia-70m,between,medium/draw_2,control/draw_2,0.8989539742469788,0.9027194380760193,0.9050194621086121,0.6671924591064453,0.7787430882453918,0.9450461268424988,0.9174469709396362,0.8998569846153259,341,0.9239382743835449,0.9752523899078369,0.14650478959083557,0.08118151128292084
pythia-70m,other,medium/draw_2,control/draw_3,0.9125776886940002,0.905027449131012,0.908464789390564,0.5646860599517822,0.6938337087631226,0.9298253655433655,0.9088781476020813,0.9149565696716309,348,0.9261007308959961,0.9799606204032898,0.1460305154323578,0.07577879726886749
pythia-70m,other,medium/draw_3,high/draw_1,0.9603205323219299,0.9508036375045776,0.9536844491958618,0.8735385537147522,0.7472731471061707,0.861011803150177,0.9420930743217468,0.9633257389068604,369,0.9258677363395691,0.9819427728652954,0.14232602715492249,0.06483697891235352
pythia-70m,other,medium/draw_3,high/draw_2,0.969413697719574,0.9537216424942017,0.9578147530555725,0.7599895596504211,0.7365582585334778,0.875629186630249,0.944055438041687,0.9736365675926208,363,0.9252780079841614,0.9819384813308716,0.1428612321615219,0.06583039462566376
pythia-70m,between,medium/draw_3,high/draw_3,0.9619908332824707,0.9553905725479126,0.9571104645729065,0.6817336678504944,0.6299493312835693,0.8527802228927612,0.945532500743866,0.9667273163795471,366,0.937605082988739,0.9821407794952393,0.13503150641918182,0.07367372512817383
pythia-70m,other,medium/draw_3,very_high/draw_1,0.9060487747192383,0.8914448618888855,0.8975300192832947,0.6501898765563965,0.7590304613113403,0.8136376738548279,0.9411987662315369,0.9074056148529053,360,0.9206833839416504,0.9763486981391907,0.15347424149513245,0.0794205442070961
pythia-70m,other,medium/draw_3,very_high/draw_2,0.9273976683616638,0.8995258212089539,0.9064697027206421,0.6586235761642456,0.6251795291900635,0.8009802103042603,0.8898173570632935,0.9334893822669983,349,0.9257836937904358,0.9802753925323486,0.14733438193798065,0.0768689513206482
pythia-70m,between,medium/draw_3,very_high/draw_3,0.9200234413146973,0.8945804834365845,0.9062907695770264,0.6100805401802063,0.650646448135376,0.8174686431884766,0.936704695224762,0.9232641458511353,355,0.9226288199424744,0.9803252816200256,0.14940829575061798,0.07832936197519302
pythia-70m,other,medium/draw_3,control/draw_1,0.9379743337631226,0.9207577109336853,0.9230408072471619,0.7343335151672363,0.6504036784172058,0.7829223275184631,0.9024571180343628,0.9434974789619446,362,0.9153493642807007,0.9745336174964905,0.1606348305940628,0.07999134063720703
pythia-70m,other,medium/draw_3,control/draw_2,0.9304490685462952,0.9233570098876953,0.9239174723625183,0.74660325050354,0.7158202528953552,0.82962566614151,0.9112129807472229,0.9337117671966553,350,0.9201874732971191,0.9784603118896484,0.1525140106678009,0.07423973083496094
pythia-70m,between,medium/draw_3,control/draw_3,0.9290491342544556,0.914656400680542,0.9179201722145081,0.6182084679603577,0.6584888696670532,0.8548505902290344,0.8939145803451538,0.9331228137016296,359,0.9170202612876892,0.9789934158325195,0.15272502601146698,0.07578806579113007
pythia-70m,within,high/draw_1,high/draw_2,0.984488844871521,0.9903327226638794,0.9910471439361572,0.8334556818008423,0.9517831206321716,0.9686978459358215,0.979575514793396,0.9860278964042664,368,0.9245003461837769,0.9818434715270996,0.14293153584003448,0.060882002115249634
pythia-70m,within,high/draw_1,high/draw_3,0.9846675992012024,0.9910663366317749,0.9916070699691772,0.8043003082275391,0.8837760090827942,0.9621647596359253,0.9783123731613159,0.986532986164093,378,0.9319642782211304,0.9812302589416504,0.13412737846374512,0.06460922211408615
pythia-70m,between,high/draw_1,very_high/draw_1,0.9748750925064087,0.9757837057113647,0.9762540459632874,0.7926058173179626,0.8623329997062683,0.964209794998169,0.9720581769943237,0.9760901927947998,367,0.9202098250389099,0.9785736799240112,0.14824946224689484,0.06618629395961761
pythia-70m,other,high/draw_1,very_high/draw_2,0.980863094329834,0.9800113439559937,0.9808033108711243,0.8232680559158325,0.895564079284668,0.9442110061645508,0.9537789821624756,0.9841991066932678,371,0.9282215237617493,0.9824977517127991,0.1433759182691574,0.06631483137607574
pythia-70m,other,high/draw_1,very_high/draw_3,0.9774984121322632,0.9759155511856079,0.9764942526817322,0.7225118279457092,0.8980578780174255,0.933746337890625,0.9541521072387695,0.9802191853523254,367,0.9308009147644043,0.9813401699066162,0.14051201939582825,0.06313899159431458
pythia-70m,between,high/draw_1,control/draw_1,0.9788627028465271,0.981575071811676,0.9823494553565979,0.8933584690093994,0.9049287438392639,0.9525271058082581,0.9378575086593628,0.9816427826881409,369,0.9297754764556885,0.9806650280952454,0.14331939816474915,0.06778360158205032
pythia-70m,other,high/draw_1,control/draw_2,0.9777130484580994,0.9787654280662537,0.9799985289573669,0.8330385088920593,0.9385899305343628,0.9611735939979553,0.9446017742156982,0.9792966842651367,364,0.9259846210479736,0.9805989265441895,0.14239905774593353,0.05970114469528198
pythia-70m,other,high/draw_1,control/draw_3,0.9755650162696838,0.9765559434890747,0.977544903755188,0.7774860858917236,0.9000003337860107,0.9594766497612,0.9445773959159851,0.9773744940757751,371,0.9231563210487366,0.9813233017921448,0.1459537148475647,0.06374163180589676
pythia-70m,within,high/draw_2,high/draw_3,0.9827188849449158,0.9890151023864746,0.9900290369987488,0.8762829899787903,0.9160348773002625,0.9586511850357056,0.9773010015487671,0.9840642213821411,365,0.9335084557533264,0.9795664548873901,0.13364970684051514,0.06642400473356247
pythia-70m,other,high/draw_2,very_high/draw_1,0.9533555507659912,0.9618170261383057,0.9634401798248291,0.8641288876533508,0.8681474924087524,0.9658214449882507,0.9790535569190979,0.9531920552253723,366,0.9210126996040344,0.9760755300521851,0.14883913099765778,0.07481284439563751
pythia-70m,between,high/draw_2,very_high/draw_2,0.9676569700241089,0.9690437912940979,0.9701859951019287,0.8342999219894409,0.9134514331817627,0.960860550403595,0.955106258392334,0.9691372513771057,359,0.9294100403785706,0.9793490767478943,0.14119300246238708,0.06482681632041931
pythia-70m,other,high/draw_2,very_high/draw_3,0.9647024273872375,0.9660264253616333,0.9664977192878723,0.806501567363739,0.9051652550697327,0.9654035568237305,0.9586008787155151,0.9656683802604675,356,0.9287851452827454,0.983010470867157,0.14016541838645935,0.0631486028432846
pythia-70m,other,high/draw_2,control/draw_1,0.973899245262146,0.9751713871955872,0.9766280055046082,0.8223893642425537,0.930877149105072,0.9527032971382141,0.9345399141311646,0.9763532280921936,365,0.9258257150650024,0.9754868745803833,0.14565251767635345,0.06968070566654205
pythia-70m,between,high/draw_2,control/draw_2,0.9702242612838745,0.9746465086936951,0.9764313697814941,0.8813332915306091,0.9498075842857361,0.9681350588798523,0.9364182949066162,0.9722723364830017,356,0.9272770285606384,0.9801359176635742,0.14359968900680542,0.06661903858184814
pythia-70m,other,high/draw_2,control/draw_3,0.9685229659080505,0.9740931391716003,0.9756031632423401,0.8424407243728638,0.921263575553894,0.9650241732597351,0.9341148734092712,0.9708857536315918,355,0.9258906245231628,0.9816005825996399,0.1428266316652298,0.06785167008638382
pythia-70m,other,high/draw_3,very_high/draw_1,0.9584636092185974,0.9669859409332275,0.9679746627807617,0.8562222123146057,0.918584406375885,0.9531051516532898,0.9714460372924805,0.9586756825447083,377,0.9360132217407227,0.9804150462150574,0.13950636982917786,0.07309170812368393
pythia-70m,other,high/draw_3,very_high/draw_2,0.9676621556282043,0.9709718823432922,0.9727718234062195,0.9112299084663391,0.9742704033851624,0.9362348914146423,0.9300875663757324,0.9699048399925232,380,0.9239116311073303,0.9804192781448364,0.15005452930927277,0.06919300556182861
pythia-70m,between,high/draw_3,very_high/draw_3,0.9703441262245178,0.972217857837677,0.9737293124198914,0.8034188151359558,0.9561019539833069,0.9275517463684082,0.9485234022140503,0.9722200036048889,371,0.9383529424667358,0.9812256097793579,0.13266421854496002,0.0675802156329155
pythia-70m,other,high/draw_3,control/draw_1,0.9774503707885742,0.9804554581642151,0.9811346530914307,0.8544667959213257,0.9399707317352295,0.9337859749794006,0.9238433837890625,0.9805794954299927,387,0.9271565079689026,0.9779281616210938,0.14783455431461334,0.07010109722614288
pythia-70m,other,high/draw_3,control/draw_2,0.9746013283729553,0.9796188473701477,0.9807363152503967,0.8218146562576294,0.9318062663078308,0.951262891292572,0.9417139887809753,0.9769076704978943,367,0.9316762089729309,0.9800854921340942,0.14028911292552948,0.07218082249164581
pythia-70m,between,high/draw_3,control/draw_3,0.9729346632957458,0.976626455783844,0.979142427444458,0.8224158883094788,0.9647393822669983,0.9434577822685242,0.947777271270752,0.9750241637229919,374,0.9252883791923523,0.9816301465034485,0.14767923951148987,0.07093527168035507
pythia-70m,within,very_high/draw_1,very_high/draw_2,0.9847087264060974,0.9917712211608887,0.9920504093170166,0.9317010641098022,0.9241253733634949,0.9654630422592163,0.9714516997337341,0.9865068793296814,370,0.9218283891677856,0.9804172515869141,0.14976510405540466,0.0691448375582695
pythia-70m,within,very_high/draw_1,very_high/draw_3,0.9877942204475403,0.9931734204292297,0.9932867288589478,0.9099417328834534,0.9247155785560608,0.9523195624351501,0.9745792746543884,0.989403247833252,378,0.9125432372093201,0.9798359870910645,0.15403980016708374,0.06480433791875839
pythia-70m,between,very_high/draw_1,control/draw_1,0.9728451371192932,0.9838408827781677,0.9842845797538757,0.892694354057312,0.8834936022758484,0.9650712609291077,0.9578022956848145,0.9742898344993591,373,0.9208531379699707,0.9771776795387268,0.1530664563179016,0.07505708932876587
pythia-70m,other,very_high/draw_1,control/draw_2,0.9769264459609985,0.9807483553886414,0.982108473777771,0.886208713054657,0.9021915793418884,0.9685183167457581,0.9501118063926697,0.9784214496612549,372,0.9211097359657288,0.9778727889060974,0.14798866212368011,0.06485331803560257
pythia-70m,other,very_high/draw_1,control/draw_3,0.967125415802002,0.9742136001586914,0.9752306342124939,0.9016871452331543,0.9367181062698364,0.961768388748169,0.9570411443710327,0.9680075645446777,363,0.9188133478164673,0.9798963665962219,0.14910532534122467,0.06658551841974258
pythia-70m,within,very_high/draw_2,very_high/draw_3,0.9855582118034363,0.9914321899414062,0.9909451007843018,0.8994886875152588,0.9598846435546875,0.9826294183731079,0.9630101323127747,0.9871456623077393,378,0.9259645342826843,0.98313969373703,0.14495745301246643,0.060846634209156036
pythia-70m,other,very_high/draw_2,control/draw_1,0.9809542298316956,0.9859107732772827,0.9866476655006409,0.8997217416763306,0.947614848613739,0.9556179642677307,0.9702269434928894,0.9822288155555725,381,0.9254747629165649,0.9774404764175415,0.14538322389125824,0.06421206891536713
pythia-70m,between,very_high/draw_2,control/draw_2,0.9812893867492676,0.98451167345047,0.9861202836036682,0.8681862354278564,0.9327425360679626,0.9555320143699646,0.9242338538169861,0.9851972460746765,368,0.9301429390907288,0.9759960770606995,0.14348450303077698,0.0735098198056221
pythia-70m,other,very_high/draw_2,control/draw_3,0.9722519516944885,0.9768078327178955,0.9781807065010071,0.8952624201774597,0.9720893502235413,0.9484493732452393,0.9507967829704285,0.9748370051383972,373,0.9199743866920471,0.982374370098114,0.15023189783096313,0.06719811260700226
pythia-70m,other,very_high/draw_3,control/draw_1,0.9814894199371338,0.9873108863830566,0.9873855710029602,0.8320600390434265,0.9600234627723694,0.9400390386581421,0.9735612869262695,0.9828229546546936,371,0.9214388132095337,0.978672444820404,0.14938722550868988,0.06365100294351578
pythia-70m,other,very_high/draw_3,control/draw_2,0.9863001108169556,0.9862169027328491,0.9880818128585815,0.9122742414474487,0.94237220287323,0.9526219367980957,0.970848023891449,0.9880098700523376,375,0.9218486547470093,0.9801434874534607,0.14407603442668915,0.062415577471256256
pythia-70m,between,very_high/draw_3,control/draw_3,0.9775967597961426,0.980434238910675,0.9815799593925476,0.9119001626968384,0.9528844952583313,0.938953697681427,0.9400224089622498,0.9800371527671814,368,0.9233378767967224,0.9820235967636108,0.14588037133216858,0.06532211601734161
pythia-70m,within,control/draw_1,control/draw_2,0.9854130744934082,0.9925361275672913,0.9928712844848633,0.8923063278198242,0.9541930556297302,0.96795254945755,0.9549524784088135,0.987473726272583,371,0.9274891018867493,0.9793899059295654,0.13746404647827148,0.06624050438404083
pythia-70m,within,control/draw_1,control/draw_3,0.9744744896888733,0.9823758602142334,0.9832247495651245,0.8779293298721313,0.949946939945221,0.9750596284866333,0.9513570666313171,0.9762169122695923,373,0.9216443300247192,0.9795483946800232,0.1448504775762558,0.06749789416790009
pythia-70m,within,control/draw_2,control/draw_3,0.9800028800964355,0.9839770793914795,0.9855446219444275,0.9162399172782898,0.9506893157958984,0.9658296704292297,0.9271612763404846,0.9819286465644836,361,0.916631817817688,0.9787115454673767,0.14739221334457397,0.06283894926309586
pythia-160m,within,low/draw_1,low/draw_2,0.9964525103569031,0.9977768063545227,0.9978157877922058,0.987145185470581,0.9901681542396545,0.9878214001655579,0.9956637620925903,0.9967553615570068,1141,0.9528598785400391,0.9921613931655884,0.11325860768556595,0.03781674802303314
pythia-160m,within,low/draw_1,low/draw_3,0.9966558218002319,0.9976356029510498,0.9978013038635254,0.9826318025588989,0.9936225414276123,0.990435004234314,0.9942265152931213,0.9970524311065674,1085,0.9504066109657288,0.9915457367897034,0.11762164533138275,0.03842729330062866
pythia-160m,between,low/draw_1,medium/draw_1,0.9928180575370789,0.9945801496505737,0.994716465473175,0.9689368009567261,0.9841602444648743,0.9855086803436279,0.9894948601722717,0.9933065176010132,1083,0.9445160627365112,0.9907904863357544,0.12626054883003235,0.043567508459091187
pythia-160m,other,low/draw_1,medium/draw_2,0.9948353171348572,0.9959573745727539,0.9959524869918823,0.9737899899482727,0.9873144626617432,0.9885707497596741,0.9913999438285828,0.9954779148101807,1119,0.9428699016571045,0.9894070029258728,0.12638233602046967,0.043968986719846725
pythia-160m,other,low/draw_1,medium/draw_3,0.9945727586746216,0.995925784111023,0.9960475564002991,0.9574089050292969,0.9845286011695862,0.9864993691444397,0.9893496036529541,0.9952040314674377,1057,0.9511070847511292,0.9905612468719482,0.12188377231359482,0.045508306473493576
pythia-160m,between,low/draw_1,high/draw_1,0.9787847399711609,0.9833047389984131,0.9832643866539001,0.9448919892311096,0.9717513918876648,0.9728812575340271,0.9842866063117981,0.9791672825813293,1004,0.9397872090339661,0.9872639775276184,0.13367027044296265,0.05185385048389435
pythia-160m,other,low/draw_1,high/draw_2,0.9818767309188843,0.9851999878883362,0.9853126406669617,0.9557213187217712,0.9708810448646545,0.9740231037139893,0.9835471510887146,0.9823805689811707,1031,0.938830554485321,0.9872146844863892,0.13633489608764648,0.051396746188402176
pythia-160m,other,low/draw_1,high/draw_3,0.9785379767417908,0.9835776686668396,0.9836501479148865,0.9521995782852173,0.9766848087310791,0.9734146595001221,0.9813963770866394,0.978834331035614,1007,0.9436410665512085,0.987928032875061,0.1332450807094574,0.05124141648411751
pythia-160m,between,low/draw_1,very_high/draw_1,0.9629436731338501,0.9728702902793884,0.9729452729225159,0.9292973279953003,0.9590904116630554,0.9618139863014221,0.9714944362640381,0.9626922011375427,962,0.9291257262229919,0.982980489730835,0.14700311422348022,0.059563297778367996
pythia-160m,other,low/draw_1,very_high/draw_2,0.9661124348640442,0.9734072685241699,0.9735679030418396,0.9299311637878418,0.9685432314872742,0.9604644775390625,0.9726819396018982,0.9661573767662048,957,0.9369499087333679,0.9860866665840149,0.13869915902614594,0.05610394850373268
pythia-160m,other,low/draw_1,very_high/draw_3,0.96384197473526,0.9724655151367188,0.9723818302154541,0.9412780404090881,0.9639065861701965,0.9576750993728638,0.9696235060691833,0.96413654088974,965,0.9339796900749207,0.9854525923728943,0.14557962119579315,0.05701646953821182
pythia-160m,between,low/draw_1,control/draw_1,0.976881206035614,0.9811325669288635,0.9812356233596802,0.9460800290107727,0.9683496952056885,0.9659498333930969,0.9725726246833801,0.9776648879051208,1039,0.9349141120910645,0.9855068922042847,0.14389578998088837,0.055419206619262695
pythia-160m,other,low/draw_1,control/draw_2,0.9769786596298218,0.9819671511650085,0.9818789958953857,0.9500107765197754,0.96806401014328,0.9641592502593994,0.9666889905929565,0.9778929352760315,1029,0.9375147223472595,0.9850896596908569,0.14204999804496765,0.0569198839366436
pythia-160m,other,low/draw_1,control/draw_3,0.974913477897644,0.9806442856788635,0.9804885983467102,0.9399024248123169,0.9694046974182129,0.9671235680580139,0.9743431806564331,0.9753026962280273,984,0.937231183052063,0.9860553741455078,0.13845263421535492,0.053644001483917236
pythia-160m,within,low/draw_2,low/draw_3,0.9963889718055725,0.997522234916687,0.9975216388702393,0.9816942811012268,0.9910208582878113,0.9914712905883789,0.9956914782524109,0.9966279864311218,1092,0.9545668363571167,0.9917449951171875,0.10954438149929047,0.03688588738441467
pythia-160m,other,low/draw_2,medium/draw_1,0.9906357526779175,0.9936909675598145,0.9937093257904053,0.9607080817222595,0.9839080572128296,0.987337589263916,0.9906476736068726,0.9908657073974609,1079,0.9486688375473022,0.9908567667007446,0.11847895383834839,0.044228870421648026
pythia-160m,between,low/draw_2,medium/draw_2,0.9930648803710938,0.9945513010025024,0.994757354259491,0.9684897661209106,0.984744131565094,0.9899570345878601,0.9911670684814453,0.9935523867607117,1141,0.9449988007545471,0.9888936281204224,0.12415378540754318,0.043454404920339584
pythia-160m,other,low/draw_2,medium/draw_3,0.9926100969314575,0.994638204574585,0.9948543906211853,0.9481881856918335,0.9808419346809387,0.9810273051261902,0.989347517490387,0.9932382106781006,1066,0.9538654088973999,0.9897516965866089,0.11968108266592026,0.048014573752880096
pythia-160m,other,low/draw_2,high/draw_1,0.9756093621253967,0.9816728234291077,0.981872022151947,0.9307405948638916,0.9723301529884338,0.9726831912994385,0.9855820536613464,0.9757530093193054,1021,0.9436107873916626,0.987360954284668,0.12787137925624847,0.05145544558763504
pythia-160m,between,low/draw_2,high/draw_2,0.9796398878097534,0.9841462969779968,0.9844755530357361,0.9465355277061462,0.9701198935508728,0.9742938876152039,0.9848169088363647,0.9798899292945862,1028,0.9413997530937195,0.9876461625099182,0.13346464931964874,0.05191327631473541
pythia-160m,other,low/draw_2,high/draw_3,0.976011335849762,0.9825426340103149,0.982801079750061,0.9408854842185974,0.9766768217086792,0.9753898978233337,0.9828680157661438,0.9760562777519226,1019,0.9423014521598816,0.9861057996749878,0.13302206993103027,0.054710451513528824
pythia-160m,other,low/draw_2,very_high/draw_1,0.9604101181030273,0.9719026684761047,0.9722023010253906,0.914440393447876,0.9599184393882751,0.9579789042472839,0.9723430275917053,0.9600350856781006,967,0.939210832118988,0.9824049472808838,0.13594189286231995,0.06147297844290733
pythia-160m,between,low/draw_2,very_high/draw_2,0.9640257954597473,0.9725930094718933,0.9730434417724609,0.91322261095047,0.9698197841644287,0.957097053527832,0.9739288687705994,0.9639876484870911,953,0.9440190196037292,0.9854826331138611,0.133170023560524,0.05762659013271332
pythia-160m,other,low/draw_2,very_high/draw_3,0.961101233959198,0.9711259603500366,0.9713704586029053,0.9289885759353638,0.9658017754554749,0.9571187496185303,0.970259428024292,0.9611638784408569,954,0.9364161491394043,0.9846508502960205,0.1412338763475418,0.058815453201532364
pythia-160m,other,low/draw_2,control/draw_1,0.9752455949783325,0.9802642464637756,0.9804291725158691,0.9272481203079224,0.9642751812934875,0.9639797210693359,0.9722470641136169,0.9760810136795044,1053,0.9380382299423218,0.9836270809173584,0.13916216790676117,0.057672031223773956
pythia-160m,between,low/draw_2,control/draw_2,0.9751946330070496,0.9811549782752991,0.9812481999397278,0.936424970626831,0.9650436043739319,0.9583638310432434,0.9680017232894897,0.9760662317276001,1039,0.9401970505714417,0.983847975730896,0.13718773424625397,0.05864943563938141
pythia-160m,other,low/draw_2,control/draw_3,0.9733594059944153,0.9800846576690674,0.9801388382911682,0.925506591796875,0.9693037271499634,0.962579071521759,0.9754933714866638,0.9737343192100525,1001,0.9337065815925598,0.9848083257675171,0.14305855333805084,0.05696374177932739
pythia-160m,other,low/draw_3,medium/draw_1,0.9911866784095764,0.9935704469680786,0.9937828779220581,0.9683202505111694,0.9890998005867004,0.9900141358375549,0.9902991652488708,0.9913991093635559,1090,0.9483846426010132,0.990267813205719,0.12032488733530045,0.04440617188811302
pythia-160m,other,low/draw_3,medium/draw_2,0.9938463568687439,0.9950896501541138,0.9954158663749695,0.9724147319793701,0.9907366633415222,0.9915506839752197,0.9904928207397461,0.9944072365760803,1092,0.942888081073761,0.9884077310562134,0.12937545776367188,0.044940657913684845
pythia-160m,between,low/draw_3,medium/draw_3,0.9920926690101624,0.9945298433303833,0.9947690963745117,0.9672286510467529,0.9888219237327576,0.9892284870147705,0.9907326698303223,0.9924132823944092,1137,0.949316143989563,0.9888001680374146,0.12507930397987366,0.04653038829565048
