model,band,draw,src_type,src_layer,src_head
pythia-1.4b,medium,draw_3,mlp,1,
pythia-1.4b,medium,draw_3,attn,2,5.0
pythia-1.4b,medium,draw_3,mlp,2,
pythia-1.4b,medium,draw_3,attn,3,4.0
pythia-1.4b,medium,draw_3,mlp,3,
pythia-1.4b,medium,draw_3,attn,4,2.0
pythia-1.4b,medium,draw_3,attn,4,3.0
pythia-1.4b,medium,draw_3,attn,4,7.0
pythia-1.4b,medium,draw_3,attn,4,8.0
pythia-1.4b,medium,draw_3,attn,4,14.0
pythia-1.4b,medium,draw_3,attn,4,15.0
pythia-1.4b,medium,draw_3,mlp,4,
pythia-1.4b,medium,draw_3,attn,5,2.0
pythia-1.4b,medium,draw_3,attn,5,4.0
pythia-1.4b,medium,draw_3,attn,5,5.0
pythia-1.4b,medium,draw_3,attn,5,8.0
pythia-1.4b,medium,draw_3,attn,5,11.0
pythia-1.4b,medium,draw_3,attn,5,12.0
pythia-1.4b,medium,draw_3,attn,5,14.0
pythia-1.4b,medium,draw_3,mlp,5,
pythia-1.4b,medium,draw_3,attn,6,2.0
pythia-1.4b,medium,draw_3,attn,6,6.0
pythia-1.4b,medium,draw_3,attn,6,8.0
pythia-1.4b,medium,draw_3,attn,6,10.0
pythia-1.4b,medium,draw_3,attn,6,11.0
pythia-1.4b,medium,draw_3,attn,6,15.0
pythia-1.4b,medium,draw_3,mlp,6,
pythia-1.4b,medium,draw_3,attn,7,2.0
pythia-1.4b,medium,draw_3,attn,7,3.0
pythia-1.4b,medium,draw_3,attn,7,4.0
pythia-1.4b,medium,draw_3,attn,7,5.0
pythia-1.4b,medium,draw_3,attn,7,6.0
pythia-1.4b,medium,draw_3,attn,7,8.0
pythia-1.4b,medium,draw_3,attn,7,9.0
pythia-1.4b,medium,draw_3,attn,7,10.0
pythia-1.4b,medium,draw_3,attn,7,15.0
pythia-1.4b,medium,draw_3,mlp,7,
pythia-1.4b,medium,draw_3,attn,8,0.0
pythia-1.4b,medium,draw_3,attn,8,3.0
pythia-1.4b,medium,draw_3,attn,8,4.0
pythia-1.4b,medium,draw_3,attn,8,5.0
pythia-1.4b,medium,draw_3,attn,8,6.0
pythia-1.4b,medium,draw_3,attn,8,7.0
pythia-1.4b,medium,draw_3,attn,8,12.0
pythia-1.4b,medium,draw_3,attn,8,13.0
pythia-1.4b,medium,draw_3,attn,8,14.0
pythia-1.4b,medium,draw_3,mlp,8,
pythia-1.4b,medium,draw_3,attn,9,1.0
pythia-1.4b,medium,draw_3,attn,9,5.0
pythia-1.4b,medium,draw_3,attn,9,9.0
pythia-1.4b,medium,draw_3,attn,9,10.0
pythia-1.4b,medium,draw_3,attn,9,11.0
pythia-1.4b,medium,draw_3,attn,9,12.0
pythia-1.4b,medium,draw_3,attn,9,13.0
pythia-1.4b,medium,draw_3,mlp,9,
pythia-1.4b,medium,draw_3,attn,10,0.0
pythia-1.4b,medium,draw_3,attn,10,2.0
pythia-1.4b,medium,draw_3,attn,10,3.0
pythia-1.4b,medium,draw_3,attn,10,4.0
pythia-1.4b,medium,draw_3,attn,10,5.0
pythia-1.4b,medium,draw_3,attn,10,7.0
pythia-1.4b,medium,draw_3,attn,10,8.0
pythia-1.4b,medium,draw_3,attn,10,9.0
pythia-1.4b,medium,draw_3,attn,10,11.0
pythia-1.4b,medium,draw_3,attn,10,15.0
pythia-1.4b,medium,draw_3,mlp,10,
pythia-1.4b,medium,draw_3,attn,11,0.0
pythia-1.4b,medium,draw_3,attn,11,2.0
pythia-1.4b,medium,draw_3,attn,11,4.0
pythia-1.4b,medium,draw_3,attn,11,6.0
pythia-1.4b,medium,draw_3,attn,11,8.0
pythia-1.4b,medium,draw_3,attn,11,9.0
pythia-1.4b,medium,draw_3,attn,11,11.0
pythia-1.4b,medium,draw_3,attn,11,12.0
pythia-1.4b,medium,draw_3,attn,11,13.0
pythia-1.4b,medium,draw_3,attn,11,14.0
pythia-1.4b,medium,draw_3,attn,11,15.0
pythia-1.4b,medium,draw_3,mlp,11,
pythia-1.4b,medium,draw_3,attn,12,0.0
pythia-1.4b,medium,draw_3,attn,12,3.0
pythia-1.4b,medium,draw_3,attn,12,7.0
pythia-1.4b,medium,draw_3,attn,12,8.0
pythia-1.4b,medium,draw_3,attn,12,9.0
pythia-1.4b,medium,draw_3,attn,12,10.0
pythia-1.4b,medium,draw_3,attn,12,11.0
pythia-1.4b,medium,draw_3,attn,12,12.0
pythia-1.4b,medium,draw_3,attn,12,13.0
pythia-1.4b,medium,draw_3,attn,12,15.0
pythia-1.4b,medium,draw_3,mlp,12,
pythia-1.4b,medium,draw_3,attn,13,0.0
pythia-1.4b,medium,draw_3,attn,13,1.0
pythia-1.4b,medium,draw_3,attn,13,2.0
pythia-1.4b,medium,draw_3,attn,13,13.0
pythia-1.4b,medium,draw_3,attn,13,15.0
pythia-1.4b,medium,draw_3,mlp,13,
pythia-1.4b,medium,draw_3,attn,14,0.0
pythia-1.4b,medium,draw_3,attn,14,4.0
pythia-1.4b,medium,draw_3,attn,14,5.0
pythia-1.4b,medium,draw_3,attn,14,6.0
pythia-1.4b,medium,draw_3,attn,14,8.0
pythia-1.4b,medium,draw_3,attn,14,11.0
pythia-1.4b,medium,draw_3,attn,14,12.0
pythia-1.4b,medium,draw_3,mlp,14,
pythia-1.4b,medium,draw_3,attn,15,1.0
pythia-1.4b,medium,draw_3,attn,15,3.0
pythia-1.4b,medium,draw_3,attn,15,5.0
pythia-1.4b,medium,draw_3,attn,15,9.0
pythia-1.4b,medium,draw_3,attn,15,11.0
pythia-1.4b,medium,draw_3,attn,15,13.0
pythia-1.4b,medium,draw_3,attn,15,14.0
pythia-1.4b,medium,draw_3,attn,15,15.0
pythia-1.4b,medium,draw_3,mlp,15,
pythia-1.4b,medium,draw_3,attn,16,0.0
pythia-1.4b,medium,draw_3,attn,16,1.0
pythia-1.4b,medium,draw_3,attn,16,2.0
pythia-1.4b,medium,draw_3,attn,16,3.0
pythia-1.4b,medium,draw_3,attn,16,4.0
pythia-1.4b,medium,draw_3,attn,16,5.0
pythia-1.4b,medium,draw_3,attn,16,6.0
pythia-1.4b,medium,draw_3,attn,16,13.0
pythia-1.4b,medium,draw_3,attn,16,15.0
pythia-1.4b,medium,draw_3,mlp,16,
pythia-1.4b,medium,draw_3,attn,17,1.0
pythia-1.4b,medium,draw_3,attn,17,6.0
pythia-1.4b,medium,draw_3,attn,17,7.0
pythia-1.4b,medium,draw_3,attn,17,13.0
pythia-1.4b,medium,draw_3,attn,17,15.0
pythia-1.4b,medium,draw_3,mlp,17,
pythia-1.4b,medium,draw_3,attn,18,2.0
pythia-1.4b,medium,draw_3,attn,18,6.0
pythia-1.4b,medium,draw_3,attn,18,8.0
pythia-1.4b,medium,draw_3,attn,18,10.0
pythia-1.4b,medium,draw_3,attn,18,11.0
pythia-1.4b,medium,draw_3,attn,18,15.0
pythia-1.4b,medium,draw_3,mlp,18,
pythia-1.4b,medium,draw_3,attn,19,1.0
pythia-1.4b,medium,draw_3,attn,19,3.0
pythia-1.4b,medium,draw_3,attn,19,11.0
pythia-1.4b,medium,draw_3,attn,19,14.0
pythia-1.4b,medium,draw_3,mlp,19,
pythia-1.4b,medium,draw_3,attn,20,0.0
pythia-1.4b,medium,draw_3,attn,20,1.0
pythia-1.4b,medium,draw_3,attn,20,2.0
pythia-1.4b,medium,draw_3,attn,20,6.0
pythia-1.4b,medium,draw_3,attn,20,8.0
pythia-1.4b,medium,draw_3,attn,20,10.0
pythia-1.4b,medium,draw_3,attn,20,15.0
pythia-1.4b,medium,draw_3,mlp,20,
pythia-1.4b,medium,draw_3,attn,21,0.0
pythia-1.4b,medium,draw_3,attn,21,7.0
pythia-1.4b,medium,draw_3,attn,21,10.0
pythia-1.4b,medium,draw_3,attn,21,14.0
pythia-1.4b,medium,draw_3,mlp,21,
pythia-1.4b,medium,draw_3,attn,22,2.0
pythia-1.4b,medium,draw_3,attn,22,4.0
pythia-1.4b,medium,draw_3,attn,22,9.0
pythia-1.4b,medium,draw_3,attn,22,12.0
pythia-1.4b,medium,draw_3,attn,22,13.0
pythia-1.4b,medium,draw_3,mlp,22,
pythia-1.4b,medium,draw_3,attn,23,0.0
pythia-1.4b,medium,draw_3,attn,23,2.0
pythia-1.4b,medium,draw_3,attn,23,9.0
pythia-1.4b,medium,draw_3,attn,23,10.0
pythia-1.4b,medium,draw_3,attn,23,11.0
pythia-1.4b,medium,draw_3,mlp,23,
pythia-1.4b,high,draw_1,mlp,0,
pythia-1.4b,high,draw_1,attn,1,11.0
pythia-1.4b,high,draw_1,mlp,1,
pythia-1.4b,high,draw_1,attn,2,7.0
pythia-1.4b,high,draw_1,mlp,2,
pythia-1.4b,high,draw_1,attn,3,4.0
pythia-1.4b,high,draw_1,attn,3,13.0
pythia-1.4b,high,draw_1,mlp,3,
pythia-1.4b,high,draw_1,attn,4,1.0
pythia-1.4b,high,draw_1,attn,4,3.0
pythia-1.4b,high,draw_1,attn,4,7.0
pythia-1.4b,high,draw_1,attn,4,8.0
pythia-1.4b,high,draw_1,attn,4,15.0
pythia-1.4b,high,draw_1,mlp,4,
pythia-1.4b,high,draw_1,attn,5,4.0
pythia-1.4b,high,draw_1,attn,5,5.0
pythia-1.4b,high,draw_1,attn,5,8.0
pythia-1.4b,high,draw_1,attn,5,11.0
pythia-1.4b,high,draw_1,mlp,5,
pythia-1.4b,high,draw_1,attn,6,2.0
pythia-1.4b,high,draw_1,attn,6,10.0
pythia-1.4b,high,draw_1,attn,6,11.0
pythia-1.4b,high,draw_1,attn,6,15.0
pythia-1.4b,high,draw_1,mlp,6,
pythia-1.4b,high,draw_1,attn,7,3.0
pythia-1.4b,high,draw_1,attn,7,4.0
pythia-1.4b,high,draw_1,attn,7,5.0
pythia-1.4b,high,draw_1,attn,7,6.0
pythia-1.4b,high,draw_1,attn,7,8.0
pythia-1.4b,high,draw_1,attn,7,10.0
pythia-1.4b,high,draw_1,attn,7,15.0
pythia-1.4b,high,draw_1,mlp,7,
pythia-1.4b,high,draw_1,attn,8,0.0
pythia-1.4b,high,draw_1,attn,8,3.0
pythia-1.4b,high,draw_1,attn,8,4.0
pythia-1.4b,high,draw_1,attn,8,5.0
pythia-1.4b,high,draw_1,attn,8,6.0
pythia-1.4b,high,draw_1,attn,8,7.0
pythia-1.4b,high,draw_1,attn,8,11.0
pythia-1.4b,high,draw_1,attn,8,12.0
pythia-1.4b,high,draw_1,attn,8,14.0
pythia-1.4b,high,draw_1,mlp,8,
pythia-1.4b,high,draw_1,attn,9,1.0
pythia-1.4b,high,draw_1,attn,9,5.0
pythia-1.4b,high,draw_1,attn,9,7.0
pythia-1.4b,high,draw_1,attn,9,8.0
pythia-1.4b,high,draw_1,attn,9,9.0
pythia-1.4b,high,draw_1,attn,9,12.0
pythia-1.4b,high,draw_1,attn,9,13.0
pythia-1.4b,high,draw_1,mlp,9,
pythia-1.4b,high,draw_1,attn,10,0.0
pythia-1.4b,high,draw_1,attn,10,2.0
pythia-1.4b,high,draw_1,attn,10,3.0
pythia-1.4b,high,draw_1,attn,10,4.0
pythia-1.4b,high,draw_1,attn,10,7.0
pythia-1.4b,high,draw_1,attn,10,8.0
pythia-1.4b,high,draw_1,attn,10,9.0
pythia-1.4b,high,draw_1,attn,10,11.0
pythia-1.4b,high,draw_1,attn,10,14.0
pythia-1.4b,high,draw_1,attn,10,15.0
pythia-1.4b,high,draw_1,mlp,10,
pythia-1.4b,high,draw_1,attn,11,2.0
pythia-1.4b,high,draw_1,attn,11,6.0
pythia-1.4b,high,draw_1,attn,11,8.0
pythia-1.4b,high,draw_1,attn,11,9.0
pythia-1.4b,high,draw_1,attn,11,11.0
pythia-1.4b,high,draw_1,attn,11,12.0
pythia-1.4b,high,draw_1,attn,11,13.0
pythia-1.4b,high,draw_1,attn,11,14.0
pythia-1.4b,high,draw_1,attn,11,15.0
pythia-1.4b,high,draw_1,mlp,11,
pythia-1.4b,high,draw_1,attn,12,0.0
pythia-1.4b,high,draw_1,attn,12,3.0
pythia-1.4b,high,draw_1,attn,12,6.0
pythia-1.4b,high,draw_1,attn,12,7.0
pythia-1.4b,high,draw_1,attn,12,8.0
pythia-1.4b,high,draw_1,attn,12,9.0
pythia-1.4b,high,draw_1,attn,12,11.0
pythia-1.4b,high,draw_1,attn,12,12.0
pythia-1.4b,high,draw_1,attn,12,13.0
pythia-1.4b,high,draw_1,attn,12,15.0
pythia-1.4b,high,draw_1,mlp,12,
pythia-1.4b,high,draw_1,attn,13,0.0
pythia-1.4b,high,draw_1,attn,13,1.0
pythia-1.4b,high,draw_1,attn,13,6.0
pythia-1.4b,high,draw_1,attn,13,9.0
pythia-1.4b,high,draw_1,attn,13,13.0
pythia-1.4b,high,draw_1,attn,13,15.0
pythia-1.4b,high,draw_1,mlp,13,
pythia-1.4b,high,draw_1,attn,14,0.0
pythia-1.4b,high,draw_1,attn,14,5.0
pythia-1.4b,high,draw_1,attn,14,6.0
pythia-1.4b,high,draw_1,attn,14,7.0
pythia-1.4b,high,draw_1,attn,14,11.0
pythia-1.4b,high,draw_1,attn,14,12.0
pythia-1.4b,high,draw_1,mlp,14,
pythia-1.4b,high,draw_1,attn,15,1.0
pythia-1.4b,high,draw_1,attn,15,3.0
pythia-1.4b,high,draw_1,attn,15,5.0
pythia-1.4b,high,draw_1,attn,15,6.0
pythia-1.4b,high,draw_1,attn,15,9.0
pythia-1.4b,high,draw_1,attn,15,11.0
pythia-1.4b,high,draw_1,attn,15,13.0
pythia-1.4b,high,draw_1,attn,15,14.0
pythia-1.4b,high,draw_1,attn,15,15.0
pythia-1.4b,high,draw_1,mlp,15,
pythia-1.4b,high,draw_1,attn,16,0.0
pythia-1.4b,high,draw_1,attn,16,2.0
pythia-1.4b,high,draw_1,attn,16,3.0
pythia-1.4b,high,draw_1,attn,16,4.0
pythia-1.4b,high,draw_1,attn,16,5.0
pythia-1.4b,high,draw_1,attn,16,6.0
pythia-1.4b,high,draw_1,attn,16,10.0
pythia-1.4b,high,draw_1,attn,16,13.0
pythia-1.4b,high,draw_1,attn,16,15.0
pythia-1.4b,high,draw_1,mlp,16,
pythia-1.4b,high,draw_1,attn,17,1.0
pythia-1.4b,high,draw_1,attn,17,5.0
pythia-1.4b,high,draw_1,attn,17,7.0
pythia-1.4b,high,draw_1,attn,17,15.0
pythia-1.4b,high,draw_1,mlp,17,
pythia-1.4b,high,draw_1,attn,18,2.0
pythia-1.4b,high,draw_1,attn,18,4.0
pythia-1.4b,high,draw_1,attn,18,6.0
pythia-1.4b,high,draw_1,attn,18,8.0
pythia-1.4b,high,draw_1,attn,18,10.0
pythia-1.4b,high,draw_1,attn,18,11.0
pythia-1.4b,high,draw_1,attn,18,15.0
pythia-1.4b,high,draw_1,mlp,18,
pythia-1.4b,high,draw_1,attn,19,1.0
pythia-1.4b,high,draw_1,attn,19,3.0
pythia-1.4b,high,draw_1,attn,19,5.0
pythia-1.4b,high,draw_1,attn,19,6.0
pythia-1.4b,high,draw_1,attn,19,10.0
pythia-1.4b,high,draw_1,attn,19,11.0
pythia-1.4b,high,draw_1,attn,19,13.0
pythia-1.4b,high,draw_1,attn,19,14.0
pythia-1.4b,high,draw_1,mlp,19,
pythia-1.4b,high,draw_1,attn,20,1.0
pythia-1.4b,high,draw_1,attn,20,3.0
pythia-1.4b,high,draw_1,attn,20,6.0
pythia-1.4b,high,draw_1,attn,20,10.0
pythia-1.4b,high,draw_1,attn,20,15.0
pythia-1.4b,high,draw_1,mlp,20,
pythia-1.4b,high,draw_1,attn,21,0.0
pythia-1.4b,high,draw_1,attn,21,7.0
pythia-1.4b,high,draw_1,attn,21,14.0
pythia-1.4b,high,draw_1,mlp,21,
pythia-1.4b,high,draw_1,attn,22,0.0
pythia-1.4b,high,draw_1,attn,22,2.0
pythia-1.4b,high,draw_1,attn,22,3.0
pythia-1.4b,high,draw_1,attn,22,9.0
pythia-1.4b,high,draw_1,attn,22,12.0
pythia-1.4b,high,draw_1,attn,22,13.0
pythia-1.4b,high,draw_1,mlp,22,
pythia-1.4b,high,draw_1,attn,23,2.0
pythia-1.4b,high,draw_1,attn,23,9.0
pythia-1.4b,high,draw_1,mlp,23,
pythia-1.4b,high,draw_2,mlp,0,
pythia-1.4b,high,draw_2,attn,1,11.0
pythia-1.4b,high,draw_2,mlp,1,
pythia-1.4b,high,draw_2,attn,2,7.0
pythia-1.4b,high,draw_2,mlp,2,
pythia-1.4b,high,draw_2,attn,3,4.0
pythia-1.4b,high,draw_2,mlp,3,
pythia-1.4b,high,draw_2,attn,4,1.0
pythia-1.4b,high,draw_2,attn,4,7.0
pythia-1.4b,high,draw_2,attn,4,8.0
pythia-1.4b,high,draw_2,attn,4,15.0
pythia-1.4b,high,draw_2,mlp,4,
pythia-1.4b,high,draw_2,attn,5,4.0
pythia-1.4b,high,draw_2,attn,5,5.0
pythia-1.4b,high,draw_2,attn,5,8.0
pythia-1.4b,high,draw_2,attn,5,11.0
pythia-1.4b,high,draw_2,mlp,5,
pythia-1.4b,high,draw_2,attn,6,2.0
pythia-1.4b,high,draw_2,attn,6,10.0
pythia-1.4b,high,draw_2,attn,6,11.0
pythia-1.4b,high,draw_2,attn,6,15.0
pythia-1.4b,high,draw_2,mlp,6,
pythia-1.4b,high,draw_2,attn,7,2.0
pythia-1.4b,high,draw_2,attn,7,3.0
pythia-1.4b,high,draw_2,attn,7,5.0
pythia-1.4b,high,draw_2,attn,7,6.0
pythia-1.4b,high,draw_2,attn,7,8.0
pythia-1.4b,high,draw_2,attn,7,10.0
pythia-1.4b,high,draw_2,attn,7,15.0
pythia-1.4b,high,draw_2,mlp,7,
pythia-1.4b,high,draw_2,attn,8,3.0
pythia-1.4b,high,draw_2,attn,8,4.0
pythia-1.4b,high,draw_2,attn,8,6.0
pythia-1.4b,high,draw_2,attn,8,7.0
pythia-1.4b,high,draw_2,attn,8,12.0
pythia-1.4b,high,draw_2,attn,8,14.0
pythia-1.4b,high,draw_2,attn,8,15.0
pythia-1.4b,high,draw_2,mlp,8,
pythia-1.4b,high,draw_2,attn,9,1.0
pythia-1.4b,high,draw_2,attn,9,5.0
pythia-1.4b,high,draw_2,attn,9,9.0
pythia-1.4b,high,draw_2,attn,9,10.0
pythia-1.4b,high,draw_2,attn,9,12.0
pythia-1.4b,high,draw_2,attn,9,13.0
pythia-1.4b,high,draw_2,mlp,9,
pythia-1.4b,high,draw_2,attn,10,0.0
pythia-1.4b,high,draw_2,attn,10,3.0
pythia-1.4b,high,draw_2,attn,10,4.0
pythia-1.4b,high,draw_2,attn,10,7.0
pythia-1.4b,high,draw_2,attn,10,8.0
pythia-1.4b,high,draw_2,attn,10,9.0
pythia-1.4b,high,draw_2,attn,10,11.0
pythia-1.4b,high,draw_2,attn,10,14.0
pythia-1.4b,high,draw_2,attn,10,15.0
pythia-1.4b,high,draw_2,mlp,10,
pythia-1.4b,high,draw_2,attn,11,0.0
pythia-1.4b,high,draw_2,attn,11,2.0
pythia-1.4b,high,draw_2,attn,11,4.0
pythia-1.4b,high,draw_2,attn,11,6.0
pythia-1.4b,high,draw_2,attn,11,8.0
pythia-1.4b,high,draw_2,attn,11,9.0
pythia-1.4b,high,draw_2,attn,11,11.0
pythia-1.4b,high,draw_2,attn,11,12.0
pythia-1.4b,high,draw_2,attn,11,13.0
pythia-1.4b,high,draw_2,attn,11,14.0
pythia-1.4b,high,draw_2,attn,11,15.0
pythia-1.4b,high,draw_2,mlp,11,
pythia-1.4b,high,draw_2,attn,12,3.0
pythia-1.4b,high,draw_2,attn,12,7.0
pythia-1.4b,high,draw_2,attn,12,8.0
pythia-1.4b,high,draw_2,attn,12,10.0
pythia-1.4b,high,draw_2,attn,12,11.0
pythia-1.4b,high,draw_2,attn,12,12.0
pythia-1.4b,high,draw_2,attn,12,15.0
pythia-1.4b,high,draw_2,mlp,12,
pythia-1.4b,high,draw_2,attn,13,0.0
pythia-1.4b,high,draw_2,attn,13,1.0
pythia-1.4b,high,draw_2,attn,13,2.0
pythia-1.4b,high,draw_2,attn,13,13.0
pythia-1.4b,high,draw_2,attn,13,15.0
pythia-1.4b,high,draw_2,mlp,13,
pythia-1.4b,high,draw_2,attn,14,0.0
pythia-1.4b,high,draw_2,attn,14,4.0
pythia-1.4b,high,draw_2,attn,14,5.0
pythia-1.4b,high,draw_2,attn,14,6.0
pythia-1.4b,high,draw_2,attn,14,11.0
pythia-1.4b,high,draw_2,attn,14,12.0
pythia-1.4b,high,draw_2,mlp,14,
pythia-1.4b,high,draw_2,attn,15,1.0
pythia-1.4b,high,draw_2,attn,15,3.0
pythia-1.4b,high,draw_2,attn,15,5.0
pythia-1.4b,high,draw_2,attn,15,9.0
pythia-1.4b,high,draw_2,attn,15,11.0
pythia-1.4b,high,draw_2,attn,15,13.0
pythia-1.4b,high,draw_2,attn,15,14.0
pythia-1.4b,high,draw_2,attn,15,15.0
pythia-1.4b,high,draw_2,mlp,15,
pythia-1.4b,high,draw_2,attn,16,0.0
pythia-1.4b,high,draw_2,attn,16,1.0
pythia-1.4b,high,draw_2,attn,16,2.0
pythia-1.4b,high,draw_2,attn,16,3.0
pythia-1.4b,high,draw_2,attn,16,4.0
pythia-1.4b,high,draw_2,attn,16,5.0
pythia-1.4b,high,draw_2,attn,16,6.0
pythia-1.4b,high,draw_2,attn,16,10.0
pythia-1.4b,high,draw_2,attn,16,13.0
pythia-1.4b,high,draw_2,attn,16,15.0
pythia-1.4b,high,draw_2,mlp,16,
pythia-1.4b,high,draw_2,attn,17,1.0
pythia-1.4b,high,draw_2,attn,17,6.0
pythia-1.4b,high,draw_2,attn,17,7.0
pythia-1.4b,high,draw_2,attn,17,8.0
pythia-1.4b,high,draw_2,attn,17,15.0
pythia-1.4b,high,draw_2,mlp,17,
pythia-1.4b,high,draw_2,attn,18,2.0
pythia-1.4b,high,draw_2,attn,18,6.0
pythia-1.4b,high,draw_2,attn,18,8.0
pythia-1.4b,high,draw_2,attn,18,11.0
pythia-1.4b,high,draw_2,attn,18,13.0
pythia-1.4b,high,draw_2,mlp,18,
pythia-1.4b,high,draw_2,attn,19,3.0
pythia-1.4b,high,draw_2,attn,19,5.0
pythia-1.4b,high,draw_2,attn,19,6.0
pythia-1.4b,high,draw_2,attn,19,10.0
pythia-1.4b,high,draw_2,attn,19,11.0
pythia-1.4b,high,draw_2,attn,19,14.0
pythia-1.4b,high,draw_2,mlp,19,
pythia-1.4b,high,draw_2,attn,20,1.0
pythia-1.4b,high,draw_2,attn,20,3.0
pythia-1.4b,high,draw_2,attn,20,6.0
pythia-1.4b,high,draw_2,attn,20,10.0
pythia-1.4b,high,draw_2,attn,20,15.0
pythia-1.4b,high,draw_2,mlp,20,
pythia-1.4b,high,draw_2,attn,21,0.0
pythia-1.4b,high,draw_2,attn,21,2.0
pythia-1.4b,high,draw_2,attn,21,7.0
pythia-1.4b,high,draw_2,attn,21,14.0
pythia-1.4b,high,draw_2,mlp,21,
pythia-1.4b,high,draw_2,attn,22,2.0
pythia-1.4b,high,draw_2,attn,22,3.0
pythia-1.4b,high,draw_2,attn,22,9.0
pythia-1.4b,high,draw_2,attn,22,10.0
pythia-1.4b,high,draw_2,attn,22,13.0
pythia-1.4b,high,draw_2,attn,22,15.0
pythia-1.4b,high,draw_2,mlp,22,
pythia-1.4b,high,draw_2,attn,23,0.0
pythia-1.4b,high,draw_2,attn,23,1.0
pythia-1.4b,high,draw_2,attn,23,2.0
pythia-1.4b,high,draw_2,attn,23,9.0
pythia-1.4b,high,draw_2,attn,23,10.0
pythia-1.4b,high,draw_2,attn,23,12.0
pythia-1.4b,high,draw_2,mlp,23,
pythia-1.4b,high,draw_3,attn,0,6.0
pythia-1.4b,high,draw_3,mlp,0,
pythia-1.4b,high,draw_3,attn,1,11.0
pythia-1.4b,high,draw_3,mlp,1,
pythia-1.4b,high,draw_3,attn,2,5.0
pythia-1.4b,high,draw_3,mlp,2,
pythia-1.4b,high,draw_3,attn,3,4.0
pythia-1.4b,high,draw_3,attn,3,13.0
pythia-1.4b,high,draw_3,mlp,3,
pythia-1.4b,high,draw_3,attn,4,1.0
pythia-1.4b,high,draw_3,attn,4,3.0
pythia-1.4b,high,draw_3,attn,4,8.0
pythia-1.4b,high,draw_3,attn,4,14.0
pythia-1.4b,high,draw_3,attn,4,15.0
pythia-1.4b,high,draw_3,mlp,4,
pythia-1.4b,high,draw_3,attn,5,4.0
pythia-1.4b,high,draw_3,attn,5,5.0
pythia-1.4b,high,draw_3,attn,5,8.0
pythia-1.4b,high,draw_3,attn,5,11.0
pythia-1.4b,high,draw_3,mlp,5,
pythia-1.4b,high,draw_3,attn,6,2.0
pythia-1.4b,high,draw_3,attn,6,11.0
pythia-1.4b,high,draw_3,attn,6,15.0
pythia-1.4b,high,draw_3,mlp,6,
pythia-1.4b,high,draw_3,attn,7,2.0
pythia-1.4b,high,draw_3,attn,7,3.0
pythia-1.4b,high,draw_3,attn,7,5.0
pythia-1.4b,high,draw_3,attn,7,6.0
pythia-1.4b,high,draw_3,attn,7,8.0
pythia-1.4b,high,draw_3,attn,7,10.0
pythia-1.4b,high,draw_3,attn,7,15.0
pythia-1.4b,high,draw_3,mlp,7,
pythia-1.4b,high,draw_3,attn,8,0.0
pythia-1.4b,high,draw_3,attn,8,3.0
pythia-1.4b,high,draw_3,attn,8,4.0
pythia-1.4b,high,draw_3,attn,8,5.0
pythia-1.4b,high,draw_3,attn,8,6.0
pythia-1.4b,high,draw_3,attn,8,7.0
pythia-1.4b,high,draw_3,attn,8,11.0
pythia-1.4b,high,draw_3,attn,8,12.0
pythia-1.4b,high,draw_3,attn,8,14.0
pythia-1.4b,high,draw_3,mlp,8,
pythia-1.4b,high,draw_3,attn,9,1.0
pythia-1.4b,high,draw_3,attn,9,5.0
pythia-1.4b,high,draw_3,attn,9,7.0
pythia-1.4b,high,draw_3,attn,9,8.0
pythia-1.4b,high,draw_3,attn,9,9.0
pythia-1.4b,high,draw_3,attn,9,10.0
pythia-1.4b,high,draw_3,attn,9,12.0
pythia-1.4b,high,draw_3,attn,9,13.0
pythia-1.4b,high,draw_3,mlp,9,
pythia-1.4b,high,draw_3,attn,10,0.0
pythia-1.4b,high,draw_3,attn,10,3.0
pythia-1.4b,high,draw_3,attn,10,4.0
pythia-1.4b,high,draw_3,attn,10,7.0
pythia-1.4b,high,draw_3,attn,10,8.0
pythia-1.4b,high,draw_3,attn,10,9.0
pythia-1.4b,high,draw_3,attn,10,11.0
pythia-1.4b,high,draw_3,attn,10,14.0
pythia-1.4b,high,draw_3,attn,10,15.0
pythia-1.4b,high,draw_3,mlp,10,
pythia-1.4b,high,draw_3,attn,11,0.0
pythia-1.4b,high,draw_3,attn,11,2.0
pythia-1.4b,high,draw_3,attn,11,4.0
pythia-1.4b,high,draw_3,attn,11,6.0
pythia-1.4b,high,draw_3,attn,11,8.0
pythia-1.4b,high,draw_3,attn,11,9.0
pythia-1.4b,high,draw_3,attn,11,11.0
pythia-1.4b,high,draw_3,attn,11,12.0
pythia-1.4b,high,draw_3,attn,11,13.0
pythia-1.4b,high,draw_3,attn,11,14.0
pythia-1.4b,high,draw_3,attn,11,15.0
pythia-1.4b,high,draw_3,mlp,11,
pythia-1.4b,high,draw_3,attn,12,0.0
pythia-1.4b,high,draw_3,attn,12,3.0
pythia-1.4b,high,draw_3,attn,12,6.0
pythia-1.4b,high,draw_3,attn,12,7.0
pythia-1.4b,high,draw_3,attn,12,8.0
pythia-1.4b,high,draw_3,attn,12,9.0
pythia-1.4b,high,draw_3,attn,12,10.0
pythia-1.4b,high,draw_3,attn,12,11.0
pythia-1.4b,high,draw_3,attn,12,12.0
pythia-1.4b,high,draw_3,attn,12,13.0
pythia-1.4b,high,draw_3,attn,12,15.0
