model,draw,head,layer,head_idx,n_bands,bands_present,universality_score
pythia-1.4b,draw_3,A22.6,22,6,0,,0.0
pythia-1.4b,draw_3,A22.7,22,7,0,,0.0
pythia-1.4b,draw_3,A22.8,22,8,0,,0.0
pythia-1.4b,draw_3,A22.9,22,9,4,"low,medium,very_high,control",0.8
pythia-1.4b,draw_3,A22.10,22,10,0,,0.0
pythia-1.4b,draw_3,A22.11,22,11,0,,0.0
pythia-1.4b,draw_3,A22.12,22,12,0,,0.0
pythia-1.4b,draw_3,A22.13,22,13,5,"low,medium,high,very_high,control",1.0
pythia-1.4b,draw_3,A22.14,22,14,0,,0.0
pythia-1.4b,draw_3,A22.15,22,15,0,,0.0
pythia-1.4b,draw_3,A23.0,23,0,1,very_high,0.2
pythia-1.4b,draw_3,A23.1,23,1,2,"low,very_high",0.4
pythia-1.4b,draw_3,A23.2,23,2,4,"low,medium,very_high,control",0.8
pythia-1.4b,draw_3,A23.3,23,3,0,,0.0
pythia-1.4b,draw_3,A23.4,23,4,0,,0.0
pythia-1.4b,draw_3,A23.5,23,5,0,,0.0
pythia-1.4b,draw_3,A23.6,23,6,0,,0.0
pythia-1.4b,draw_3,A23.7,23,7,0,,0.0
pythia-1.4b,draw_3,A23.8,23,8,0,,0.0
pythia-1.4b,draw_3,A23.9,23,9,4,"low,medium,high,control",0.8
pythia-1.4b,draw_3,A23.10,23,10,0,,0.0
pythia-1.4b,draw_3,A23.11,23,11,0,,0.0
