model,layer,head,in_circuit,induction_score,bos_fraction,source_fraction,target_fraction,repeat_fraction,entropy_mean,circuit_role,mean_js_divergence
pythia-410m,4,12,True,0.06473664417862893,0.13078951239585876,0.2586684077978134,0.049819864332675934,0.12689571380615233,4.069963121414185,diffuse,0.012175953528400865
pythia-410m,4,13,True,0.028636159002780916,0.21013998985290527,0.11094070822000504,0.025322017818689348,0.29757527112960813,3.878975534439087,diffuse,0.006839975469314969
pythia-410m,4,14,True,0.004927040543407202,0.004127558832988143,0.025179270654916763,0.007130608335137368,0.7109971284866333,3.399668836593628,diffuse,0.0035597130587438045
pythia-410m,4,15,True,0.026753485575318335,0.44241938591003416,0.058694012463092804,0.007907624822109938,0.35948567986488345,2.7747220039367675,bos_sink,0.009266262705103761
pythia-410m,5,0,True,0.005161167494952679,0.3516084671020508,0.040316511690616605,0.005559093318879604,0.4512427747249603,2.975975751876831,bos_sink,0.008839309209711101
pythia-410m,5,1,True,0.0033526504412293434,0.36122559309005736,0.037505848705768584,0.006087549030780792,0.45556955933570864,2.6788219451904296,diffuse,0.009046664727420963
pythia-410m,5,2,True,5.2200958666759336e-09,0.0001692416233709082,0.005167876929044723,1.2083429851372785e-06,0.9914104819297791,0.4738820314407349,previous_token,0.003129150236937821
pythia-410m,5,3,True,0.015537787042558194,0.19646490812301637,0.1268085539340973,0.018081291019916533,0.4255043387413025,3.5971082210540772,diffuse,0.01335412964456886
pythia-410m,5,4,True,0.0013522999128326775,0.35171998143196104,0.011314902640879154,0.0021489151986315846,0.5146739482879639,2.3121086597442626,bos_sink,0.013303695870830997
pythia-410m,5,5,True,0.0002286819799337536,0.0433116503059864,0.0019887320697307585,0.0002642875217134133,0.9156424164772033,1.8325251579284667,previous_token,0.00835217298546137
pythia-410m,5,6,False,0.0043692695908248425,0.0009784874157048762,0.021528828889131546,0.00549739683046937,0.677529776096344,3.3993388175964356,diffuse,0.005381276741112547
pythia-410m,5,7,False,0.014160950854420661,0.3041838526725769,0.056431105732917784,0.014736904762685299,0.3001382350921631,3.7365698337554933,bos_sink,0.0024496104946131044
pythia-410m,5,8,True,0.0024838517419993877,0.42564001083374026,0.023335731029510497,0.0019364667823538184,0.48464000821113584,2.067276668548584,bos_sink,0.012118988836437273
pythia-410m,5,9,True,0.00013050179040874355,0.15215736031532287,0.00735373618081212,0.00038030830619391055,0.816845154762268,1.9966519594192504,previous_token,0.007059424542890369
pythia-410m,5,10,False,0.04976787641644478,0.18633144497871398,0.1713870108127594,0.03988586217164993,0.18082024455070494,3.979415845870972,diffuse,0.010137472982153164
pythia-410m,5,11,True,0.004746628040447831,0.030922385677695275,0.045692610740661624,0.007464894000440836,0.6451114892959595,2.9515117168426515,diffuse,0.01208006441763418
pythia-410m,5,12,True,0.0012427643174305557,0.5067579686641693,0.012758616358041763,0.001446371665224433,0.4202308714389801,2.0328817129135133,bos_sink,0.010866349009512357
pythia-410m,5,13,False,0.008786552399396897,0.5322799026966095,0.06070670410990715,0.00960315801203251,0.2098649263381958,2.6855047702789308,bos_sink,0.010552784084913027
pythia-410m,5,14,True,0.008267446886748075,0.3820111155509949,0.05136028602719307,0.008917514886707067,0.3598799228668213,2.9000132083892822,bos_sink,0.013220948791678788
pythia-410m,5,15,True,0.0038204586133360864,0.4209333896636963,0.023941070958971977,0.005245221219956875,0.4261003375053406,2.6002137660980225,bos_sink,0.010080554317545487
pythia-410m,6,0,True,0.9703725099563598,0.025836523994803427,0.9716687321662902,0.00030337950156535955,0.000611599104013294,0.1960403859615326,induction,0.01101884976983628
pythia-410m,6,1,True,0.04402550458908081,0.16158351302146912,0.1251189589500427,0.037114940211176874,0.22414910197257995,3.8122809410095213,diffuse,0.022474970279179485
pythia-410m,6,2,True,0.046581507474184033,0.27287583947181704,0.11854896992444992,0.03929957002401352,0.21651853024959564,3.683365535736084,diffuse,0.02988368377213334
pythia-410m,6,3,True,0.006560251861810684,0.07456699013710022,0.016408758983016015,0.7553558111190796,0.05993667393922806,1.3142207860946655,diffuse,0.020891451486659194
pythia-410m,6,4,True,0.0024407887598499657,0.6254144549369812,0.03194831646978855,0.004852517787367105,0.28640238642692567,1.8830890893936156,bos_sink,0.017505742751513224
pythia-410m,6,5,True,0.002668398804962635,0.4724445819854736,0.016375137120485307,0.0031204177998006345,0.414615273475647,2.5129137992858888,bos_sink,0.011913176797937386
pythia-410m,6,6,True,0.05545259267091751,0.16175500452518463,0.1539633721113205,0.04106549024581909,0.20427988171577455,3.7068602085113525,diffuse,0.02794215228080361
pythia-410m,6,7,False,0.027938100695610046,0.31813358068466185,0.15811708867549895,0.027813510224223136,0.18906183242797853,3.6433170318603514,bos_sink,0.00850930213094832
pythia-410m,6,8,False,0.004261200502514839,0.8513492345809937,0.028644006326794626,0.0026734442450106143,0.07990838587284088,1.1009733915328979,bos_sink,0.010182715290074867
pythia-410m,6,9,True,0.0028444680385291575,0.6128849506378173,0.018579695746302603,0.0036915210541337727,0.28472563028335574,1.9936464309692383,bos_sink,0.0090429452893614
pythia-410m,6,10,True,0.04239564388990402,0.36209248900413515,0.09313731193542481,0.015083667263388634,0.31568039059638975,3.184939908981323,bos_sink,0.012519586272222417
pythia-410m,6,11,True,0.023553060367703438,0.22928508818149568,0.0849757432937622,0.020810047909617425,0.3354796886444092,3.808757448196411,diffuse,0.014420225005818469
pythia-410m,6,12,True,0.016754678264260293,0.23490752875804902,0.08226429522037507,0.014579701237380505,0.4565668284893036,3.569233751296997,diffuse,0.01058853910966086
pythia-410m,6,13,True,0.00025264834985136984,0.14773887991905213,0.0022423261776566505,0.0004923909087665379,0.7920854210853576,2.4698862075805663,previous_token,0.008812464111714376
pythia-410m,6,14,True,0.007392949890345335,0.5862167835235595,0.030013052746653557,0.008975707180798053,0.16378026008605956,2.54239764213562,bos_sink,0.010370068042348784
pythia-410m,6,15,True,0.12830975502729416,0.481767737865448,0.18852542340755463,0.033311742916703226,0.11399853825569153,2.7023558139801027,bos_sink,0.020674999496367915
pythia-410m,7,0,True,0.38235148787498474,0.02896481640636921,0.39413384795188905,0.006712390854954719,0.5300263285636901,1.7349773406982423,induction,0.012138692207439655
pythia-410m,7,1,True,0.0011575797805562615,0.16856397688388824,0.005510417558252811,0.8114540219306946,0.005108226742595434,0.7630465507507325,diffuse,0.01679890409674108
pythia-410m,7,2,True,2.7214371220907198e-05,0.3466416418552399,0.0011051568551920354,9.312553884228691e-05,0.6118288993835449,1.832546329498291,previous_token,0.011406253345021499
pythia-410m,7,3,True,0.1825581431388855,0.35176581144332886,0.26205694675445557,0.02614629305899143,0.09044936299324036,3.006537103652954,diffuse,0.02668098225942882
pythia-410m,7,4,True,0.0065194318071007725,0.27321130633354185,0.11252790987491608,0.02281654588878155,0.1896721214056015,3.766312265396118,diffuse,0.012175580017535333
pythia-410m,7,5,True,0.0053637978620827195,0.7121620416641236,0.022379936277866365,0.004187085991725325,0.1993734508752823,1.7471758842468261,bos_sink,0.011908782089792121
pythia-410m,7,6,True,0.10857492536306382,0.12804696559906006,0.16297336518764496,0.05542637705802918,0.13756714761257172,3.760484743118286,diffuse,0.036536628516935094
pythia-410m,7,7,True,0.000628960900940001,0.7116729855537415,0.004003223730251193,0.16929837465286254,0.09250567704439164,1.3048076391220094,bos_sink,0.012823056403751762
pythia-410m,7,8,True,0.8818474411964417,0.11247141510248185,0.8821447730064392,1.378107417622232e-05,0.005321456491947174,0.49853451251983644,induction,0.011829102523909136
pythia-410m,7,9,True,0.010453981906175613,0.44600589871406554,0.056592807918787,0.012063993327319621,0.28971242904663086,3.0453845024108888,bos_sink,0.010949256928245403
pythia-410m,7,10,True,0.00015389826003229246,0.3727536916732788,0.003329700278118253,0.0004222062649205327,0.5595075368881226,2.2114777088165285,bos_sink,0.014899378966594242
pythia-410m,7,11,True,0.03432165905833244,0.4380899310112,0.13599760234355926,0.023754851520061494,0.11764538288116455,3.281498098373413,bos_sink,0.015707985002349736
pythia-410m,7,12,True,0.04577948749065399,0.25540612936019896,0.10104030519723892,0.04326974377036095,0.29500616788864137,3.6854581356048586,diffuse,0.017276757513597123
pythia-410m,7,13,True,0.006211717892438173,0.675579822063446,0.03283998891711235,0.005315658915787935,0.19001927971839905,1.7911845922470093,bos_sink,0.027609583387699362
pythia-410m,7,14,True,0.010131483525037765,0.5088181674480439,0.038869649171829224,0.007880572974681855,0.2896324545145035,2.5679298877716064,bos_sink,0.02249518042619581
pythia-410m,7,15,False,0.011385626345872878,0.8307357668876648,0.03569628670811653,0.008956674672663211,0.05006236061453819,1.3209213972091676,bos_sink,0.011799436386833341
pythia-410m,8,0,True,0.003041313448920846,0.1541397452354431,0.019503456726670265,0.007028601970523596,0.6551531791687012,3.128312683105469,previous_token,0.013585921847646133
pythia-410m,8,1,True,0.0025709767825901507,0.6313514351844788,0.027051152288913728,0.0029391534626483917,0.27686540484428407,1.8412331581115722,bos_sink,0.01745255903676956
pythia-410m,8,2,True,0.00012369553587632254,0.28725765347480775,0.007354939170181751,0.0004405756713822484,0.6158131837844849,2.5008076190948487,previous_token,0.010319959103923283
pythia-410m,8,3,True,0.15400467813014984,0.2641959011554718,0.1905335158109665,0.10608339309692383,0.10132617056369782,2.929471731185913,diffuse,0.03486398769672382
pythia-410m,8,4,True,0.019347185641527175,0.18086888790130615,0.06906000226736068,0.06532634496688842,0.22146598994731903,3.3916579723358153,diffuse,0.01931809265501298
pythia-410m,8,5,True,0.042478188127279284,0.42566763162612914,0.13112928122282028,0.018929043784737587,0.3498355567455292,2.8877028942108156,bos_sink,0.021501423245986237
pythia-410m,8,6,True,0.0007828477304428816,0.12053368240594864,0.00679038530215621,0.868402099609375,0.0017381130484864116,0.5166885852813721,diffuse,0.02424767430178868
pythia-410m,8,7,True,0.012658970803022385,0.09577660411596298,0.03431271836161613,0.7193783760070801,0.03821430653333664,1.4538592100143433,diffuse,0.02059276322561114
pythia-410m,8,8,True,0.01687451358884573,0.45485436320304873,0.08984507471323014,0.017703671753406525,0.1341577246785164,2.9925201416015623,bos_sink,0.020516428847601263
pythia-410m,8,9,True,0.0034130409825593234,0.04156677648425102,0.017196630500257014,0.8777505397796631,0.033178527280688284,0.727568507194519,diffuse,0.016769048642685084
pythia-410m,8,10,True,0.05284547582268715,0.020746989734470846,0.1325715735554695,0.057234779745340345,0.28964621424674986,3.5344472408294676,diffuse,0.032016835682120354
pythia-410m,8,11,True,0.006268621794879437,0.34567211866378783,0.03404154852032661,0.009328425861895084,0.2752837300300598,3.4401811599731444,bos_sink,0.009225293533275022
pythia-410m,8,12,True,0.0003829790570307523,0.26042099893093107,0.001807183725759387,0.0012637271196581424,0.6894731998443604,2.4727983474731445,previous_token,0.018962948587058756
pythia-410m,8,13,True,0.034880046546459195,0.10824189484119415,0.238228639960289,0.09356847256422043,0.102983857691288,3.874689054489136,diffuse,0.018860743981448845
pythia-410m,8,14,True,0.021563224121928216,0.037250737100839613,0.07835908755660057,0.04070882126688957,0.19061681628227234,3.5890454769134523,diffuse,0.017034889789853673
pythia-410m,8,15,True,0.013657239079475404,0.13194756507873534,0.044321993738412856,0.017709431424736976,0.4680742800235748,3.694280481338501,diffuse,0.014769915337204372
pythia-410m,9,0,True,0.005692556174471975,0.7107945084571838,0.015321915224194526,0.23141006231307984,0.01360633447766304,1.0662620782852172,bos_sink,0.010452403844574914
pythia-410m,9,1,True,0.003164700558409095,0.20877783596515656,0.01112633477896452,0.003971760021522641,0.6311960339546203,3.0217444896698,diffuse,0.013136880278011766
pythia-410m,9,2,True,0.014408634044229984,0.3935370802879333,0.10185499638319015,0.03349485918879509,0.10695044845342636,3.4169973373413085,bos_sink,0.009336858032631928
pythia-410m,9,3,True,0.04735420197248459,0.15786026120185853,0.08569116443395615,0.04656153097748757,0.3517915904521942,3.7322002410888673,diffuse,0.023164688409720968
pythia-410m,9,4,True,0.01789679452776909,0.03483999744057655,0.052704166248440744,0.03227354809641838,0.7139775514602661,3.1352569580078127,diffuse,0.015875874115858377
pythia-410m,9,5,True,2.201841247995162e-07,0.08618587255477905,0.00047093009925447404,3.5166779980499997e-06,0.9054505109786988,1.2345399141311646,previous_token,0.010343135370367238
pythia-410m,9,6,True,0.06468559205532073,0.027911168336868287,0.11854859441518784,0.15762447118759154,0.0356564000248909,3.02892951965332,diffuse,0.015243948546412226
pythia-410m,9,7,True,0.011744490079581737,0.6665257573127746,0.0357955276966095,0.008207950182259083,0.2314826339483261,1.991220736503601,bos_sink,0.0124903116332189
pythia-410m,9,8,True,0.6788780093193054,0.15327477157115937,0.7106191396713257,0.0118958730250597,0.04126761481165886,1.654403018951416,induction,0.01471818149376796
pythia-410m,9,9,True,0.29846652746200564,0.5426732778549195,0.301811671257019,0.0010343320202082396,0.14931482672691346,1.3600165367126464,induction,0.01112647455127923
pythia-410m,9,10,True,0.008437386807054281,0.6377182960510254,0.04066159278154373,0.009020668268203736,0.0351944949477911,2.2541479110717773,bos_sink,0.010209216905986734
pythia-410m,9,11,False,0.00168173648416996,0.908699905872345,0.00795889487490058,0.002121896715834737,0.0226335009559989,0.7652363061904908,bos_sink,0.009975181517525708
pythia-410m,9,12,True,0.01450082529336214,0.5935170888900757,0.03623891696333885,0.014715339429676533,0.25914848744869234,2.3199982166290285,bos_sink,0.018712896479227383
pythia-410m,9,13,True,0.001659848797135055,0.49030921459197996,0.008400382846593857,0.0022357054986059666,0.3654118597507477,2.585682821273804,bos_sink,0.025874339014022467
pythia-410m,9,14,True,0.03697683028876782,0.7381462931632996,0.07135616838932038,0.018995695374906064,0.057500294595956805,1.7806737422943115,bos_sink,0.011979610736933096
pythia-410m,9,15,True,0.03184817805886268,0.3393435001373291,0.06334715262055397,0.031074514240026475,0.29472642540931704,3.3162972927093506,bos_sink,0.018468616902350254
pythia-410m,10,0,True,0.025236885994672775,0.11774003356695176,0.06471194699406624,0.7582602858543396,0.010356204956769944,1.2179915189743042,diffuse,0.009813418080578642
pythia-410m,10,1,True,0.0008739609969779849,0.20673058927059174,0.006227490864694119,0.001622195984236896,0.6831269145011902,2.745588207244873,previous_token,0.011826218865574127
pythia-410m,10,2,True,0.023569238372147083,0.5392683565616607,0.06784341782331467,0.028370579332113267,0.1171375796198845,2.621303176879883,bos_sink,0.013787103059247052
pythia-410m,10,3,True,0.07351497411727906,0.28876094818115233,0.12169979959726333,0.305878734588623,0.15620712637901307,2.3480907917022704,diffuse,0.019882912767847125
pythia-410m,10,4,True,0.06408111229538918,0.2568915784358978,0.12626492381095886,0.42263267040252683,0.0086063452064991,2.024190807342529,diffuse,0.013309331370877538
pythia-410m,10,5,True,0.0029789533000439405,0.4858061671257019,0.015227111615240574,0.003938092663884163,0.3507332444190979,2.6827852725982666,bos_sink,0.01124076882549639
pythia-410m,10,6,True,0.021615618839859962,0.18578108847141267,0.05612184703350067,0.04756974503397941,0.11643402874469758,3.7397730350494385,diffuse,0.014220298001259297
pythia-410m,10,7,True,0.1752031236886978,0.2616437613964081,0.2146871119737625,0.022757671773433685,0.2757160604000092,2.9128175735473634,diffuse,0.018337468297585088
pythia-410m,10,8,True,0.005332778999581933,0.8902413606643677,0.017610708624124526,0.04418258629739284,0.019756992161273957,0.7508363366127014,bos_sink,0.011047043028807288
pythia-410m,10,9,True,0.026919618993997575,0.0016475012293085457,0.04158459566533566,0.9501580834388733,9.226483525708318e-05,0.28001277446746825,diffuse,0.008412514854931571
pythia-410m,10,10,True,0.027644450217485426,0.26343710720539093,0.14442454129457474,0.03037756271660328,0.2570121645927429,3.8272154331207275,diffuse,0.014160529395672646
pythia-410m,10,11,True,0.0045571114867925646,0.5904853343963623,0.022528024017810823,0.006748659629374742,0.11924773752689362,2.403840732574463,bos_sink,0.025740276571313468
pythia-410m,10,12,True,0.0365643672645092,0.19568677842617035,0.06965778321027756,0.10506560355424881,0.031679767370224,3.301163101196289,diffuse,0.01632882773387415
pythia-410m,10,13,True,0.03300060927867889,0.4168860733509064,0.07743076831102372,0.13809970617294312,0.18397489488124846,2.7932361125946046,bos_sink,0.028042327719705534
pythia-410m,10,14,True,0.005665440112352371,0.7237608790397644,0.03595458827912808,0.005531009146943688,0.1214651882648468,1.8399193048477174,bos_sink,0.014891625144342585
pythia-410m,10,15,True,0.09261429756879806,0.5037250936031341,0.1266108676791191,0.014229308255016804,0.2564514845609665,2.4691276073455812,bos_sink,0.013237914988434591
pythia-410m,11,0,True,0.007876480557024479,0.7079069375991821,0.03389433659613132,0.008751304540783166,0.1379225954413414,1.9075299501419067,bos_sink,0.009331706595234494
pythia-410m,11,1,True,0.04973110035061836,0.3250498414039612,0.1084147959947586,0.40121000409126284,0.08114441186189651,2.0911886930465697,bos_sink,0.029663204265223345
pythia-410m,11,2,True,0.02253982126712799,0.04905750826001167,0.04831813201308251,0.8636739253997803,0.004126941179856658,0.7921848773956299,diffuse,0.011467983160145183
pythia-410m,11,3,True,0.012208927981555462,0.6372557759284974,0.04305812194943428,0.022098320722579955,0.13446551263332368,2.328884506225586,bos_sink,0.009363358507181072
pythia-410m,11,4,True,0.01494527943432331,0.5740594625473022,0.0510617733001709,0.08122732341289521,0.18903147280216218,2.430806541442871,bos_sink,0.010119850040165967
pythia-410m,11,5,True,0.02732703648507595,0.8894522786140442,0.048213716596364975,0.019926288910210133,0.010151642002165317,0.7970186471939087,bos_sink,0.01012234547145473
pythia-410m,11,6,True,0.03664308041334152,0.11320075392723083,0.07980704158544541,0.2577484965324402,0.009918900951743127,1.9680255889892577,diffuse,0.013793344879798266
pythia-410m,11,7,True,0.010019107535481454,0.7389070510864257,0.03317817375063896,0.021313225477933885,0.09013061970472336,1.8337825059890747,bos_sink,0.011643824936897869
pythia-410m,11,8,True,0.007279970962554216,0.5381815314292908,0.037488114833831784,0.010432300716638565,0.31509503722190857,2.490901327133179,bos_sink,0.01234029016124687
pythia-410m,11,9,True,0.007202684693038463,0.5760590314865113,0.03702196106314659,0.010040947422385215,0.21780574917793274,2.4516247749328612,bos_sink,0.010543799988683489
pythia-410m,11,10,False,0.004537722002714873,0.8804718017578125,0.021764295548200606,0.006250771507620811,0.03675683811306953,0.9711811900138855,bos_sink,0.008814380205064533
pythia-410m,11,11,True,0.0052340150810778144,0.9269387602806092,0.015994185395538808,0.004663201700896025,0.01874292455613613,0.6373845219612122,bos_sink,0.00818683735296221
pythia-410m,11,12,True,0.018662199191749097,0.7530394434928894,0.05088860094547272,0.039853430539369586,0.027678925544023514,1.6170642375946045,bos_sink,0.009605673484797652
pythia-410m,11,13,True,0.005749048851430416,0.48410411477088927,0.028072676435112954,0.006624114606529475,0.3518004596233368,2.640534830093384,bos_sink,0.013016087834086087
pythia-410m,11,14,True,0.022808953560888766,0.005233842926099896,0.05059920772910118,0.9292441725730896,0.002213625865988433,0.4515208125114441,diffuse,0.010673151047762808
pythia-410m,11,15,True,0.03004872314631939,0.2189089685678482,0.062344972789287564,0.06062680259346962,0.18782905638217925,3.256850337982178,diffuse,0.02358064780127347
pythia-410m,12,0,True,0.004926936887204647,0.3441553175449371,0.021807560697197914,0.3121325135231018,0.1948244035243988,2.503045177459717,bos_sink,0.015697733437923193
pythia-410m,12,1,True,0.014708962477743625,0.33594065308570864,0.07877510115504265,0.026488348841667175,0.25442821681499483,3.443137216567993,bos_sink,0.010537893135022684
pythia-410m,12,2,True,0.0020231792936101557,0.5479620337486267,0.011461855284869671,0.003156381519511342,0.29757492542266845,2.414645528793335,bos_sink,0.013879892499498956
pythia-410m,12,3,True,0.012795193120837212,0.6909946441650391,0.06756853312253952,0.01334240399301052,0.0551462396979332,2.160296821594238,bos_sink,0.010858304699892
pythia-410m,12,4,True,0.003996814507991076,0.3870680630207062,0.05690014362335205,0.005616362020373344,0.4644524097442627,2.742654800415039,bos_sink,0.015458596436129228
pythia-410m,12,5,True,0.0031867016572505237,0.25287688374519346,0.019307070598006248,0.004929378163069487,0.46223498582839967,3.263416051864624,diffuse,0.01245675584617222
pythia-410m,12,6,True,0.015120347030460835,0.5971927285194397,0.0590424470603466,0.029436522349715232,0.184876012802124,2.344610071182251,bos_sink,0.011301610026660127
pythia-410m,12,7,True,0.02152102142572403,0.42989128828048706,0.08248067796230316,0.029288077354431154,0.23403452932834626,3.1706424236297606,bos_sink,0.015252267393652786
pythia-410m,12,8,True,0.02614196315407753,0.8294281125068664,0.053871498256921765,0.043659622222185133,0.01760968714952469,1.090664517879486,bos_sink,0.015092548219579616
pythia-410m,12,9,True,0.05936636030673981,0.5337732315063477,0.10057834982872009,0.0681135043501854,0.12443045675754547,2.590957832336426,bos_sink,0.025107885373973383
pythia-410m,12,10,True,0.010020256973803043,0.3466633439064026,0.051193933188915255,0.011934106051921845,0.4945112824440002,2.9787372589111327,bos_sink,0.015114540568701162
pythia-410m,12,11,True,0.047906641662120816,0.21275718212127687,0.09036369323730468,0.22361650466918945,0.16893982887268066,3.0342142581939697,diffuse,0.023761769461429896
pythia-410m,12,12,True,0.03390803262591362,0.33263459205627444,0.09731236696243287,0.08771365135908127,0.17859035730361938,3.507653331756592,bos_sink,0.01269269265266135
pythia-410m,12,13,True,0.011632224731147289,0.1621360182762146,0.03523596525192261,0.019481699168682098,0.47716822624206545,3.535361385345459,diffuse,0.012752527994225523
pythia-410m,12,14,True,0.019668379984796047,0.6565123915672302,0.06714625135064126,0.029037388786673547,0.10035987347364425,2.192428469657898,bos_sink,0.014369368906870406
pythia-410m,12,15,True,0.028764885663986207,0.6343491911888123,0.06861835271120072,0.043054637312889096,0.05437976643443108,2.3041895389556886,bos_sink,0.01317439464189385
pythia-410m,13,0,True,0.0001835707444115542,0.18894877433776855,0.003637126926332712,0.0004923653847072274,0.7365653872489929,2.1097325563430784,previous_token,0.0136790319327507
pythia-410m,13,1,True,0.003983391867950559,0.8752518773078919,0.022495221346616745,0.01657852213829756,0.03631400018930435,0.9746737360954285,bos_sink,0.014551550932808688
pythia-410m,13,2,False,0.00423646429553628,0.7590743184089661,0.02351125478744507,0.006413943413645029,0.11070817857980728,1.6647727727890014,bos_sink,0.011365362279971885
pythia-410m,13,3,False,0.005552398413419724,0.8515908718109131,0.026499465480446814,0.006946542859077453,0.039273713156580924,1.1271843791007996,bos_sink,0.01471564909808063
pythia-410m,13,4,True,0.003559393435716629,0.8537144541740418,0.017452862113714218,0.006036941148340702,0.05407703220844269,1.1032762289047242,bos_sink,0.008633066037804959
pythia-410m,13,5,True,0.00721310181543231,0.7741149306297302,0.04646477177739143,0.026791833341121674,0.03503297120332718,1.5975167989730834,bos_sink,0.009805495805245505
pythia-410m,13,6,True,0.007203424721956253,0.8484010338783264,0.025097289681434633,0.010338610783219338,0.04887803345918655,1.1815810441970824,bos_sink,0.011147424863256398
pythia-410m,13,7,True,0.007920015230774879,0.8719849944114685,0.018158719316124915,0.015055164881050586,0.06195218414068222,0.9575380921363831,bos_sink,0.012537264066034264
pythia-410m,13,8,True,0.018630712851881982,0.6531511902809143,0.07054705247282982,0.027856235951185228,0.08697284758090973,2.1822165727615355,bos_sink,0.021015043477610077
pythia-410m,13,9,True,0.010618840344250202,0.5674501895904541,0.031213538721203804,0.015303090400993823,0.10946408659219742,2.5390978336334227,bos_sink,0.016067658665159974
pythia-410m,13,10,True,0.006063375622034073,0.8744869947433471,0.03476677425205708,0.010453136824071407,0.026112617179751395,1.0149763703346253,bos_sink,0.016585822852059656
pythia-410m,13,11,False,0.01114573199301958,0.8252961874008179,0.04065420925617218,0.011970495246350766,0.03782631978392601,1.2982647895812989,bos_sink,0.01694760564048129
pythia-410m,13,12,True,0.01611701399087906,0.34973218441009524,0.04722512662410736,0.023185838386416434,0.2175276279449463,3.2692251682281492,bos_sink,0.027001701497207167
pythia-410m,13,13,True,0.005621036235243082,0.8514579892158508,0.022557447850704192,0.006195912137627602,0.05388016104698181,1.1518702268600465,bos_sink,0.008288708677676261
pythia-410m,13,14,True,0.014824164472520352,0.5891454577445984,0.05307842493057251,0.047274963557720186,0.06269461438059806,2.329917240142822,bos_sink,0.013060436301407552
pythia-410m,13,15,False,0.005871718842536211,0.8946754455566406,0.0186521515250206,0.013973061926662922,0.023559419065713884,0.8738709211349487,bos_sink,0.010949302131745664
pythia-410m,14,0,True,0.006531663052737713,0.27535511553287506,0.01826925724744797,0.6101955056190491,0.007824867591261863,1.4461129188537598,diffuse,0.012786898493472424
pythia-410m,14,1,True,0.004423210443928838,0.6819751143455506,0.02322048433125019,0.012017275206744671,0.24442294836044312,1.7449217796325684,bos_sink,0.016495199035348424
pythia-410m,14,2,True,0.04282304048538208,0.2279602289199829,0.13087556958198548,0.22998247146606446,0.029599474743008614,2.8187485694885255,diffuse,0.027314786968576518
pythia-410m,14,3,True,0.0020856047514826058,0.9226842880249023,0.006549921166151762,0.0013068326690699906,0.04820717805996537,0.19984131455421447,bos_sink,0.025693489992000475
pythia-410m,14,4,False,0.0009370120358653366,0.9468205332756042,0.005991020705550909,0.0013017982128076255,0.0348253395408392,0.4508541464805603,bos_sink,0.009091014563924806
pythia-410m,14,5,True,0.019607122614979745,0.2266763061285019,0.04784194678068161,0.04494607597589493,0.17646292448043824,3.3689647197723387,diffuse,0.028666844550986996
pythia-410m,14,6,True,0.0035384961403906344,0.7704259991645813,0.015191847458481789,0.002908193180337548,0.16620699167251587,1.4645928621292115,bos_sink,0.009446078534027368
pythia-410m,14,7,True,0.015641295723617075,0.7404237151145935,0.05018576607108116,0.02249908484518528,0.06317626014351845,1.8215142250061036,bos_sink,0.014744688746186329
pythia-410m,14,8,True,0.006693175714462996,0.2977032244205475,0.0217095572501421,0.008291763439774513,0.5351984024047851,2.9296608924865724,diffuse,0.01217692561430293
pythia-410m,14,9,False,0.005990052316337824,0.8436679840087891,0.022992152348160745,0.008160893712192774,0.059250547736883166,1.205145287513733,bos_sink,0.013615394554122058
pythia-410m,14,10,False,0.004036733508110046,0.8781742095947266,0.019032009690999985,0.005716329999268055,0.048201799392700195,1.0042497634887695,bos_sink,0.011833727467707063
pythia-410m,14,11,True,0.15486604869365692,0.48226205110549925,0.20447413623332977,0.03245638981461525,0.1532689481973648,2.5548659324645997,bos_sink,0.015677589627453477
pythia-410m,14,12,True,0.006297193001955748,0.6996278166770935,0.04671516492962837,0.006830047909170389,0.18108399212360382,1.9015564680099488,bos_sink,0.01357273330260516
pythia-410m,14,13,True,0.020262650772929193,0.7370224952697754,0.046392664313316345,0.032136863097548485,0.051271139085292815,1.7279438734054566,bos_sink,0.014121843172683668
pythia-410m,14,14,False,0.005314931087195873,0.8093602299690247,0.029139046743512153,0.00561059070751071,0.08457349687814712,1.4258710622787476,bos_sink,0.011075543908483318
pythia-410m,14,15,True,0.006003673281520605,0.8600942373275757,0.024363983422517776,0.008297170046716928,0.023755622282624244,1.0372326135635377,bos_sink,0.017195117230373678
pythia-410m,15,0,True,0.013233553245663643,0.724228298664093,0.05124160274863243,0.024048522859811784,0.0660467080771923,1.8994163751602173,bos_sink,0.01216716912607708
pythia-410m,15,1,True,0.003377258311957121,0.8629109144210816,0.017892231233417988,0.003825948853045702,0.056539887189865114,1.0735741138458252,bos_sink,0.0072137859919562345
pythia-410m,15,2,True,0.020887327566742896,0.557969617843628,0.05966339558362961,0.13123377561569213,0.038813010603189466,2.4404600620269776,bos_sink,0.015956550967417625
pythia-410m,15,3,False,0.007732545677572489,0.8100990176200866,0.03655456714332104,0.00937198381870985,0.061717599630355835,1.415065097808838,bos_sink,0.013148084502912612
pythia-410m,15,4,True,0.00026626938197296115,0.525875186920166,0.0027664140798151493,0.0005990330129861832,0.4154273271560669,1.912917709350586,bos_sink,0.010844608519501118
pythia-410m,15,5,True,0.006835006084293127,0.7778205394744873,0.015485066920518875,0.14555629938840867,0.01898540146648884,0.9466083765029907,bos_sink,0.01880055586389075
