model,draw,source_band,test_band,n_edges,ablation,accuracy,top5_accuracy,source_variant,test_variant
pythia-160m,draw_1,control,very_high,1392,tokenwise_mean_corrupt,0.9244444444444444,0.9911111111111112,matched,matched
pythia-160m,draw_1,control,control,1392,tokenwise_mean_corrupt,0.8844444444444445,0.9911111111111112,matched,matched
pythia-160m,draw_2,very_low,very_low,1334,tokenwise_mean_corrupt,0.0533333333333333,0.1511111111111111,unmatched,unmatched
pythia-160m,draw_2,very_low,low,1334,tokenwise_mean_corrupt,0.0,0.0,unmatched,matched
pythia-160m,draw_2,very_low,medium,1334,tokenwise_mean_corrupt,0.0,0.0,unmatched,matched
pythia-160m,draw_2,very_low,high,1334,tokenwise_mean_corrupt,0.0,0.0222222222222222,unmatched,matched
pythia-160m,draw_2,very_low,very_high,1334,tokenwise_mean_corrupt,0.0044444444444444,0.0444444444444444,unmatched,matched
pythia-160m,draw_2,very_low,control,1334,tokenwise_mean_corrupt,0.0,0.0,unmatched,matched
pythia-160m,draw_2,low,very_low,1483,tokenwise_mean_corrupt,0.6222222222222222,0.8844444444444445,matched,unmatched
pythia-160m,draw_2,low,low,1483,tokenwise_mean_corrupt,0.5466666666666666,0.8711111111111111,matched,matched
pythia-160m,draw_2,low,medium,1483,tokenwise_mean_corrupt,0.6088888888888889,0.9422222222222222,matched,matched
pythia-160m,draw_2,low,high,1483,tokenwise_mean_corrupt,0.6177777777777778,0.9422222222222222,matched,matched
pythia-160m,draw_2,low,very_high,1483,tokenwise_mean_corrupt,0.7288888888888889,0.9555555555555556,matched,matched
pythia-160m,draw_2,low,control,1483,tokenwise_mean_corrupt,0.7111111111111111,0.9688888888888888,matched,matched
pythia-160m,draw_2,medium,very_low,1513,tokenwise_mean_corrupt,0.6266666666666667,0.8666666666666667,matched,unmatched
pythia-160m,draw_2,medium,low,1513,tokenwise_mean_corrupt,0.5466666666666666,0.7733333333333333,matched,matched
pythia-160m,draw_2,medium,medium,1513,tokenwise_mean_corrupt,0.6755555555555556,0.8933333333333333,matched,matched
pythia-160m,draw_2,medium,high,1513,tokenwise_mean_corrupt,0.7466666666666667,0.8888888888888888,matched,matched
pythia-160m,draw_2,medium,very_high,1513,tokenwise_mean_corrupt,0.7955555555555556,0.9511111111111112,matched,matched
pythia-160m,draw_2,medium,control,1513,tokenwise_mean_corrupt,0.7688888888888888,0.9555555555555556,matched,matched
pythia-160m,draw_2,high,very_low,1454,tokenwise_mean_corrupt,0.6222222222222222,0.8888888888888888,matched,unmatched
pythia-160m,draw_2,high,low,1454,tokenwise_mean_corrupt,0.5733333333333334,0.8533333333333334,matched,matched
pythia-160m,draw_2,high,medium,1454,tokenwise_mean_corrupt,0.7911111111111111,0.9777777777777776,matched,matched
pythia-160m,draw_2,high,high,1454,tokenwise_mean_corrupt,0.8444444444444444,0.9733333333333334,matched,matched
pythia-160m,draw_2,high,very_high,1454,tokenwise_mean_corrupt,0.8844444444444445,0.9688888888888888,matched,matched
pythia-160m,draw_2,high,control,1454,tokenwise_mean_corrupt,0.8577777777777778,0.9777777777777776,matched,matched
pythia-160m,draw_2,very_high,very_low,1306,tokenwise_mean_corrupt,0.5955555555555555,0.8444444444444444,matched,unmatched
pythia-160m,draw_2,very_high,low,1306,tokenwise_mean_corrupt,0.5688888888888889,0.8666666666666667,matched,matched
pythia-160m,draw_2,very_high,medium,1306,tokenwise_mean_corrupt,0.7466666666666667,0.9511111111111112,matched,matched
pythia-160m,draw_2,very_high,high,1306,tokenwise_mean_corrupt,0.7777777777777778,0.9733333333333334,matched,matched
pythia-160m,draw_2,very_high,very_high,1306,tokenwise_mean_corrupt,0.9066666666666666,0.9911111111111112,matched,matched
pythia-160m,draw_2,very_high,control,1306,tokenwise_mean_corrupt,0.8933333333333333,1.0,matched,matched
pythia-160m,draw_2,control,very_low,1380,tokenwise_mean_corrupt,0.6266666666666667,0.84,matched,unmatched
pythia-160m,draw_2,control,low,1380,tokenwise_mean_corrupt,0.3555555555555555,0.5822222222222222,matched,matched
pythia-160m,draw_2,control,medium,1380,tokenwise_mean_corrupt,0.4933333333333333,0.76,matched,matched
pythia-160m,draw_2,control,high,1380,tokenwise_mean_corrupt,0.7333333333333333,0.8933333333333333,matched,matched
pythia-160m,draw_2,control,very_high,1380,tokenwise_mean_corrupt,0.8311111111111111,0.9822222222222222,matched,matched
pythia-160m,draw_2,control,control,1380,tokenwise_mean_corrupt,0.6577777777777778,0.9155555555555556,matched,matched
pythia-160m,draw_3,very_low,very_low,1323,tokenwise_mean_corrupt,0.1644444444444444,0.3511111111111111,unmatched,unmatched
pythia-160m,draw_3,very_low,low,1323,tokenwise_mean_corrupt,0.0,0.0044444444444444,unmatched,matched
pythia-160m,draw_3,very_low,medium,1323,tokenwise_mean_corrupt,0.0133333333333333,0.0311111111111111,unmatched,matched
pythia-160m,draw_3,very_low,high,1323,tokenwise_mean_corrupt,0.0533333333333333,0.12,unmatched,matched
pythia-160m,draw_3,very_low,very_high,1323,tokenwise_mean_corrupt,0.0711111111111111,0.16,unmatched,matched
pythia-160m,draw_3,very_low,control,1323,tokenwise_mean_corrupt,0.0266666666666666,0.0622222222222222,unmatched,matched
pythia-160m,draw_3,low,very_low,1408,tokenwise_mean_corrupt,0.3466666666666667,0.6355555555555555,matched,unmatched
pythia-160m,draw_3,low,low,1408,tokenwise_mean_corrupt,0.3955555555555555,0.6933333333333334,matched,matched
pythia-160m,draw_3,low,medium,1408,tokenwise_mean_corrupt,0.4577777777777778,0.7955555555555556,matched,matched
pythia-160m,draw_3,low,high,1408,tokenwise_mean_corrupt,0.5066666666666667,0.8266666666666667,matched,matched
pythia-160m,draw_3,low,very_high,1408,tokenwise_mean_corrupt,0.5466666666666666,0.8311111111111111,matched,matched
pythia-160m,draw_3,low,control,1408,tokenwise_mean_corrupt,0.5111111111111111,0.8133333333333334,matched,matched
pythia-160m,draw_3,medium,very_low,1475,tokenwise_mean_corrupt,0.6533333333333333,0.8577777777777778,matched,unmatched
pythia-160m,draw_3,medium,low,1475,tokenwise_mean_corrupt,0.6666666666666666,0.8533333333333334,matched,matched
pythia-160m,draw_3,medium,medium,1475,tokenwise_mean_corrupt,0.7422222222222222,0.9377777777777778,matched,matched
pythia-160m,draw_3,medium,high,1475,tokenwise_mean_corrupt,0.8444444444444444,0.9644444444444444,matched,matched
pythia-160m,draw_3,medium,very_high,1475,tokenwise_mean_corrupt,0.8711111111111111,0.9822222222222222,matched,matched
pythia-160m,draw_3,medium,control,1475,tokenwise_mean_corrupt,0.8666666666666667,0.9911111111111112,matched,matched
pythia-160m,draw_3,high,very_low,1385,tokenwise_mean_corrupt,0.4488888888888889,0.6933333333333334,matched,unmatched
pythia-160m,draw_3,high,low,1385,tokenwise_mean_corrupt,0.1066666666666666,0.2133333333333333,matched,matched
pythia-160m,draw_3,high,medium,1385,tokenwise_mean_corrupt,0.2622222222222222,0.4444444444444444,matched,matched
pythia-160m,draw_3,high,high,1385,tokenwise_mean_corrupt,0.4666666666666667,0.7866666666666666,matched,matched
pythia-160m,draw_3,high,very_high,1385,tokenwise_mean_corrupt,0.7866666666666666,0.9466666666666668,matched,matched
pythia-160m,draw_3,high,control,1385,tokenwise_mean_corrupt,0.5066666666666667,0.7733333333333333,matched,matched
pythia-160m,draw_3,very_high,very_low,1330,tokenwise_mean_corrupt,0.6133333333333333,0.84,matched,unmatched
pythia-160m,draw_3,very_high,low,1330,tokenwise_mean_corrupt,0.64,0.8844444444444445,matched,matched
pythia-160m,draw_3,very_high,medium,1330,tokenwise_mean_corrupt,0.8,0.9777777777777776,matched,matched
pythia-160m,draw_3,very_high,high,1330,tokenwise_mean_corrupt,0.8622222222222222,0.9733333333333334,matched,matched
pythia-160m,draw_3,very_high,very_high,1330,tokenwise_mean_corrupt,0.9288888888888888,0.9911111111111112,matched,matched
pythia-160m,draw_3,very_high,control,1330,tokenwise_mean_corrupt,0.92,0.9777777777777776,matched,matched
pythia-160m,draw_3,control,very_low,1345,tokenwise_mean_corrupt,0.3822222222222222,0.6577777777777778,matched,unmatched
pythia-160m,draw_3,control,low,1345,tokenwise_mean_corrupt,0.3511111111111111,0.6755555555555556,matched,matched
pythia-160m,draw_3,control,medium,1345,tokenwise_mean_corrupt,0.4844444444444444,0.7866666666666666,matched,matched
pythia-160m,draw_3,control,high,1345,tokenwise_mean_corrupt,0.5955555555555555,0.88,matched,matched
pythia-160m,draw_3,control,very_high,1345,tokenwise_mean_corrupt,0.7866666666666666,0.9422222222222222,matched,matched
pythia-160m,draw_3,control,control,1345,tokenwise_mean_corrupt,0.6622222222222223,0.9022222222222224,matched,matched
