model,draw,layer,h_y,h_y_given_x,info_fraction
pythia-410m,draw_2,2,2.321928094887362,1.3646014663653947,0.4122981373238467
pythia-410m,draw_2,3,2.321928094887362,1.3119190342058729,0.4349872258772446
pythia-410m,draw_2,4,2.321928094887362,1.385832617913966,0.4031543780509734
pythia-410m,draw_2,5,2.321928094887362,1.4177257400477405,0.3894187579841851
pythia-410m,draw_2,6,2.321928094887362,1.4191685100653668,0.3887973907589023
pythia-410m,draw_2,7,2.321928094887362,1.4454570745223843,0.37747552230186354
pythia-410m,draw_2,8,2.321928094887362,1.4490912417986932,0.3759103716478398
pythia-410m,draw_2,9,2.321928094887362,1.419726795174187,0.388556950449812
pythia-410m,draw_2,10,2.321928094887362,1.4055382316808773,0.3946676321391164
pythia-410m,draw_2,11,2.321928094887362,1.4271932474865259,0.3853413244669148
pythia-410m,draw_2,12,2.321928094887362,1.4299663222912902,0.38414702615471885
pythia-410m,draw_2,13,2.321928094887362,1.4346305719292491,0.3821382431746476
pythia-410m,draw_2,14,2.321928094887362,1.3972451622117794,0.39823926275393107
pythia-410m,draw_2,15,2.321928094887362,1.3424504572363818,0.42183805769338234
pythia-410m,draw_2,16,2.321928094887362,1.3281440938592044,0.42799947303121233
pythia-410m,draw_2,17,2.321928094887362,1.4236425228443657,0.3868705383344667
pythia-410m,draw_2,18,2.321928094887362,1.5073225667596786,0.35083150504158933
pythia-410m,draw_2,19,2.321928094887362,1.4729294287526435,0.3656438233398024
pythia-410m,draw_2,20,2.321928094887362,1.5073126422456893,0.35083577929711485
pythia-410m,draw_2,21,2.321928094887362,1.5131587753553077,0.34831798681142545
pythia-410m,draw_2,22,2.321928094887362,1.3971220178464585,0.3982922981453336
pythia-410m,draw_2,23,2.321928094887362,1.2998266510101346,0.44019513185088976
pythia-410m,draw_3,0,2.321928094887362,1.47033460358423,0.36676135371213703
pythia-410m,draw_3,1,2.321928094887362,1.3717677296955197,0.4092117956985809
pythia-410m,draw_3,2,2.321928094887362,1.3871544659812045,0.40258508907507917
pythia-410m,draw_3,3,2.321928094887362,1.3521111630003713,0.4176774181863876
pythia-410m,draw_3,4,2.321928094887362,1.401741829649487,0.39630265349905847
pythia-410m,draw_3,5,2.321928094887362,1.4588638661692186,0.3717015314205978
pythia-410m,draw_3,6,2.321928094887362,1.4428134257122625,0.37861407987216156
pythia-410m,draw_3,7,2.321928094887362,1.4499902661073514,0.3755231829529626
pythia-410m,draw_3,8,2.321928094887362,1.433440656027685,0.38265071205953005
pythia-410m,draw_3,9,2.321928094887362,1.4640568808305892,0.369465021740214
pythia-410m,draw_3,10,2.321928094887362,1.40297664289004,0.39577084838275356
pythia-410m,draw_3,11,2.321928094887362,1.4829658306441025,0.36132138031774763
pythia-410m,draw_3,12,2.321928094887362,1.4920169770326925,0.3574232637444912
pythia-410m,draw_3,13,2.321928094887362,1.4662798928677874,0.3685076225674778
pythia-410m,draw_3,14,2.321928094887362,1.4264410780264538,0.38566526622106656
pythia-410m,draw_3,15,2.321928094887362,1.398488244520022,0.39770389634401526
pythia-410m,draw_3,16,2.321928094887362,1.3873505027381157,0.40250066063935686
pythia-410m,draw_3,17,2.321928094887362,1.4764246642448826,0.36413850734834896
pythia-410m,draw_3,18,2.321928094887362,1.5558624032195567,0.3299265353456037
pythia-410m,draw_3,19,2.321928094887362,1.5096857258632552,0.34981374781268115
pythia-410m,draw_3,20,2.321928094887362,1.5551146512892065,0.3302485745732596
pythia-410m,draw_3,21,2.321928094887362,1.562503716889616,0.32706627723309667
pythia-410m,draw_3,22,2.321928094887362,1.4347530304216596,0.38208550317262946
pythia-410m,draw_3,23,2.321928094887362,1.3821505360721242,0.40474016438516236
pythia-1b,draw_1,0,2.321928094887362,1.2288654704623185,0.4707564488460477
pythia-1b,draw_1,1,2.321928094887362,1.2371787615493524,0.46717610925442177
pythia-1b,draw_1,2,2.321928094887362,1.3013337596428247,0.43954605549232006
pythia-1b,draw_1,3,2.321928094887362,1.3212194780809132,0.4309817427205874
pythia-1b,draw_1,4,2.321928094887362,1.364771044253613,0.4122251041026236
pythia-1b,draw_1,5,2.321928094887362,1.3484997792768327,0.41923275649832337
pythia-1b,draw_1,6,2.321928094887362,1.3875248484618856,0.40242557402312873
pythia-1b,draw_1,7,2.321928094887362,1.4192334668028543,0.3887694154147775
pythia-1b,draw_1,8,2.321928094887362,1.4567552358357938,0.3726096690748463
pythia-1b,draw_1,9,2.321928094887362,1.4134735567298167,0.39125007365984565
pythia-1b,draw_1,10,2.321928094887362,1.3346258036313619,0.4252079525761089
pythia-1b,draw_1,11,2.321928094887362,1.1981194822272312,0.48399802523370017
pythia-1b,draw_1,12,2.321928094887362,1.1258557055515954,0.5151203398457473
pythia-1b,draw_1,13,2.321928094887362,1.0972762444109825,0.5274288438013788
pythia-1b,draw_1,14,2.321928094887362,1.1150882426745843,0.5197576336968015
pythia-1b,draw_1,15,2.321928094887362,1.2206019658839433,0.47431534655548613
pythia-1b,draw_2,0,2.321928094887362,1.1662779004510488,0.4977114480766789
pythia-1b,draw_2,1,2.321928094887362,1.2197301032221024,0.4746908373658004
pythia-1b,draw_2,2,2.321928094887362,1.296144022454568,0.441781153641864
pythia-1b,draw_2,3,2.321928094887362,1.2803452043913024,0.4485853342269789
pythia-1b,draw_2,4,2.321928094887362,1.2680698213263129,0.4538720539544411
pythia-1b,draw_2,5,2.321928094887362,1.286740248880724,0.4458311384775486
pythia-1b,draw_2,6,2.321928094887362,1.300981421970048,0.43969779906851114
pythia-1b,draw_2,7,2.321928094887362,1.3371606599456165,0.42411624938347503
pythia-1b,draw_2,8,2.321928094887362,1.3745787306532669,0.4080011634813574
pythia-1b,draw_2,9,2.321928094887362,1.3372563989876318,0.4240750168223867
pythia-1b,draw_2,10,2.321928094887362,1.268374670928885,0.4537407623768752
pythia-1b,draw_2,11,2.321928094887362,1.1454946601453095,0.5066623024771669
pythia-1b,draw_2,12,2.321928094887362,1.1533241487519703,0.5032903252725753
pythia-1b,draw_2,13,2.321928094887362,1.1242194082814903,0.5158250547220211
pythia-1b,draw_2,14,2.321928094887362,1.1286336443236173,0.5139239467368744
pythia-1b,draw_2,15,2.321928094887362,1.2254945149176555,0.4722082403774417
pythia-1b,draw_3,0,2.321928094887362,1.2215879359952708,0.4738907123415763
pythia-1b,draw_3,1,2.321928094887362,1.2313772586315979,0.4696746805626931
pythia-1b,draw_3,2,2.321928094887362,1.2823466389826934,0.44772336326594964
pythia-1b,draw_3,3,2.321928094887362,1.3021088484413128,0.43921224291638594
pythia-1b,draw_3,4,2.321928094887362,1.315341899946343,0.4335130778413916
pythia-1b,draw_3,5,2.321928094887362,1.3006299768731742,0.4398491582331845
pythia-1b,draw_3,6,2.321928094887362,1.3566439358813005,0.41572525916350056
pythia-1b,draw_3,7,2.321928094887362,1.342586918983721,0.4217792868177296
pythia-1b,draw_3,8,2.321928094887362,1.3822362675544653,0.4047032418454293
pythia-1b,draw_3,9,2.321928094887362,1.3605121020372715,0.414059330677391
pythia-1b,draw_3,10,2.321928094887362,1.3000105062020395,0.4401159497296562
pythia-1b,draw_3,11,2.321928094887362,1.1831544483805934,0.490443114502222
pythia-1b,draw_3,12,2.321928094887362,1.1739986784865237,0.49438628996671197
pythia-1b,draw_3,13,2.321928094887362,1.1315053531866515,0.512687169047954
pythia-1b,draw_3,14,2.321928094887362,1.1452711120820447,0.5067585793876178
pythia-1b,draw_3,15,2.321928094887362,1.259768266637642,0.4574473389544158
pythia-1.4b,draw_1,0,2.321928094887362,1.326785324286321,0.4285846632340766
pythia-1.4b,draw_1,1,2.321928094887362,1.2678737079724247,0.45395651537868575
pythia-1.4b,draw_1,2,2.321928094887362,1.3000663540640327,0.44009189736467724
pythia-1.4b,draw_1,3,2.321928094887362,1.3235420954078903,0.4299814458844834
pythia-1.4b,draw_1,4,2.321928094887362,1.3377121772376186,0.4238787238144377
pythia-1.4b,draw_1,5,2.321928094887362,1.3728666254001547,0.4087385270788271
pythia-1.4b,draw_1,6,2.321928094887362,1.34140889836033,0.4222866326851511
pythia-1.4b,draw_1,7,2.321928094887362,1.4530449416224789,0.37420760581607637
pythia-1.4b,draw_1,8,2.321928094887362,1.4414325533259706,0.37920878923862833
pythia-1.4b,draw_1,9,2.321928094887362,1.48126921490556,0.36205207294439623
pythia-1.4b,draw_1,10,2.321928094887362,1.3535103098507915,0.4170748384366093
pythia-1.4b,draw_1,11,2.321928094887362,1.29244132416104,0.44337581899850487
pythia-1.4b,draw_1,12,2.321928094887362,1.2649985307530371,0.4551947868073827
pythia-1.4b,draw_1,13,2.321928094887362,1.2508483436537337,0.4612889406834052
pythia-1.4b,draw_1,14,2.321928094887362,1.2599699415906493,0.45736048227980497
pythia-1.4b,draw_1,15,2.321928094887362,1.2178395162976368,0.47550506883516785
pythia-1.4b,draw_1,16,2.321928094887362,1.178911471978537,0.49227046497504634
pythia-1.4b,draw_1,17,2.321928094887362,1.1565080582367604,0.5019190900944488
pythia-1.4b,draw_1,18,2.321928094887362,1.1572695995309503,0.5015911121110364
pythia-1.4b,draw_1,19,2.321928094887362,1.1458101253120203,0.506526439024976
pythia-1.4b,draw_1,20,2.321928094887362,1.1383296699968033,0.5097480957729554
pythia-1.4b,draw_1,21,2.321928094887362,1.1275018428283567,0.5144113871092755
pythia-1.4b,draw_1,22,2.321928094887362,1.1220066748896398,0.5167780271231575
pythia-1.4b,draw_1,23,2.321928094887362,1.1950476455027912,0.48532099330114553
pythia-1.4b,draw_2,0,2.321928094887362,1.3256207637081632,0.42908621217554554
pythia-1.4b,draw_2,1,2.321928094887362,1.1936125578270147,0.48593905192188247
pythia-1.4b,draw_2,2,2.321928094887362,1.169041681807245,0.4965211522349249
pythia-1.4b,draw_2,3,2.321928094887362,1.2279931176974568,0.47113215073224424
pythia-1.4b,draw_2,4,2.321928094887362,1.2653791098874623,0.45503088029569394
pythia-1.4b,draw_2,5,2.321928094887362,1.3107042581819737,0.4355104014340476
pythia-1.4b,draw_2,6,2.321928094887362,1.333586119602246,0.4256557201152523
pythia-1.4b,draw_2,7,2.321928094887362,1.4160229043899843,0.39015212938423216
pythia-1.4b,draw_2,8,2.321928094887362,1.403157856716751,0.39569280383559036
pythia-1.4b,draw_2,9,2.321928094887362,1.4195546530914671,0.3886310880094974
pythia-1.4b,draw_2,10,2.321928094887362,1.4179420011990054,0.38932561937591337
pythia-1.4b,draw_2,11,2.321928094887362,1.3280357161833323,0.42804614875562896
pythia-1.4b,draw_2,12,2.321928094887362,1.2707880812048329,0.45270136314601106
pythia-1.4b,draw_2,13,2.321928094887362,1.2755202277027176,0.45066333858000296
pythia-1.4b,draw_2,14,2.321928094887362,1.3155048561483087,0.4334428964252123
pythia-1.4b,draw_2,15,2.321928094887362,1.2802529783145087,0.448625053836297
pythia-1.4b,draw_2,16,2.321928094887362,1.2309562700913388,0.46985599045820015
pythia-1.4b,draw_2,17,2.321928094887362,1.2132685189996641,0.47747369021842156
pythia-1.4b,draw_2,18,2.321928094887362,1.207357304164059,0.4800195118778523
pythia-1.4b,draw_2,19,2.321928094887362,1.2106707106904635,0.47859250535956255
pythia-1.4b,draw_2,20,2.321928094887362,1.197280216905406,0.4843594771338142
pythia-1.4b,draw_2,21,2.321928094887362,1.1770247648621008,0.49308302550204564
pythia-1.4b,draw_2,22,2.321928094887362,1.1870024670076573,0.48878586308451577
pythia-1.4b,draw_2,23,2.321928094887362,1.2277429761145535,0.4712398808482
pythia-1.4b,draw_3,0,2.321928094887362,1.3504125353109864,0.4184089773131
pythia-1.4b,draw_3,1,2.321928094887362,1.2150426952887876,0.4767095940808064
pythia-1.4b,draw_3,2,2.321928094887362,1.221804049484769,0.47379763732776603
pythia-1.4b,draw_3,3,2.321928094887362,1.2774349189502454,0.4498387259437444
pythia-1.4b,draw_3,4,2.321928094887362,1.3264453904955327,0.4287310647490662
pythia-1.4b,draw_3,5,2.321928094887362,1.3384714931601644,0.4235517042464253
pythia-1.4b,draw_3,6,2.321928094887362,1.3875583018670592,0.4024111664257328
pythia-1.4b,draw_3,7,2.321928094887362,1.4263517549885245,0.3857037355595986
pythia-1.4b,draw_3,8,2.321928094887362,1.4504271581647277,0.37533502378544215
pythia-1.4b,draw_3,9,2.321928094887362,1.5020493117901064,0.35310257234172815
pythia-1.4b,draw_3,10,2.321928094887362,1.4576354191484153,0.37223059475529285
pythia-1.4b,draw_3,11,2.321928094887362,1.3147208552538634,0.43378054723195847
pythia-1.4b,draw_3,12,2.321928094887362,1.3185406870272265,0.4321354352313871
pythia-1.4b,draw_3,13,2.321928094887362,1.3168436921678803,0.43286629113647856
pythia-1.4b,draw_3,14,2.321928094887362,1.3069386787149104,0.4371321482380742
pythia-1.4b,draw_3,15,2.321928094887362,1.3061467415681738,0.4374732170026413
pythia-1.4b,draw_3,16,2.321928094887362,1.2836613801495866,0.44715713506543464
pythia-1.4b,draw_3,17,2.321928094887362,1.2775260195309184,0.4497994910592217
pythia-1.4b,draw_3,18,2.321928094887362,1.2716711725444825,0.4523210364073863
pythia-1.4b,draw_3,19,2.321928094887362,1.2411692711151312,0.4654574903296732
pythia-1.4b,draw_3,20,2.321928094887362,1.2449747890137264,0.4638185429794196
pythia-1.4b,draw_3,21,2.321928094887362,1.2279181592674986,0.47116443357085724
pythia-1.4b,draw_3,22,2.321928094887362,1.2449566432531247,0.4638263579331391
pythia-1.4b,draw_3,23,2.321928094887362,1.2685240496748094,0.45367642845273115
