model,draw,band,layer,mean_prob_correct,std_prob_correct,median_prob_correct
pythia-70m,draw_2,medium,3,0.03561616316437721,0.16469797492027283,1.7493664472567616e-07
pythia-70m,draw_2,medium,4,0.186996191740036,0.35426855087280273,0.0002287258394062519
pythia-70m,draw_2,medium,5,0.16728168725967407,0.24427743256092072,0.02938028611242771
pythia-70m,draw_2,high,0,4.560936588404729e-07,5.2609957492677495e-06,2.31763270379414e-15
pythia-70m,draw_2,high,1,2.3014365524431923e-06,2.9015063773840666e-05,5.51436490464326e-15
pythia-70m,draw_2,high,2,7.290407211257843e-06,0.00010356672282796353,9.58174647481061e-14
pythia-70m,draw_2,high,3,0.09412963688373566,0.2546722888946533,7.892395842645783e-06
pythia-70m,draw_2,high,4,0.2856002748012543,0.40659016370773315,0.0062063317745924
pythia-70m,draw_2,high,5,0.20100098848342896,0.2440650910139084,0.08338391035795212
pythia-70m,draw_2,very_high,0,2.9969010029162746e-07,2.95359723168076e-06,4.510061825412949e-14
pythia-70m,draw_2,very_high,1,7.479875876015285e-06,0.00010436262527946383,4.6529905037458186e-14
pythia-70m,draw_2,very_high,2,1.4215753481039428e-06,1.801935286493972e-05,5.712265513033166e-13
pythia-70m,draw_2,very_high,3,0.11367323994636536,0.266729474067688,1.6263225916191004e-05
pythia-70m,draw_2,very_high,4,0.37185314297676086,0.42592960596084595,0.0979790911078453
pythia-70m,draw_2,very_high,5,0.2828298509120941,0.26549169421195984,0.20142506062984467
pythia-70m,draw_2,control,0,2.1431567347462988e-06,3.0396664442378096e-05,3.856129350836464e-14
pythia-70m,draw_2,control,1,6.023172005598099e-08,4.261375465830497e-07,7.399928516086882e-14
pythia-70m,draw_2,control,2,2.3003035494184587e-06,2.411212153674569e-05,7.487599949784762e-13
pythia-70m,draw_2,control,3,0.11255809664726257,0.266318142414093,3.6490211641648784e-05
pythia-70m,draw_2,control,4,0.3449653685092926,0.4249400794506073,0.019399195909500122
pythia-70m,draw_2,control,5,0.24140995740890503,0.2678059935569763,0.13232384622097015
pythia-70m,draw_3,low,0,2.274316202033333e-08,2.4453223090858955e-07,8.903344626580222e-17
pythia-70m,draw_3,low,1,1.0905421010676264e-09,1.3452880587294658e-08,1.930925423318465e-16
pythia-70m,draw_3,low,2,7.457560968759935e-07,9.839464837568812e-06,1.4104054024948603e-14
pythia-70m,draw_3,low,3,0.035511553287506104,0.15782564878463745,8.521173988640385e-09
pythia-70m,draw_3,low,4,0.10379402339458466,0.2729533016681671,9.200633712680428e-07
pythia-70m,draw_3,low,5,0.0973282977938652,0.19350901246070862,0.004125757142901421
pythia-70m,draw_3,medium,0,2.8119937489634594e-09,2.6160950739040345e-08,2.5453636526523264e-16
pythia-70m,draw_3,medium,1,1.908911286818693e-07,2.853442538253148e-06,1.123707789145445e-15
pythia-70m,draw_3,medium,2,0.00038708510692231357,0.005792935844510794,4.289913219037052e-14
pythia-70m,draw_3,medium,3,0.06668538600206375,0.23000088334083557,8.537238471717501e-08
pythia-70m,draw_3,medium,4,0.1819436103105545,0.34793373942375183,1.3595463315141387e-05
pythia-70m,draw_3,medium,5,0.1532532125711441,0.24111171066761017,0.023084795102477074
pythia-70m,draw_3,high,0,9.63588107083524e-08,1.28774252061703e-06,2.6402874586775637e-15
pythia-70m,draw_3,high,1,2.4626976369290787e-07,2.3008312837191625e-06,8.138164655244282e-15
pythia-70m,draw_3,high,2,6.387361963788862e-07,6.856487289041979e-06,2.9808336246377187e-13
pythia-70m,draw_3,high,3,0.0808614119887352,0.22890135645866394,2.2671574697596952e-06
pythia-70m,draw_3,high,4,0.26912379264831543,0.39568567276000977,0.005907387938350439
pythia-70m,draw_3,high,5,0.20309031009674072,0.24800309538841248,0.08865703642368317
pythia-70m,draw_3,very_high,0,4.595868858814356e-07,4.088415607839124e-06,8.247652642226141e-14
pythia-70m,draw_3,very_high,1,1.1697544550770544e-06,1.520999830972869e-05,6.189752215553929e-14
pythia-70m,draw_3,very_high,2,1.2660841093747877e-05,0.00018820278637576848,4.950052412237838e-13
pythia-70m,draw_3,very_high,3,0.14012911915779114,0.3042142689228058,9.847484034253284e-05
pythia-70m,draw_3,very_high,4,0.400007039308548,0.4298299551010132,0.12104340642690659
pythia-70m,draw_3,very_high,5,0.3005301356315613,0.258380264043808,0.2431722730398178
pythia-70m,draw_3,control,0,9.076078555381173e-08,7.884623300924432e-07,1.6197799191882724e-14
pythia-70m,draw_3,control,1,2.063229430859792e-06,2.7236555979470722e-05,6.785422375886474e-14
pythia-70m,draw_3,control,2,6.272445261856774e-06,8.731609705137089e-05,2.4604569683756017e-13
pythia-70m,draw_3,control,3,0.12999415397644043,0.28797629475593567,0.00013879247126169503
pythia-70m,draw_3,control,4,0.3808761537075043,0.4234018325805664,0.1384676843881607
pythia-70m,draw_3,control,5,0.27923455834388733,0.2631974518299103,0.192342147231102
pythia-160m,draw_1,low,0,0.00010906764509854838,0.0016151138115674257,2.434977566800889e-12
pythia-160m,draw_1,low,1,6.080485945858527e-06,8.957715181168169e-05,8.742866673683292e-12
pythia-160m,draw_1,low,2,0.0011705305660143495,0.01751844212412834,3.2438266482637257e-12
pythia-160m,draw_1,low,3,3.294983343948843e-06,3.978858148911968e-05,8.86984916396126e-14
pythia-160m,draw_1,low,4,0.00015851366333663464,0.001844589482061565,5.190445295788493e-10
pythia-160m,draw_1,low,5,0.022785920649766922,0.12262560427188873,6.4028877204691526e-06
pythia-160m,draw_1,low,6,0.016718314960598946,0.11333009600639343,1.1736965461750515e-06
pythia-160m,draw_1,low,7,0.003963417839258909,0.0225798599421978,3.652040504675824e-06
pythia-160m,draw_1,low,8,0.11049012094736099,0.2566486895084381,0.0019302364671602845
pythia-160m,draw_1,low,9,0.3937499523162842,0.4214906394481659,0.15142209827899933
pythia-160m,draw_1,low,10,0.6321854591369629,0.4143659472465515,0.9084716439247131
pythia-160m,draw_1,low,11,0.3933921158313751,0.25147515535354614,0.36992189288139343
pythia-160m,draw_1,medium,0,0.0023241210728883743,0.03477688878774643,2.7710821918353057e-12
pythia-160m,draw_1,medium,1,1.5298490325221792e-05,0.00020216467964928597,8.756707164936373e-12
pythia-160m,draw_1,medium,2,2.4308152205776423e-05,0.000340582657372579,1.8932158358381246e-12
pythia-160m,draw_1,medium,3,6.172685516503407e-06,5.565118772210553e-05,2.2938934280715417e-13
pythia-160m,draw_1,medium,4,0.0023044755216687918,0.024894557893276215,6.124231677340219e-10
pythia-160m,draw_1,medium,5,0.022434653714299202,0.09635840356349945,1.0246655619994272e-05
pythia-160m,draw_1,medium,6,0.010099746286869049,0.0676104798913002,3.4411402793921297e-06
pythia-160m,draw_1,medium,7,0.02013993449509144,0.10996990650892258,1.0337805179005954e-05
pythia-160m,draw_1,medium,8,0.1820107251405716,0.3377158045768738,0.0021894723176956177
pythia-160m,draw_1,medium,9,0.4593171179294586,0.4188389778137207,0.3492118716239929
pythia-160m,draw_1,medium,10,0.7270459532737732,0.3680998384952545,0.953313946723938
pythia-160m,draw_1,medium,11,0.4569638669490814,0.25751081109046936,0.453536719083786
pythia-160m,draw_1,high,0,4.512428131420165e-05,0.0004365279455669224,2.8928011028273026e-11
pythia-160m,draw_1,high,1,0.0006426228792406619,0.009160439483821392,1.0944976175375487e-10
pythia-160m,draw_1,high,2,0.0004110356094315648,0.005968482233583927,1.0983183980350919e-11
pythia-160m,draw_1,high,3,7.08725128788501e-05,0.000765428296290338,2.7942453038887205e-12
pythia-160m,draw_1,high,4,0.002799136331304908,0.04024055600166321,3.251883429200575e-09
pythia-160m,draw_1,high,5,0.0543135367333889,0.18853479623794556,4.152889232500456e-05
pythia-160m,draw_1,high,6,0.05725493282079697,0.19034355878829956,2.71850913122762e-05
pythia-160m,draw_1,high,7,0.04802386090159416,0.1614295244216919,4.6992925490485504e-05
pythia-160m,draw_1,high,8,0.26370659470558167,0.37307849526405334,0.03154090419411659
pythia-160m,draw_1,high,9,0.6111886501312256,0.41674602031707764,0.8355969786643982
pythia-160m,draw_1,high,10,0.8059552907943726,0.3409799337387085,0.9946554899215698
pythia-160m,draw_1,high,11,0.5130650401115417,0.26652956008911133,0.5466793179512024
pythia-160m,draw_1,very_high,0,2.9145178359613055e-06,2.9522698241635226e-05,4.959942873083989e-11
pythia-160m,draw_1,very_high,1,1.662396584833914e-06,1.555910421302542e-05,2.561417189461679e-10
pythia-160m,draw_1,very_high,2,5.691304977517575e-06,3.673882019938901e-05,3.461295139395304e-11
pythia-160m,draw_1,very_high,3,0.00012115918070776388,0.0016164043918251991,1.3133649549856852e-11
pythia-160m,draw_1,very_high,4,0.011735293082892895,0.0798666924238205,3.869544329404562e-08
pythia-160m,draw_1,very_high,5,0.10125961154699326,0.2607046663761139,0.00018395409279037267
pythia-160m,draw_1,very_high,6,0.09569751471281052,0.24012501537799835,0.00022689670731779188
pythia-160m,draw_1,very_high,7,0.09323875606060028,0.2329733520746231,0.0005285293445922434
pythia-160m,draw_1,very_high,8,0.2979559898376465,0.389255553483963,0.03450915217399597
pythia-160m,draw_1,very_high,9,0.6051508784294128,0.4004077911376953,0.7857363820075989
pythia-160m,draw_1,very_high,10,0.8248058557510376,0.3128759562969208,0.9946736693382263
pythia-160m,draw_1,very_high,11,0.5567763447761536,0.2542418837547302,0.5865092873573303
pythia-160m,draw_1,control,0,0.0004557729698717594,0.004838090855628252,2.169194164569621e-11
pythia-160m,draw_1,control,1,2.8073238354409114e-05,0.0002719279145821929,1.344106215217522e-10
pythia-160m,draw_1,control,2,7.258643108798424e-06,5.537298784474842e-05,1.0491080226771032e-11
pythia-160m,draw_1,control,3,8.837806490191724e-06,8.497391536366194e-05,4.168749546951123e-12
pythia-160m,draw_1,control,4,0.006055646110326052,0.04694461449980736,1.4489628163971702e-08
pythia-160m,draw_1,control,5,0.058437880128622055,0.18998010456562042,9.525161294732243e-05
pythia-160m,draw_1,control,6,0.044644203037023544,0.13835985958576202,5.9342619351809844e-05
pythia-160m,draw_1,control,7,0.06921689957380295,0.19105449318885803,0.00010730193753261119
pythia-160m,draw_1,control,8,0.28090059757232666,0.3731914460659027,0.028595829382538795
pythia-160m,draw_1,control,9,0.6333821415901184,0.4102131128311157,0.89384526014328
pythia-160m,draw_1,control,10,0.8163446187973022,0.32499295473098755,0.9951087832450867
pythia-160m,draw_1,control,11,0.5185838937759399,0.24480345845222473,0.5412610173225403
pythia-160m,draw_2,low,0,8.94980232146736e-08,9.75699549599085e-07,4.25592243738504e-12
pythia-160m,draw_2,low,1,2.590001031421707e-07,3.118022277703858e-06,1.5006659109806364e-11
pythia-160m,draw_2,low,2,8.568201792513719e-08,6.902208156134293e-07,8.066561307806808e-12
pythia-160m,draw_2,low,3,1.3317752518560155e-06,1.9679087927215733e-05,1.674508513620221e-13
pythia-160m,draw_2,low,4,0.004379251506179571,0.06301974505186081,4.4247369657135494e-10
pythia-160m,draw_2,low,5,0.02230936288833618,0.12943272292613983,7.664194527023938e-06
pythia-160m,draw_2,low,6,0.013949316926300526,0.10552480816841125,8.060681579991069e-07
pythia-160m,draw_2,low,7,0.013379674404859543,0.07506722956895828,1.282796688428789e-06
pythia-160m,draw_2,low,8,0.11728361248970032,0.2630879282951355,0.0005463173729367554
pythia-160m,draw_2,low,9,0.37360522150993347,0.40786847472190857,0.1428978592157364
pythia-160m,draw_2,low,10,0.6288539171218872,0.3981955945491791,0.8564053177833557
pythia-160m,draw_2,low,11,0.40681254863739014,0.26457422971725464,0.36694541573524475
pythia-160m,draw_2,medium,0,1.3543985005526338e-05,0.0001462070649722591,6.63844196627239e-12
pythia-160m,draw_2,medium,1,1.2173946970506222e-06,9.27427208807785e-06,4.914776571829371e-11
pythia-160m,draw_2,medium,2,5.014742782805115e-06,6.0730319091817364e-05,5.785334451086088e-12
pythia-160m,draw_2,medium,3,6.720290457451483e-07,5.867645541002275e-06,3.655753271717549e-13
pythia-160m,draw_2,medium,4,0.0007063780794851482,0.006728962063789368,8.812041651928837e-10
pythia-160m,draw_2,medium,5,0.03506280481815338,0.15507309138774872,1.1344302947691176e-05
pythia-160m,draw_2,medium,6,0.030093027278780937,0.1396496295928955,4.547641310637118e-06
pythia-160m,draw_2,medium,7,0.027014723047614098,0.11800511181354523,1.066712684405502e-05
pythia-160m,draw_2,medium,8,0.2285003662109375,0.35448166728019714,0.008561981841921806
pythia-160m,draw_2,medium,9,0.5421332716941833,0.41462036967277527,0.6559098362922668
pythia-160m,draw_2,medium,10,0.7467180490493774,0.3594810366630554,0.9696318507194519
pythia-160m,draw_2,medium,11,0.4541318416595459,0.2604096829891205,0.43104279041290283
pythia-160m,draw_2,high,0,1.1982422165601747e-06,1.1805215763160959e-05,2.0756949978273376e-11
pythia-160m,draw_2,high,1,2.2063163669372443e-06,1.991907811316196e-05,7.664655715666768e-11
pythia-160m,draw_2,high,2,1.5781673710080213e-06,1.530305416963529e-05,8.879097110336964e-12
pythia-160m,draw_2,high,3,1.1258608765274403e-06,1.2263133612577803e-05,1.6237408553138044e-12
pythia-160m,draw_2,high,4,0.0023568717297166586,0.03045595996081829,6.275337138816894e-09
pythia-160m,draw_2,high,5,0.05964472144842148,0.1968396157026291,3.195599856553599e-05
pythia-160m,draw_2,high,6,0.04897907003760338,0.17599478363990784,1.4581049072148744e-05
pythia-160m,draw_2,high,7,0.05613774433732033,0.17876388132572174,6.650171417277306e-05
pythia-160m,draw_2,high,8,0.26958930492401123,0.38079550862312317,0.016311373561620712
pythia-160m,draw_2,high,9,0.5993130207061768,0.4128287732601166,0.7985166907310486
pythia-160m,draw_2,high,10,0.7937952876091003,0.34035617113113403,0.9906328916549683
pythia-160m,draw_2,high,11,0.5075503587722778,0.2508217394351959,0.5236438512802124
pythia-160m,draw_2,very_high,0,0.0017696775030344725,0.025818442925810814,4.602995068436755e-11
pythia-160m,draw_2,very_high,1,0.0005366398836486042,0.007391194812953472,2.528799114553948e-10
pythia-160m,draw_2,very_high,2,4.163964695180766e-05,0.0005037738010287285,6.742709168783279e-11
pythia-160m,draw_2,very_high,3,1.2554225577332545e-05,0.0001570331514813006,1.1590770877811796e-11
pythia-160m,draw_2,very_high,4,0.005766561254858971,0.06501033157110214,8.475455359757689e-08
pythia-160m,draw_2,very_high,5,0.09396690875291824,0.25135716795921326,0.0003672232269309461
pythia-160m,draw_2,very_high,6,0.08700215071439743,0.23726794123649597,0.00025134620955213904
pythia-160m,draw_2,very_high,7,0.09739221632480621,0.24624735116958618,0.00023914698977023363
pythia-160m,draw_2,very_high,8,0.2920397222042084,0.39444878697395325,0.03409499302506447
pythia-160m,draw_2,very_high,9,0.618077278137207,0.4133831560611725,0.850021243095398
pythia-160m,draw_2,very_high,10,0.7999547719955444,0.3298662304878235,0.9952234625816345
pythia-160m,draw_2,very_high,11,0.5537492632865906,0.24781496822834015,0.6022874712944031
pythia-160m,draw_2,control,0,0.00016770783986430615,0.0021320818923413754,3.281548296985015e-11
pythia-160m,draw_2,control,1,8.844020339893177e-05,0.000914517033379525,2.3096478896089678e-10
pythia-160m,draw_2,control,2,1.938889363373164e-05,0.00026872765738517046,5.7084604404566974e-11
pythia-160m,draw_2,control,3,0.00010897795436903834,0.0015490090008825064,3.980246340851146e-11
pythia-160m,draw_2,control,4,0.006380297243595123,0.04113476723432541,6.333100088795618e-08
pythia-160m,draw_2,control,5,0.07896225154399872,0.21436896920204163,0.00023887903080321848
pythia-160m,draw_2,control,6,0.06740643829107285,0.19550642371177673,0.0003275555500295013
pythia-160m,draw_2,control,7,0.08866019546985626,0.2328532189130783,0.0003636572801042348
pythia-160m,draw_2,control,8,0.32048794627189636,0.3955170512199402,0.046038638800382614
pythia-160m,draw_2,control,9,0.6236310601234436,0.4078901410102844,0.844975471496582
pythia-160m,draw_2,control,10,0.7996097207069397,0.33231213688850403,0.9916565418243408
pythia-160m,draw_2,control,11,0.5159907937049866,0.23571349680423737,0.5345070362091064
pythia-160m,draw_3,low,0,1.6032804239785037e-07,2.0129484710196266e-06,3.778485770794537e-12
pythia-160m,draw_3,low,1,6.069328719604528e-07,7.3609962782938965e-06,9.786438152914467e-12
pythia-160m,draw_3,low,2,1.5591309647788876e-06,1.6381711247959174e-05,1.6619397915154654e-12
pythia-160m,draw_3,low,3,2.360013873214939e-08,2.418647966351273e-07,7.45384453487187e-14
pythia-160m,draw_3,low,4,9.129934915108606e-05,0.0008974746451713145,1.8896667564050063e-10
pythia-160m,draw_3,low,5,0.020810561254620552,0.10397892445325851,2.885275534936227e-06
pythia-160m,draw_3,low,6,0.015550509095191956,0.09571445733308792,4.502175841025746e-07
pythia-160m,draw_3,low,7,0.008185092359781265,0.05633770301938057,1.241285076503118e-06
pythia-160m,draw_3,low,8,0.16606278717517853,0.3043457567691803,0.0027624955400824547
pythia-160m,draw_3,low,9,0.37256231904029846,0.4142131805419922,0.124433733522892
pythia-160m,draw_3,low,10,0.5987877249717712,0.4157947301864624,0.7805145978927612
pythia-160m,draw_3,low,11,0.4056309461593628,0.2603844106197357,0.3686487078666687
pythia-160m,draw_3,medium,0,0.00015041575534269214,0.0022471609991043806,2.935349879829019e-12
pythia-160m,draw_3,medium,1,2.313563527422957e-05,0.0003416170075070113,1.5812075607191112e-11
pythia-160m,draw_3,medium,2,7.409577165162773e-07,9.97404640656896e-06,3.683178761981765e-12
pythia-160m,draw_3,medium,3,3.094689660088079e-08,2.6263981567353767e-07,3.2236070908985004e-13
pythia-160m,draw_3,medium,4,0.0011616963893175125,0.01691652648150921,2.2723363191090584e-09
pythia-160m,draw_3,medium,5,0.04211859777569771,0.17077581584453583,1.0815630048455205e-05
pythia-160m,draw_3,medium,6,0.014054867438971996,0.07528219372034073,2.861109123841743e-06
pythia-160m,draw_3,medium,7,0.008775978349149227,0.06441434472799301,7.5498992373468354e-06
pythia-160m,draw_3,medium,8,0.18667617440223694,0.3198435604572296,0.007191572804003954
pythia-160m,draw_3,medium,9,0.48868027329444885,0.42350685596466064,0.4297758936882019
pythia-160m,draw_3,medium,10,0.724400520324707,0.3719237744808197,0.9672880172729492
pythia-160m,draw_3,medium,11,0.45287585258483887,0.25643694400787354,0.4400826096534729
pythia-160m,draw_3,high,0,5.9306089497113135e-06,6.485365884145722e-05,2.425662275207241e-11
pythia-160m,draw_3,high,1,1.3657457202498335e-05,0.00012772432819474488,1.100948360255316e-10
pythia-160m,draw_3,high,2,1.333283944404684e-05,0.00010633937927195802,1.4858862404376616e-11
pythia-160m,draw_3,high,3,0.000302728614769876,0.004355734214186668,1.1144142249633338e-12
pythia-160m,draw_3,high,4,0.00820047315210104,0.07701348513364792,3.1892894991614185e-09
pythia-160m,draw_3,high,5,0.0648595318198204,0.1992504596710205,2.9379640182014555e-05
pythia-160m,draw_3,high,6,0.04154190048575401,0.17007304728031158,2.115747884090524e-05
pythia-160m,draw_3,high,7,0.038619838654994965,0.15221308171749115,2.3890605007181875e-05
pythia-160m,draw_3,high,8,0.22558212280273438,0.3485831320285797,0.012457849457859993
pythia-160m,draw_3,high,9,0.6027022004127502,0.41784682869911194,0.8176724314689636
pythia-160m,draw_3,high,10,0.7986981272697449,0.3346080482006073,0.99347323179245
pythia-160m,draw_3,high,11,0.502015233039856,0.25538840889930725,0.5226969122886658
pythia-160m,draw_3,very_high,0,0.0001282817975152284,0.0011052509071305394,5.3578332742665324e-11
pythia-160m,draw_3,very_high,1,1.8539789380156435e-05,0.00013579822552856058,6.411850494991711e-10
pythia-160m,draw_3,very_high,2,0.002326976042240858,0.02439381554722786,9.340696272008842e-11
pythia-160m,draw_3,very_high,3,0.0005901416298002005,0.006632508710026741,1.711834667073031e-11
pythia-160m,draw_3,very_high,4,0.0176430344581604,0.11046847701072693,5.304261208038952e-08
pythia-160m,draw_3,very_high,5,0.1171521469950676,0.2738373577594757,0.00021376696531660855
pythia-160m,draw_3,very_high,6,0.11461126804351807,0.2703860104084015,0.00017847823619376868
pythia-160m,draw_3,very_high,7,0.09763570874929428,0.24916163086891174,0.0002766321995295584
pythia-160m,draw_3,very_high,8,0.34772026538848877,0.4134097099304199,0.0875537171959877
pythia-160m,draw_3,very_high,9,0.5814434885978699,0.42719393968582153,0.7212958931922913
pythia-160m,draw_3,very_high,10,0.8231241703033447,0.3048487901687622,0.9928300976753235
pythia-160m,draw_3,very_high,11,0.5479662418365479,0.24896526336669922,0.5848012566566467
pythia-160m,draw_3,control,0,7.161772373365238e-05,0.000978119787760079,6.413593267584616e-11
pythia-160m,draw_3,control,1,0.0002183609176427126,0.0030639690812677145,2.1202087308047624e-10
pythia-160m,draw_3,control,2,1.6861224139574915e-05,0.00022014435671735555,3.6886448756545676e-11
pythia-160m,draw_3,control,3,0.00010862077760975808,0.0015951049281284213,7.188957762416237e-12
pythia-160m,draw_3,control,4,0.011913959868252277,0.08852098137140274,4.3056061826973746e-08
pythia-160m,draw_3,control,5,0.10962092131376266,0.27051761746406555,0.0003294136840850115
pythia-160m,draw_3,control,6,0.11016291379928589,0.2602294981479645,0.00015814756625331938
pythia-160m,draw_3,control,7,0.12540456652641296,0.27915969491004944,0.000557892897631973
pythia-160m,draw_3,control,8,0.34700140357017517,0.3938916325569153,0.14217720925807953
pythia-160m,draw_3,control,9,0.6929410099983215,0.39087629318237305,0.9488670229911804
pythia-160m,draw_3,control,10,0.8467702269554138,0.3010440170764923,0.9954207539558411
pythia-160m,draw_3,control,11,0.5175104141235352,0.24530212581157684,0.5380740165710449
pythia-410m,draw_1,low,0,3.112188551313011e-06,7.180898137448821e-06,4.419514141318359e-07
pythia-410m,draw_1,low,1,4.043279659526888e-06,9.565805157762952e-06,5.679302148564602e-07
pythia-410m,draw_1,low,2,5.0487460612202995e-06,1.4104943147685844e-05,6.149413707134954e-07
pythia-410m,draw_1,low,3,6.497716640296858e-06,2.6866931875701994e-05,5.707686909772747e-07
pythia-410m,draw_1,low,4,5.316755050444044e-06,1.730398253130261e-05,5.434524155134568e-07
pythia-410m,draw_1,low,5,2.4040634798438987e-06,6.278828550421167e-06,2.3733015552807046e-07
pythia-410m,draw_1,low,6,5.039134066464612e-06,2.9976345103932545e-05,3.5852957580573275e-07
pythia-410m,draw_1,low,7,8.213524779421277e-06,3.4938693715957925e-05,4.7187342033794266e-07
pythia-410m,draw_1,low,8,1.7191452570841648e-05,8.174277900252491e-05,9.963616776076378e-07
pythia-410m,draw_1,low,9,4.1713297832757235e-05,0.0003762149135582149,1.1185804851265857e-06
pythia-410m,draw_1,low,10,0.00033983358298428357,0.001921596471220255,1.616103145352099e-05
pythia-410m,draw_1,low,11,0.005748409312218428,0.02817574329674244,0.0003813680959865451
pythia-410m,draw_1,low,12,0.00471360981464386,0.022768953815102577,0.00043939490569755435
pythia-410m,draw_1,low,13,0.003344130702316761,0.010168480686843395,0.0004491046420298517
pythia-410m,draw_1,low,14,0.004819897469133139,0.01274640392512083,0.0007251084898598492
pythia-410m,draw_1,low,15,0.010240986943244934,0.02906794473528862,0.0012154508149251342
pythia-410m,draw_1,low,16,0.07633337378501892,0.15323950350284576,0.010387443006038666
pythia-410m,draw_1,low,17,0.20238669216632843,0.249285027384758,0.10637108981609344
pythia-410m,draw_1,low,18,0.2875898778438568,0.29031065106391907,0.18927352130413055
pythia-410m,draw_1,low,19,0.10243303328752518,0.16069771349430084,0.03608371317386627
pythia-410m,draw_1,low,20,0.0753745436668396,0.13704393804073334,0.027922283858060837
pythia-410m,draw_1,low,21,0.24808475375175476,0.2302044928073883,0.18397732079029083
pythia-410m,draw_1,low,22,0.5529205799102783,0.25825294852256775,0.5576788783073425
pythia-410m,draw_1,low,23,0.5790452361106873,0.2486347109079361,0.623812735080719
pythia-410m,draw_1,medium,0,5.693722778232768e-05,0.000742319505661726,5.538992695619527e-07
pythia-410m,draw_1,medium,1,9.706685887067579e-06,3.605259189498611e-05,7.260131837938388e-07
pythia-410m,draw_1,medium,2,1.0728376764745917e-05,3.285166167188436e-05,7.469544698324171e-07
pythia-410m,draw_1,medium,3,1.180191793537233e-05,5.6814922572812065e-05,8.476794732814597e-07
