model,draw,band,layer,attn_logit_mean,mlp_logit_mean,attn_frac,mlp_frac,attn_logit_std,mlp_logit_std,method
pythia-70m,draw_1,control,1,0.3038964369561937,-0.11725913736555311,0.415991837792908,0.5840081621857083,3.7583636754846426,6.064698275041205,W_U
pythia-70m,draw_1,control,2,8.239474470350478,4.780311541027493,0.6118356649054191,0.3881643350850579,6.466883836690719,20.215319577304495,W_U
pythia-70m,draw_1,control,3,15.56197556760576,-0.1196442863676283,0.6688713042040999,0.3311286957891684,10.281449614957488,8.69143807370004,W_U
pythia-70m,draw_1,control,4,8.773705834282769,12.134527276357016,0.4267772497486682,0.5732227502459154,4.218546430285128,14.883348926748374,W_U
pythia-70m,draw_1,control,5,687.398505045573,1399.2255403645834,0.33327476132128353,0.6667252386786678,42.498396636228506,231.99023612268,W_U
pythia-70m,draw_2,low,0,13.893852886093986,4.565206631024679,0.6813385295874059,0.3186614704070125,4.844597036886149,7.906918633887692,W_U
pythia-70m,draw_2,low,1,0.15645539071824816,-0.44551740010579427,0.39693792738867917,0.6030620725861408,3.1181766079496325,5.9318312260917745,W_U
pythia-70m,draw_2,low,2,2.9552411834398904,18.12457084443834,0.39318030289863576,0.6068196970902131,6.071836935389729,35.881928475151526,W_U
pythia-70m,draw_2,low,3,7.245818100505405,4.722679173681471,0.502195613410628,0.49780438657817877,8.301357093826976,7.546317424385276,W_U
pythia-70m,draw_2,low,4,7.139467635154724,6.008525435659621,0.399137943854048,0.6008620561373322,3.5199771553478207,16.108455754223446,W_U
pythia-70m,draw_2,low,5,708.9464689127605,1367.2553209092882,0.34760805602657,0.6523919439733807,43.75571053419779,282.7765705042812,W_U
pythia-70m,draw_2,medium,0,14.668706085417005,2.7083301205105252,0.7165265559848225,0.283473444009922,4.458362082523183,7.279656330095761,W_U
pythia-70m,draw_2,medium,1,0.2645086028840807,1.044839896890852,0.37180371670909657,0.6281962832730774,3.3495988721128116,6.640515175805498,W_U
pythia-70m,draw_2,medium,2,3.2464153655370076,15.556483612325456,0.4573112430070367,0.5426887569802461,6.717565036308465,34.89666170121432,W_U
pythia-70m,draw_2,medium,3,9.400066735744476,3.3188449626498753,0.5545345604941034,0.44546543949620127,8.767731557468794,8.058401573732903,W_U
pythia-70m,draw_2,medium,4,7.432581612533993,6.6594566445880465,0.41444607216741103,0.585553927825239,3.6497376372248116,16.28822541299878,W_U
pythia-70m,draw_2,medium,5,703.3807921006944,1317.7899814181858,0.3547123679979869,0.6452876320019626,46.32181612440372,281.1082282423129,W_U
pythia-70m,draw_2,high,0,14.99098565419515,2.5691639863120184,0.7347145698811599,0.2652854301134694,4.7158209029626255,7.3561388059511685,W_U
pythia-70m,draw_2,high,1,-0.8684923232926263,0.9672510789500343,0.3887218918345708,0.6112781081457508,3.460593638083401,6.1740712647148195,W_U
pythia-70m,draw_2,high,2,5.41496044476827,9.22028178691864,0.49177077461552005,0.508229225371281,6.900613607706664,25.76446567386884,W_U
pythia-70m,draw_2,high,3,11.444310195710925,1.9925097354253134,0.6026073069467061,0.3973926930455161,9.644133549572105,8.404452238342136,W_U
pythia-70m,draw_2,high,4,7.573251504103343,8.831441397137112,0.4096191788893065,0.5903808211035187,4.147425045083259,14.938237974669487,W_U
pythia-70m,draw_2,high,5,691.1446055772569,1350.4272894965277,0.3425658827488982,0.6574341172510519,49.183302537457976,233.90267583532207,W_U
pythia-70m,draw_2,very_high,0,14.938139913347033,2.621138810051812,0.7383482950901581,0.26165170490453676,4.572676935858243,6.9850701758520755,W_U
pythia-70m,draw_2,very_high,1,0.01677881293826633,0.046152648660871716,0.4129557685711019,0.5870442314076212,3.9866045031345325,6.284619684656571,W_U
pythia-70m,draw_2,very_high,2,8.666313896709019,7.093210532400343,0.5819911610862736,0.4180088389044599,6.748471862654765,24.482389017870968,W_U
pythia-70m,draw_2,very_high,3,16.459938135147095,-0.18244677013821073,0.6779026479065804,0.322097352087994,9.506544894982799,8.753857914415265,W_U
pythia-70m,draw_2,very_high,4,8.6083823217286,9.580188635190328,0.4119958034701702,0.5880041965240854,4.577341897629623,16.32943303851221,W_U
pythia-70m,draw_2,very_high,5,686.5277202690972,1414.9080504014757,0.3312344250495823,0.6687655749503693,46.912394197700614,253.73481380393525,W_U
pythia-70m,draw_2,control,0,13.746826949119567,1.2720714135964712,0.7327153009307613,0.26728469906311475,4.827851208894264,7.060752691167047,W_U
pythia-70m,draw_2,control,1,0.4150992080900404,0.10075903521643745,0.38271304992593064,0.6172869500530171,3.8189797909419054,6.299399442858608,W_U
pythia-70m,draw_2,control,2,8.193662173483107,6.851276934146881,0.5932355718292943,0.4067644281604626,6.686063272670191,25.983628604494708,W_U
pythia-70m,draw_2,control,3,15.79630825996399,-0.30447556495666506,0.6895496863879558,0.3104503136035174,9.662476530213205,7.614806358304876,W_U
pythia-70m,draw_2,control,4,8.571339441140493,11.339951397048102,0.402780077636776,0.5972199223576682,3.7750764700511614,16.957208815058355,W_U
pythia-70m,draw_2,control,5,686.4147501627605,1396.583589138455,0.33415102357606835,0.6658489764238829,44.95118332011393,246.3116518736454,W_U
pythia-70m,draw_3,low,0,13.633322685559591,4.559358237319523,0.681149497129116,0.31885050286503047,4.9339073632694515,7.780108763905517,W_U
pythia-70m,draw_3,low,1,0.6316319884194268,-0.2887670193778144,0.37994675081915313,0.6200532491598705,2.9447860266069226,5.986739336522558,W_U
pythia-70m,draw_3,low,2,2.740250438319312,23.684658948050604,0.3604474634889648,0.6395525365013521,5.801494136512509,40.8350757909095,W_U
pythia-70m,draw_3,low,3,6.329819436868032,4.664946036338806,0.4715732770105586,0.528426722979081,8.815377387405688,7.5531644357013255,W_U
pythia-70m,draw_3,low,4,6.720440815819634,4.817728790177239,0.3853701002223576,0.6146298997700852,3.831902227196954,17.10841338279316,W_U
pythia-70m,draw_3,low,5,711.0410961914063,1379.5859513346354,0.3463127138044927,0.6536872861954584,41.11009292312216,282.63677456384625,W_U
pythia-70m,draw_3,medium,0,14.77933837890625,3.924366560512119,0.7071809172770471,0.29281908271761664,5.025275039299445,7.228920245373159,W_U
pythia-70m,draw_3,medium,1,0.14293745305803088,0.7714692756864759,0.3611892111816777,0.638810788794985,3.225245456191736,6.083172056937616,W_U
pythia-70m,draw_3,medium,2,2.3959587870703802,22.668464959992303,0.4095197750957655,0.5904802248931901,7.529049668161834,42.05600171674578,W_U
pythia-70m,draw_3,medium,3,8.656869333585103,4.212789808909099,0.5196176898387657,0.4803823101509586,8.6044112744982,8.126808315764581,W_U
pythia-70m,draw_3,medium,4,6.91683782921897,4.153521361880832,0.39993726426716486,0.600062735725557,3.4943466197908264,18.069255015186357,W_U
pythia-70m,draw_3,medium,5,707.9266859266493,1365.166119656033,0.3478101231236584,0.6521898768762923,41.84825051643793,278.97434578833287,W_U
pythia-70m,draw_3,high,0,15.357155883577136,1.6626469344562955,0.755662688199894,0.24433731179478546,4.561850785408527,6.583670810670291,W_U
pythia-70m,draw_3,high,1,-0.3499379094441732,0.13311724689271714,0.39390856630542687,0.6060914336734019,3.284675025890379,6.153552568458879,W_U
pythia-70m,draw_3,high,2,6.10589972337087,11.381056214173634,0.5033225794489717,0.4966774205414864,6.4513827875422685,29.46428711573054,W_U
pythia-70m,draw_3,high,3,11.474247400230832,2.0049274836646185,0.6032076020246945,0.39679239796684984,9.703028708422666,7.9735629721135055,W_U
pythia-70m,draw_3,high,4,7.679267825285594,7.850998472637601,0.3928003380628808,0.6071996619313792,3.738615710629917,16.181161622393144,W_U
pythia-70m,draw_3,high,5,701.6106844075521,1360.9149704318577,0.3452127864320427,0.6547872135679078,44.08301211101528,253.001425564796,W_U
pythia-70m,draw_3,very_high,0,13.96176817258199,1.7962309741973876,0.7268088970206141,0.27319110297378024,4.2815838940254585,6.7771644018511354,W_U
pythia-70m,draw_3,very_high,1,0.04868882285224067,-0.037891600926717124,0.44722662994298384,0.5527733700348615,3.6439081158214934,5.381339345309387,W_U
pythia-70m,draw_3,very_high,2,8.348409333758884,6.036246381865608,0.5907857055792207,0.409214294409493,6.876311769762364,21.57811864274778,W_U
pythia-70m,draw_3,very_high,3,17.4338870856497,-0.8719838343726264,0.6880455274236343,0.3119544725706301,9.937650712693772,8.665298263213284,W_U
pythia-70m,draw_3,very_high,4,9.597589863141378,11.61992100821601,0.4330878631177586,0.566912136877052,4.6373773402707075,15.287397890319484,W_U
pythia-70m,draw_3,very_high,5,689.3019631618923,1407.6034895833334,0.3326134112426057,0.6673865887573459,46.02360227272043,234.45625434373642,W_U
pythia-70m,draw_3,control,0,14.187381734848023,2.7700699143939547,0.7209867249212453,0.2790132750731823,4.37565886884766,7.470213506675846,W_U
pythia-70m,draw_3,control,1,-0.12261266178554958,-0.3000727325015598,0.38539664732510875,0.6146033526546373,3.3210693114586958,5.9564191982313,W_U
pythia-70m,draw_3,control,2,8.881070702075958,7.95471992386712,0.5983418569802638,0.40165814301109687,6.658877041265712,28.293438195338982,W_U
pythia-70m,draw_3,control,3,15.53591056505839,-0.10153684510125054,0.6666285042263714,0.33337149576694197,10.207633725510474,8.378335611694649,W_U
pythia-70m,draw_3,control,4,8.74617235634062,9.009883557425605,0.40262778742747135,0.5973722125671981,4.195750772733342,16.600751595995078,W_U
pythia-70m,draw_3,control,5,693.3202514648438,1391.029415690104,0.3368179855828182,0.663182014417133,45.43002519506743,244.42916151407007,W_U
pythia-160m,draw_1,low,0,2.351457627614339,0.9772386370764838,0.4222108799911319,0.5777891199914845,2.9746341766161253,6.9106881035324506,W_U
pythia-160m,draw_1,low,1,1.9706676812966664,-3.2750059595372942,0.42568774701259215,0.5743122529637702,2.2173457865618427,2.5342353161586195,W_U
pythia-160m,draw_1,low,2,-1.7350888954268562,-1.21928203675482,0.42192882954543104,0.57807117042782,2.040863127623409,4.327744218990929,W_U
pythia-160m,draw_1,low,3,0.5942140950096978,-4.248998211887148,0.44712571509340887,0.5528742848884554,4.664078877766983,3.8220927654515378,W_U
pythia-160m,draw_1,low,4,7.877630914582147,0.974844786591,0.6794030276650235,0.32059697232110546,5.157533665137005,4.261329599138875,W_U
pythia-160m,draw_1,low,5,6.717071052127414,1.5086941708458794,0.6166981148479264,0.3833018851389414,7.4684614568118555,5.379008702887611,W_U
pythia-160m,draw_1,low,6,-4.377992679807875,8.140668575498793,0.368760188368649,0.6312398116193279,4.347124691877334,5.0706007866144045,W_U
pythia-160m,draw_1,low,7,-8.080136579142676,-4.413598827521006,0.5773802394213884,0.4226197605700656,4.030611449760292,6.679833910071348,W_U
pythia-160m,draw_1,low,8,5.010113403929604,21.183876586490207,0.23838289422382258,0.7616171057709408,4.184855507558394,12.449665889662912,W_U
pythia-160m,draw_1,low,9,-4.356005733211835,18.275028258959452,0.29777968379220215,0.7022203162007125,5.475608885842076,16.492496403985456,W_U
pythia-160m,draw_1,low,10,7.570163269042968,63.62428342183431,0.1104850331121176,0.8895149668864281,4.3497967797609745,13.5066406766216,W_U
pythia-160m,draw_1,low,11,431.39573540581597,1791.1989116753473,0.19653044495504646,0.8034695550449079,20.192133915075367,258.95978232365206,W_U
pythia-160m,draw_1,medium,0,2.748282866213057,0.7735263988706801,0.42174857709662267,0.5782514228875123,3.246401037149612,7.17421627862505,W_U
pythia-160m,draw_1,medium,1,1.8327436372968886,-2.861394598881404,0.4361388250379434,0.5638611749312631,2.3795531164594803,2.8967991213486757,W_U
pythia-160m,draw_1,medium,2,-2.023655639754401,-1.1528516705830891,0.41996007547796516,0.5800399244969348,1.9534022891132976,4.4660349234206675,W_U
pythia-160m,draw_1,medium,3,0.7974072194099426,-4.7035183784696795,0.4295648808771601,0.5704351191049233,4.499069001383568,4.085138399742683,W_U
pythia-160m,draw_1,medium,4,6.319754001299541,0.5193659414185418,0.6265793395888224,0.3734206603955458,5.4786793021580715,4.672090612679266,W_U
pythia-160m,draw_1,medium,5,4.688714158270094,3.2789748080571495,0.5738414175839469,0.4261585824021587,8.146464268114867,5.146027122035157,W_U
pythia-160m,draw_1,medium,6,-5.474733122984568,8.400601851145426,0.4193190317948062,0.5806809681939936,4.508650017436715,5.690109896853739,W_U
pythia-160m,draw_1,medium,7,-8.582449952231514,-1.8362562828593785,0.6311902032583618,0.3688097967324174,4.759119071503613,6.427815584753227,W_U
pythia-160m,draw_1,medium,8,5.667390843894746,22.666555120680066,0.2395647011215157,0.7604352988734879,4.304183998629799,14.289174000491311,W_U
pythia-160m,draw_1,medium,9,-2.855078125,18.47754755973816,0.2769074030130137,0.7230925969807444,6.009952046834194,16.188531284010924,W_U
pythia-160m,draw_1,medium,10,8.555353716346954,62.3282861328125,0.12555820758400252,0.8744417924145228,4.896865809463674,14.242115206836223,W_U
pythia-160m,draw_1,medium,11,435.23214124891496,1837.0981987847222,0.1932532327659913,0.8067467672339642,19.827225750663786,224.8531338884991,W_U
pythia-160m,draw_1,high,0,2.4620481758647497,-0.9790844247076247,0.40800104786031055,0.5919989521198916,3.3695721711900104,6.300053261998533,W_U
pythia-160m,draw_1,high,1,1.8680437762207456,-2.0815116454495324,0.46732076488839597,0.5326792350868103,2.3839309616848174,3.177902943886912,W_U
pythia-160m,draw_1,high,2,-1.9537340185377332,-0.8089312728246053,0.43404408954191503,0.5659559104298066,1.9832257124430774,4.55376680331748,W_U
pythia-160m,draw_1,high,3,1.463172029124366,-3.891616932021247,0.47739367788976056,0.5226063220925098,4.702568656102011,4.062110795352066,W_U
pythia-160m,draw_1,high,4,6.947756172286139,0.5192515948083666,0.6547307161087851,0.34526928387582667,5.43074419530991,4.420024589205729,W_U
pythia-160m,draw_1,high,5,6.579444767104254,2.8446801800198025,0.5814915876340138,0.41850841235486214,8.284432371248894,5.956000796211953,W_U
pythia-160m,draw_1,high,6,-4.982032312022315,8.831627640724182,0.3892968036788472,0.6107031963110365,4.3342796324520885,6.145086326127269,W_U
pythia-160m,draw_1,high,7,-7.345883629057142,-1.210703081289927,0.5822229754415207,0.41777702454786153,4.6933769480062795,6.764059172136472,W_U
pythia-160m,draw_1,high,8,6.898851137426164,24.04424273914761,0.2563655752169775,0.7436344247787613,3.9475577268099475,13.788488061914588,W_U
pythia-160m,draw_1,high,9,-1.2108893529574076,17.165499516063267,0.2497162918553013,0.7502837081371391,5.163056195084092,18.884639532862035,W_U
pythia-160m,draw_1,high,10,8.512217493057252,65.76330454508464,0.11939534119114853,0.8806046588074411,4.434753727726435,15.717654769711965,W_U
pythia-160m,draw_1,high,11,437.1124127875434,1878.9051220703125,0.1903129517870306,0.8096870482129258,20.42756522668487,220.98258692694856,W_U
pythia-160m,draw_1,very_high,0,1.8174183017677732,-0.7807895448472765,0.4122938192436854,0.5877061807317572,3.097609794204555,5.664013468088372,W_U
pythia-160m,draw_1,very_high,1,3.0404352792104086,-2.058255418141683,0.5263257594983175,0.47367424047678736,2.496611464699763,3.2181641301552686,W_U
pythia-160m,draw_1,very_high,2,-2.12141284333335,0.0505514293246799,0.42459828182698,0.5754017181460955,2.1764652303890384,4.730447762009132,W_U
pythia-160m,draw_1,very_high,3,1.8861659971872966,-3.50363396247228,0.4737753789490819,0.5262246210302804,4.165053443997537,3.7894354733844757,W_U
pythia-160m,draw_1,very_high,4,7.929957514074114,-0.5871015697055393,0.6798245810617972,0.3201754189260574,5.640366660653712,4.725641746926118,W_U
pythia-160m,draw_1,very_high,5,9.786162571377224,2.6235687020089893,0.6344188569722099,0.36558114301918837,8.78015288287023,6.824814172586396,W_U
pythia-160m,draw_1,very_high,6,-4.68490939034356,8.316804112593333,0.3973224809282713,0.6026775190619726,4.58249628437657,6.974189993654767,W_U
pythia-160m,draw_1,very_high,7,-4.548663709163666,-2.6034072573979694,0.5133904949693129,0.4866095050183527,4.853102101884923,6.968727847140903,W_U
pythia-160m,draw_1,very_high,8,8.07366925822364,22.706086395051745,0.3117963891714871,0.6882036108242371,3.588067194097076,14.002312792702314,W_U
pythia-160m,draw_1,very_high,9,-2.086090568039152,12.670107258690727,0.24109944094172658,0.7589005590500788,4.172805027922373,17.887754509116107,W_U
pythia-160m,draw_1,very_high,10,7.994501832591163,74.4571417066786,0.10087579032031657,0.8991242096784108,3.871433429393245,16.849718739829065,W_U
pythia-160m,draw_1,very_high,11,438.1862354871962,1912.3198855251735,0.18793386044031812,0.8120661395596389,21.275962429331106,216.85602193290794,W_U
pythia-160m,draw_1,control,0,2.3802822717030843,-1.0138662168714736,0.4354174032057238,0.5645825967710054,3.2024418858030055,5.77871689952959,W_U
pythia-160m,draw_1,control,1,2.757240512106154,-1.9543358194828033,0.5102727434385604,0.48972725653639587,2.3664418748795333,3.0450811760104304,W_U
pythia-160m,draw_1,control,2,-1.9270699237452613,-0.720153278377321,0.4348988597738215,0.5651011402025518,2.2860034913347076,4.698933939244592,W_U
pythia-160m,draw_1,control,3,1.6997564389970568,-3.5890828251838682,0.4694764686641799,0.5305235313145912,4.478405991929763,3.828369395832251,W_U
pythia-160m,draw_1,control,4,7.987694170739916,-0.9679054794046614,0.6514238665566356,0.348576133432124,5.210500025287575,5.040059785403917,W_U
pythia-160m,draw_1,control,5,9.181735293865204,3.0339477218521966,0.6059482916303941,0.3940517083601762,8.543303776661475,5.739330875968226,W_U
pythia-160m,draw_1,control,6,-4.065209533638424,8.588847470548417,0.3915650132123925,0.608434986774753,4.701732951867157,6.563543994817421,W_U
pythia-160m,draw_1,control,7,-5.2669350653224525,-2.760315178765191,0.5381485249068497,0.46185147508019464,4.8689959087410015,7.33894130781338,W_U
pythia-160m,draw_1,control,8,7.791575207180447,23.16628547032674,0.2987583327175247,0.701241667278018,4.119269012101812,14.96033227550953,W_U
pythia-160m,draw_1,control,9,-0.9574513599607679,16.304522933430142,0.24846618065846965,0.7515338193337748,5.014786170362638,19.53651260451217,W_U
pythia-160m,draw_1,control,10,8.794596301184761,69.77762145996094,0.11997516920636574,0.8800248307922758,4.350504992553753,18.635688867341457,W_U
pythia-160m,draw_1,control,11,439.55723266601564,1895.0119835069445,0.18982631203506972,0.8101736879648871,20.738599225608382,220.19317934989496,W_U
pythia-160m,draw_2,low,0,2.4466546453369986,0.3507393421067132,0.42414154340275656,0.5758584565793136,3.0059208405556843,6.663141086701987,W_U
pythia-160m,draw_2,low,1,1.6986494541168213,-2.6354302166567907,0.4379743085331913,0.5620256914408511,2.2510492495769516,2.6391182270661973,W_U
pythia-160m,draw_2,low,2,-1.6284384791056314,-1.088325961165958,0.40660198500241906,0.5933980149716119,1.9874563911792626,4.4479841324606895,W_U
pythia-160m,draw_2,low,3,0.7991876535945468,-4.258687792883979,0.42062491134600755,0.5793750886322541,4.394984557348695,4.628008873359121,W_U
pythia-160m,draw_2,low,4,7.338977126015557,0.6713920101854536,0.6522030553180581,0.3477969446664026,5.721170353256298,4.21282133455157,W_U
pythia-160m,draw_2,low,5,5.6813410377502445,1.607713630464342,0.5799400571731748,0.42005994281169934,7.756537981039151,5.432230199933529,W_U
pythia-160m,draw_2,low,6,-4.696546974182129,8.168735138575236,0.3850390199467261,0.6149609800422594,4.274868914533285,5.377564387636571,W_U
pythia-160m,draw_2,low,7,-8.372317799197303,-4.461638387044271,0.6031026442548735,0.3968973557366305,4.930964273107461,6.4052035632533935,W_U
pythia-160m,draw_2,low,8,5.14563031302558,20.46964892917209,0.26060915788013705,0.7393908421138158,4.192730876723647,13.627693606810125,W_U
pythia-160m,draw_2,low,9,-3.389673588673274,18.568197405073377,0.2630500681729424,0.736949931820304,5.606523414314645,15.957305079662808,W_U
pythia-160m,draw_2,low,10,7.550718892018001,64.27563097635905,0.10821932135591443,0.8917806786426347,4.443435000491012,13.79918379996048,W_U
pythia-160m,draw_2,low,11,428.1950865342882,1765.5416623263889,0.19714322753563154,0.8028567724643223,20.50579213488303,230.83935598939826,W_U
pythia-160m,draw_2,medium,0,3.0974211139149137,1.1550912430551317,0.4628868332474863,0.537113166733083,3.251671678480976,6.3277739212737565,W_U
pythia-160m,draw_2,medium,1,1.9465358742078145,-3.069926684565014,0.41903339240095006,0.5809666075737002,2.1628784429274757,3.0550220354310675,W_U
pythia-160m,draw_2,medium,2,-1.962088114950392,-1.0889487136734857,0.3947025390053826,0.6052974609702683,1.8992831755126984,4.395237004341561,W_U
pythia-160m,draw_2,medium,3,1.0754007093111675,-5.138553549051284,0.425979726123211,0.5740202738611433,4.868115910497054,3.9590344906160633,W_U
pythia-160m,draw_2,medium,4,6.959348287449942,0.8610547590255737,0.6613119035660507,0.3386880964205632,5.39045025023328,4.440964916557598,W_U
pythia-160m,draw_2,medium,5,6.097774150636461,2.5039155613051522,0.5812056360060577,0.41879436398096004,7.64016436827882,5.444491745921563,W_U
pythia-160m,draw_2,medium,6,-4.759229980574714,8.63082517835829,0.39006531542965894,0.6099346845598492,4.279573730985323,5.9063169240383715,W_U
pythia-160m,draw_2,medium,7,-8.212265611754523,-1.8659414418538411,0.5870976655017267,0.4129023344890441,4.936246656415065,7.109919706698814,W_U
pythia-160m,draw_2,medium,8,5.435655176904467,21.55951660262214,0.24839901659594435,0.7516009833982492,4.275434936413612,13.930649486910934,W_U
pythia-160m,draw_2,medium,9,-2.3488293319278295,19.112595660421583,0.2516740254449905,0.7483259745479043,5.7417514950775645,17.052047012157548,W_U
pythia-160m,draw_2,medium,10,8.410975858502917,64.93294953240289,0.11874343954901576,0.881256560449561,4.781029852888949,14.567709903759576,W_U
pythia-160m,draw_2,medium,11,440.796579047309,1865.1359185112847,0.19287358740518099,0.8071264125947751,19.034393463063513,229.54531126973575,W_U
pythia-160m,draw_2,high,0,2.9117502938376534,-0.44888757043414645,0.46056052393489383,0.539439476047263,3.2085875545730143,5.7482428684632225,W_U
pythia-160m,draw_2,high,1,2.0199433494938743,-2.4170894018809,0.45620612023136947,0.5437938797404913,2.3735194136315063,3.248083955123288,W_U
pythia-160m,draw_2,high,2,-1.9466522561179267,-0.9588769503434499,0.4384980987534123,0.5615019012210845,2.081273918407712,4.759223115539367,W_U
pythia-160m,draw_2,high,3,1.0808752904997931,-4.110853589773178,0.4449059569719384,0.5550940429988831,4.445642135061196,4.0319046191087855,W_U
pythia-160m,draw_2,high,4,6.458850633568234,0.8249266555574205,0.6014297495172259,0.3985702504692814,5.57012881925957,5.01136316649482,W_U
pythia-160m,draw_2,high,5,5.56390921274821,3.060547259648641,0.547896427299272,0.45210357268900353,7.973329311291916,5.764835311121617,W_U
pythia-160m,draw_2,high,6,-4.802577864858839,9.365548166963789,0.3881558565198701,0.6118441434702443,4.841736281728185,6.1340708314176,W_U
pythia-160m,draw_2,high,7,-7.514809611108568,-1.4080352237489488,0.5966248333871986,0.40337516660213596,4.633235818170744,6.930679812882407,W_U
pythia-160m,draw_2,high,8,6.9803330143292746,21.362042263878717,0.2979439820430396,0.7020560179518999,3.887885707155274,14.417950448219669,W_U
pythia-160m,draw_2,high,9,-0.25699722833103605,18.263180355495876,0.24353818492170035,0.7564618150707697,5.3157523195967,17.700879270191585,W_U
pythia-160m,draw_2,high,10,8.564343545966679,65.8290588039822,0.12111199111582212,0.8788880088827564,4.112943918852252,15.937456659883956,W_U
pythia-160m,draw_2,high,11,438.17378594292535,1888.0688715277777,0.18981277411914327,0.8101872258808134,18.10737845428137,212.08057045721552,W_U
pythia-160m,draw_2,very_high,0,1.6486014615164863,-1.3895676582389407,0.4079967209067504,0.5920032790722718,3.037381476213645,5.528078901895182,W_U
pythia-160m,draw_2,very_high,1,3.2967838700612386,-2.0958961758348678,0.5445098927183527,0.4554901072616383,2.4699491327871583,3.275845552443115,W_U
pythia-160m,draw_2,very_high,2,-1.95411433312628,0.23014686134126452,0.4448212552819843,0.5551787446928091,2.0219687584391797,4.233740077050947,W_U
pythia-160m,draw_2,very_high,3,2.114024300840166,-3.787103764745924,0.5085781721865562,0.4914218277979782,5.038017094820005,3.62736790631399,W_U
pythia-160m,draw_2,very_high,4,8.405612998273638,-0.7137777206632826,0.6603871389329271,0.3396128610570254,5.256093564452141,4.91866669759022,W_U
pythia-160m,draw_2,very_high,5,9.626656727790833,2.9691297856966656,0.6486124784528734,0.3513875215354708,8.091622421990653,5.654764237337574,W_U
