low,medium,high,very_high,control
0.4688888888888889,0.17866666666666667,0.11866666666666667,0.10666666666666667,0.12711111111111112
0.2768888888888889,0.21688888888888888,0.1728888888888889,0.17866666666666667,0.15466666666666667
0.12088888888888889,0.12133333333333333,0.20266666666666666,0.25866666666666666,0.29644444444444445
0.05422222222222222,0.0768888888888889,0.15288888888888888,0.3857777777777778,0.3302222222222222
0.09155555555555556,0.08266666666666667,0.19111111111111112,0.3373333333333333,0.29733333333333334
