low,medium,high,very_high,control
0.4275555555555556,0.21733333333333332,0.128,0.108,0.11911111111111111
0.25866666666666666,0.24177777777777779,0.18044444444444444,0.17066666666666666,0.14844444444444443
0.12622222222222224,0.1537777777777778,0.22,0.24133333333333334,0.25866666666666666
0.06933333333333333,0.09866666666666667,0.1622222222222222,0.36444444444444446,0.30533333333333335
0.09333333333333334,0.09866666666666667,0.20133333333333334,0.3204444444444444,0.2862222222222222
