low,medium,high,very_high,control
0.4657777777777778,0.17777777777777778,0.13111111111111112,0.10622222222222222,0.11911111111111111
0.25377777777777777,0.20977777777777779,0.17333333333333334,0.19066666666666668,0.17244444444444446
0.11155555555555556,0.12711111111111112,0.22088888888888888,0.2688888888888889,0.27155555555555555
0.056,0.076,0.14622222222222223,0.4,0.3217777777777778
0.08266666666666667,0.08755555555555555,0.19111111111111112,0.3328888888888889,0.30577777777777776
