low,medium,high,very_high,control
0.40755555555555556,0.19511111111111112,0.132,0.13333333333333333,0.132
0.22844444444444445,0.224,0.172,0.20177777777777778,0.17377777777777778
0.12222222222222222,0.12666666666666668,0.21466666666666667,0.25955555555555554,0.2768888888888889
0.06133333333333333,0.07644444444444444,0.15511111111111112,0.37155555555555553,0.33555555555555555
0.07955555555555556,0.09377777777777778,0.19866666666666666,0.3253333333333333,0.30266666666666664
